Key_0_0,ParticleID_17,ParticleID_1,ParticleID_32,Key_1_3
k3198,41.4377,1.78703,0.867866,k63575
k61614,9.11178,1.25791,1.31137,k72748
k31230,51.6582,0.978943,1.39575,k71229
k41572,7.198589999999999,1.28674,1.01187,k62185
k6299,14.4714,2.41232,1.38896,k6622
k69704,57.0384,1.19452,1.10794,k67089
k32497,73.254,0.571239,0.464571,k8164
k71523,21.4197,1.15476,1.91752,k32856
k67546,9.33974,1.73269,0.660486,k69920
k48371,33.3027,1.59801,1.27151,k12793
k38639,17.1835,1.19885,0.5445989999999999,k58072
k39108,23.9215,2.63417,1.4359,k64977
k48058,35.4128,2.38811,0.693771,k36316
k2803,25.0395,1.61764,1.67406,k41173
k63044,8.14894,1.21648,0.758275,k51707
k10868,8.960360000000001,1.27691,1.05289,k21873
k24332,78.0442,1.6527,1.03583,k14823
k39953,51.8444,2.18139,2.06768,k23263
k67134,42.7724,1.0493,0.621575,k30705
k60880,18.3686,0.934349,1.30051,k67983
k44235,64.1134,2.71875,1.6497700000000002,k40470
k9897,55.3156,1.7609400000000002,1.22783,k65356
k71354,21.0473,1.25349,1.34035,k29775
k20026,7.23722,1.04724,0.747132,k52448
k40024,3.98311,1.78017,0.58927,k56994
k38757,10.0334,0.393811,0.266703,k17789
k7990,34.405,1.7923,0.934529,k67063
k34460,173.149,0.8455600000000001,3.25653,k9857
k37587,13.3573,1.90998,0.5265850000000001,k12412
k31799,15.1256,1.26145,0.927951,k68224
k9468,77.7278,2.25641,1.17058,k34974
k37731,64.2507,2.04773,2.42592,k53140
k33955,33.0601,0.935116,0.553668,k70589
k26681,40.7115,2.5558400000000003,2.00014,k7293
k67830,20.2988,2.17763,1.3016299999999998,k29912
k925,11.6832,2.07108,1.27181,k36708
k728,116.67,1.7651599999999998,1.04491,k9566
k48209,31.3131,1.6817099999999998,1.15257,k1888
k53276,7.17766,1.1000299999999998,0.470037,k18311
k24894,6.22947,0.8463040000000001,0.692828,k63748
k4586,16.9139,1.23765,1.15583,k64793
k15477,10.0767,2.21702,2.82198,k6066
k31234,69.9766,1.10944,2.1312900000000004,k26104
k65904,7.18052,1.35499,1.29185,k30271
k43917,11.1355,1.7811099999999995,1.01817,k40748
k13499,16.1282,0.765004,0.6737810000000001,k67325
k40537,9.13556,1.95099,1.28373,k39790
k25352,30.1114,2.56284,0.821837,k38195
k971,19.1822,3.47121,2.53669,k27353
k39783,9.90576,1.13606,0.994523,k56669
k71250,45.2496,0.681407,1.03524,k45852
k33559,49.3459,0.916709,0.976229,k10674
k35408,32.1622,1.71185,0.994178,k56759
k33555,10.2381,0.8480559999999999,0.661883,k55566
k1933,23.6814,1.93423,2.2813,k32420
k40862,73.7737,1.88013,0.297613,k61874
k46142,29.7337,2.18329,1.64627,k5680
k39327,34.6263,0.70875,1.56701,k17381
k9100,83.407,1.91378,0.567022,k3583
k14488,64.68,1.4260700000000002,2.19184,k9100
k62066,9.24298,0.768725,1.2612,k30266
k61123,23.2571,1.37171,0.90431,k57305
k49290,23.7602,1.3007,0.380972,k36124
k12811,41.6121,1.41865,1.30245,k35857
k64697,73.068,2.04795,5.4839,k67260
k5729,8.39193,0.928641,0.452001,k42515
k69306,5.87962,1.96455,0.7543310000000001,k7009
k1782,78.9854,0.974566,2.64267,k12042
k53044,9.09843,2.3235200000000003,1.28786,k27848
k34873,63.2089,1.50699,0.439483,k72018
k6543,11.2126,2.74196,2.60668,k3044
k47180,9.97264,0.8018810000000001,0.469029,k71375
k48043,44.2256,1.60484,1.45001,k71043
k2692,16.0757,0.775402,0.751429,k45722
k26005,41.4285,2.30081,1.98652,k30809
k70901,15.7236,1.35989,0.78961,k34416
k10604,13.6702,1.00282,1.02371,k38449
k63770,17.5644,0.914545,1.37624,k27043
k52890,20.2893,1.39357,1.46277,k33764
k24856,32.8085,2.14441,3.35972,k42572
k29493,34.3975,1.00023,0.8394950000000001,k14776
k23435,63.8612,2.59386,1.2468,k27700
k31288,9.85732,1.514,1.08886,k36288
k31015,28.8075,1.82729,1.3877700000000002,k48569
k3593,12.4034,3.2040900000000003,1.31302,k15821
k47169,13.0768,1.40117,0.928486,k11378
k17817,2.78446,1.0434,0.582789,k34867
k21963,80.933,1.1003,2.44671,k16091
k2846,22.3656,0.848081,0.523306,k23784
k64170,206.827,2.95498,2.74008,k63357
k33439,5.24191,1.05772,1.2697200000000002,k21503
k42963,36.9338,2.8244,1.73823,k5660
k58271,10.6609,1.91632,1.73645,k43660
k62958,15.6213,0.217054,0.4591,k68866
k41277,26.1382,1.52855,1.00309,k52334
k25654,15.5254,2.34235,1.20992,k37591
k50673,19.9669,1.7054200000000002,1.50757,k10344
k46960,26.6642,1.01435,2.14835,k28454
k23896,27.0318,1.27098,0.934812,k47202
k31711,16.8886,2.0118400000000003,1.83404,k13904
k53710,16.6699,1.47549,1.05808,k5341
k72986,46.4663,1.31955,0.646367,k44290
k50374,9.87358,0.973944,1.14232,k29644
k39392,4.64939,1.26521,2.15883,k31615
k54166,32.5525,1.57241,0.8963479999999999,k5918
k18812,21.3507,1.97358,1.4244,k13271
k68263,40.2213,1.3407,1.27739,k38720
k61528,19.6029,1.3755700000000002,1.75025,k9045
k36549,27.5991,1.39117,0.848316,k12547
k17575,32.7985,1.10622,1.44887,k19174
k33485,59.0095,1.85891,1.54883,k40234
k45747,24.5439,1.14486,0.705289,k15925
k21521,18.5098,1.56757,1.58894,k42750
k57281,27.6095,2.20192,1.6951200000000002,k26601
k22021,12.1213,0.246265,0.616586,k46708
k49119,12.4846,0.779229,0.4113229999999999,k47304
k66908,31.6186,1.15794,1.52781,k44834
k27374,21.3994,2.22493,1.25457,k32884
k65254,50.6515,1.38758,2.64934,k34426
k57901,5.5088,2.0129200000000003,1.19865,k7042
k45900,6.01702,2.06829,0.477617,k1787
k24203,14.017,0.8398909999999999,0.910997,k38502
k9173,24.0348,1.34034,2.14306,k69024
k54996,76.8586,1.74958,1.37546,k54271
k11098,25.65,1.86029,1.19041,k2603
k8122,69.9576,1.45771,1.7087599999999998,k21784
k60826,25.3097,1.42516,0.957369,k13821
k12036,12.1576,1.21104,0.785791,k2242
k18482,67.5199,2.36227,1.6969599999999998,k8999
k65372,48.8975,1.83859,3.60301,k3782
k70786,22.1084,1.60448,0.241609,k20848
k19089,22.3677,1.50023,0.918516,k33323
k61110,69.6599,0.328692,1.31227,k28923
k57282,6.59036,5.35754,0.8675930000000001,k69981
k51773,30.7971,2.00624,3.27947,k35642
k40563,12.0038,1.15679,1.67782,k3344
k70043,81.9686,1.40046,2.53649,k48495
k46553,52.7647,1.73372,0.593649,k63218
k22822,38.8812,1.7661099999999998,1.5858,k3215
k16015,9.02654,0.92211,0.621467,k32050
k32051,14.3017,1.82406,2.4536,k40821
k41644,6.15156,2.60238,0.619727,k9423
k63716,52.5642,0.428828,1.64802,k66741
k68257,4.12885,1.63195,0.7309260000000001,k30416
k3526,39.8094,1.10968,0.608731,k57702
k29204,8.84308,1.2890700000000002,0.784956,k36638
k68458,3.96338,3.95083,1.09875,k19690
k55973,35.9549,0.897969,1.46482,k22948
k2035,23.4285,1.32543,1.00747,k62152
k9239,36.8638,1.69082,2.70423,k34049
k6942,45.7571,1.42176,2.77639,k12520
k36547,14.7423,1.95907,1.23545,k57151
k37956,59.634,1.61502,0.455682,k70824
k42339,15.1579,1.2617,1.15203,k7418
k35062,49.6497,2.09243,0.795245,k55199
k15075,11.2625,1.55366,0.408339,k19056
k72884,37.3182,1.54546,1.51599,k58704
k4289,34.0639,2.00527,1.06627,k41471
k40176,50.5439,1.51452,1.41323,k67723
k50518,10.0989,3.03751,1.02812,k17072
k69907,193.784,1.10492,1.52798,k64309
k48072,16.9327,1.31765,0.346085,k47463
k52319,29.5869,1.01156,1.1707299999999998,k19784
k71972,17.9738,1.50763,1.21563,k21148
k6388,28.8959,1.05242,1.74721,k28234
k51987,26.4767,1.61337,1.20019,k18988
k28818,15.0494,2.15757,1.44365,k1676
k63425,54.5246,0.777425,2.15389,k49087
k51190,32.2729,1.62619,2.25149,k44564
k8011,22.4543,1.70105,1.81778,k67024
k56399,25.7889,2.8146400000000003,1.61408,k2932
k996,23.3281,1.32346,0.459289,k63064
k54756,54.1065,0.515469,1.02767,k14707
k2987,63.663,1.46616,2.26281,k49006
k44293,91.4882,1.01727,0.427987,k70707
k20404,29.1389,2.0822700000000003,2.72247,k14499
k70335,15.179,0.886167,0.516429,k1694
k43461,15.3487,1.76309,0.879876,k24546
k2531,58.6646,2.73756,2.07445,k41606
k61825,9.76642,0.819716,0.995349,k67303
k44325,10.0616,1.98859,0.948534,k8258
k51591,14.122,1.33258,0.753664,k29204
k34032,18.3686,2.06344,1.32616,k35746
k58002,13.1784,1.26536,1.2668700000000002,k28844
k31579,35.53,1.11677,1.6072799999999998,k34777
k1348,24.3181,1.03605,1.39087,k15730
k43424,28.1541,1.54133,1.15992,k35847
k66568,36.6721,0.906387,1.6968299999999998,k15491
k17310,16.0333,1.07314,0.403626,k112
k35989,54.5687,1.32019,1.44682,k34598
k8045,19.6287,2.29064,1.8478900000000005,k64040
k41563,31.5013,1.36792,0.943125,k38752
k34771,42.2964,2.48942,1.71122,k33697
k37479,13.722,1.2381799999999998,1.4171,k70550
k20538,43.0688,0.99414,1.40611,k26361
k24323,3.88134,2.1986,0.616853,k250
k28548,7.334039999999999,1.51672,1.0310700000000002,k72974
k48722,32.949,1.71512,2.5615,k25342
k50542,13.1148,1.27105,0.52093,k35061
k14461,31.8888,1.38744,2.0994,k14423
k21801,26.5352,1.6699400000000002,0.7199260000000001,k33857
k31735,31.8977,3.07538,1.35661,k64327
k33051,19.416,1.55923,1.71154,k6718
k10393,31.0174,1.81397,1.1812200000000002,k2655
k51023,15.325,2.45689,1.75195,k42795
k47018,20.4418,3.77306,1.12001,k11432
k34605,23.582,0.937997,2.98835,k60726
k25432,36.565,1.28987,1.18775,k38822
k60115,56.5668,1.7849,3.6393,k56268
k10283,33.0369,1.27901,0.814353,k56124
k52011,52.1652,1.92981,1.51976,k69790
k30359,87.7256,1.60726,0.728387,k70052
k54900,22.5053,0.92124,1.08555,k2230
k65140,8.477889999999999,1.11018,0.78851,k62795
k7771,44.2529,1.66396,2.28843,k55516
k41984,7.94287,1.83708,0.306601,k22120
k25523,37.7969,2.04138,1.45724,k494
k60883,20.3016,2.55366,3.23481,k71448
k30461,8.292860000000001,4.24252,2.00585,k48703
k29848,22.4777,1.6886,2.01278,k44365
k63852,22.1717,1.55906,0.541363,k1617
k23928,40.3366,0.928478,2.32362,k66844
k50171,101.312,2.70866,1.13426,k47746
k29014,10.6156,1.0082799999999998,1.19294,k22126
k13191,15.8418,0.4296979999999999,0.305672,k32035
k45840,40.729,1.86295,2.19662,k27110
k64746,2.65513,4.0372,0.996566,k47720
k32370,8.143239999999999,1.89193,1.25498,k21617
k35722,15.5253,1.69403,0.8472709999999999,k22206
k50156,8.52329,2.11922,1.15585,k30090
k63269,38.4972,1.68812,2.29835,k29987
k58201,17.0332,0.8885120000000001,0.6695770000000001,k63581
k43906,6.68472,2.74833,1.82866,k45004
k33230,3.29894,2.5483,1.29447,k54193
k46543,44.5122,1.62229,0.7003550000000001,k43180
k19758,9.85816,1.5405,1.32441,k57533
k64065,39.8562,2.22084,1.34635,k64045
k56854,21.1005,2.63946,1.49225,k19318
k40839,9.99203,1.91929,1.06092,k66880
k50733,20.2551,0.757479,2.15908,k58158
k67127,2.75754,1.5810799999999998,0.8354370000000001,k55297
k50858,13.6179,2.20501,0.427757,k59613
k734,40.7057,1.02406,0.6602,k39809
k50464,11.5501,1.62409,0.2525159999999999,k25404
k71040,53.626,1.42641,1.97441,k16295
k27149,35.7525,1.74594,1.42802,k4376
k11161,32.4968,1.30859,1.46827,k57881
k47466,17.504,1.33475,1.8357,k64535
k70214,14.8314,1.3029,1.14227,k41190
k39606,14.6729,1.11074,0.550016,k63751
k48321,13.6642,2.19727,2.05506,k3522
k11448,107.883,0.93613,3.98161,k25895
k13714,27.1371,2.2913900000000003,1.57572,k38074
k57437,39.5856,1.15866,0.590963,k48154
k60433,33.9122,1.27041,2.38515,k49409
k16397,9.94156,1.35167,1.18396,k49260
k51941,15.6538,2.06894,4.70138,k38816
k23013,8.9659,1.44042,1.25787,k63026
k66824,15.5455,1.15388,2.27997,k18770
k65488,8.37285,1.20914,0.293492,k2254
k41187,74.9281,1.29966,0.564901,k64738
k34954,6.6202,1.18467,0.6558729999999999,k4476
k3856,2.94795,2.31318,0.381339,k72990
k43027,67.4193,1.7074900000000002,1.26883,k20327
k70704,24.7029,1.47289,2.47186,k52090
k59294,5.97315,1.55843,1.65592,k44497
k14342,29.334,1.26635,0.568511,k40014
k37811,32.2687,1.7009299999999998,1.96718,k67989
k12880,42.2188,1.91569,1.59507,k50763
k14854,65.8317,2.2206900000000003,2.02956,k14000
k48407,17.7928,1.82592,0.837382,k48852
k19774,4.92692,2.25252,1.23492,k63384
k27938,42.6134,2.39043,0.865751,k43471
k16993,20.899,2.41338,2.13563,k7194
k46801,21.7209,1.98705,1.36511,k31058
k35004,16.4821,1.14634,1.04074,k34868
k62550,11.2881,0.7222350000000001,0.343717,k21816
k71557,26.7944,1.96517,2.38675,k50782
k15168,20.0321,1.17464,0.500776,k9671
k69589,22.2585,2.58266,1.16565,k17568
k22077,7.88225,1.34254,0.804121,k55722
k60792,27.225,1.25645,0.993151,k67421
k63300,99.8847,2.10658,1.2634,k58899
k70629,49.3343,1.89736,1.60885,k38918
k61730,68.8299,1.98663,1.7056900000000002,k10359
k42759,28.6633,0.445018,1.28354,k23889
k53081,11.198,0.815711,1.08948,k1274
k20398,8.117189999999999,0.580847,1.10781,k52007
k21770,27.0238,0.7140920000000001,0.4296609999999999,k45601
k67120,15.9628,1.68855,1.01268,k4397
k56719,33.4054,1.82744,2.22404,k67820
k39365,16.9888,0.8418389999999999,1.83928,k21528
k55183,6.57458,2.55131,2.80506,k53368
k22901,48.8255,2.96151,0.624972,k62428
k41220,23.5857,2.6808400000000003,1.89418,k54918
k51306,23.7017,1.6604599999999998,1.4523700000000002,k13536
k60420,42.2196,1.5360200000000002,0.776177,k20131
k26922,75.0508,1.16777,0.613502,k35825
k8532,32.5283,0.883389,2.14262,k38128
k8672,73.8474,1.54142,4.11981,k62987
k63930,7.96065,4.2181,1.7738599999999998,k12218
k27543,8.69008,1.10561,1.01671,k40899
k60426,8.7384,1.19253,0.672895,k71512
k65144,12.3561,2.56658,0.910713,k56187
k3353,56.7779,1.47621,1.58702,k72429
k1482,27.8259,1.96677,1.97057,k51094
k27467,4.96289,0.644454,0.475302,k32997
k66411,10.8842,0.679833,0.5821109999999999,k17589
k36545,21.5173,2.28315,0.6007859999999999,k61525
k35737,43.9194,2.57496,2.24704,k60103
k34668,7.42531,2.17844,1.02474,k55452
k41067,78.5446,1.58646,1.26837,k26686
k46099,32.6474,1.8997,1.47956,k27838
k60025,28.6724,1.25942,1.10475,k63859
k45062,30.9153,2.49033,1.9701,k19170
k10447,5.5941,0.903409,1.2388,k47083
k43535,94.8972,1.09085,0.978825,k2581
k6795,3.24911,1.69249,0.526432,k38371
k58384,12.4272,2.56477,2.11907,k40990
k53223,33.4758,2.18772,1.6446,k70886
k43109,24.4543,2.45404,0.801189,k71180
k2845,52.6729,0.901574,0.875289,k47602
k16788,7.32177,0.704021,0.4545909999999999,k53135
k25820,67.0752,1.80785,0.403131,k41845
k65465,13.8886,1.1334,1.13989,k56323
k41825,69.6843,2.14054,1.57683,k9929
k50018,62.3633,1.83508,0.8748870000000001,k55502
k9133,16.6161,1.90309,0.701638,k16925
k41037,46.3732,1.91023,0.7003689999999999,k48360
k63992,31.2935,1.71466,1.34372,k15978
k19953,36.1893,1.41802,1.1409,k12912
k24993,71.639,2.15327,1.93199,k2569
k23335,14.2095,2.13273,0.818778,k34507
k46542,5.56698,1.7696900000000002,1.08367,k32813
k70341,46.0594,3.56795,1.00967,k53801
k69630,29.7471,2.09096,1.89642,k17306
k51359,38.9673,2.22928,2.05682,k72696
k66471,28.5802,2.1532400000000003,3.30738,k9748
k65432,22.3743,1.7778900000000002,1.68291,k58266
k36434,27.3598,0.85874,1.89384,k46890
k11572,30.4023,0.92784,1.2576,k67701
k22821,26.9766,1.83114,1.30558,k68039
k14263,18.0117,0.969036,1.13363,k26473
k54911,9.41903,2.02236,1.21981,k71028
k63344,12.6571,2.01083,1.21863,k10749
k42798,11.0042,1.60611,1.82845,k52163
k1009,33.2562,1.928,0.8996959999999999,k200
k70418,18.8269,2.23758,2.00149,k21036
k5764,11.9012,2.6367700000000003,2.06058,k61472
k30584,71.9859,1.1922700000000002,1.19993,k18788
k23213,12.3549,1.9437,2.11055,k13535
k1517,12.1874,0.4404399999999999,0.978454,k55362
k55825,24.1136,1.7047599999999998,0.902178,k54154
k2632,24.4839,1.54334,1.3053,k7714
k44750,40.2655,1.77268,1.88034,k41268
k62274,29.0894,1.40799,2.54105,k63943
k43840,16.0324,1.35135,1.06792,k24170
k60492,20.289,0.556838,0.6053350000000001,k38404
k39517,95.5532,1.31872,1.05523,k69340
k6969,16.2816,2.57799,1.93756,k7613
k50617,21.2656,0.896228,0.355504,k54636
k15586,15.2543,1.35314,0.975251,k20405
k16886,17.1644,2.09765,3.85286,k47822
k66285,7.85009,1.72253,0.866287,k46177
k6252,18.3321,0.948056,0.868533,k8793
k7876,22.958,2.98917,1.9435,k58416
k5557,39.7098,2.30778,2.48073,k61229
k646,4.83144,1.28904,1.15872,k24423
k17107,75.5899,1.81306,1.30217,k16282
k10277,29.7174,1.26597,1.74055,k33804
k18935,29.6135,1.67481,1.1113,k17393
k9728,77.3563,0.7085600000000001,1.73879,k39178
k49441,13.835,2.32007,1.8526,k42064
k6673,28.3659,1.15569,1.01005,k17040
k11632,16.984,5.2506,3.51931,k54445
k14696,37.9746,2.78742,2.98152,k23552
k52892,10.7068,3.5939,0.803537,k33517
k41523,15.2726,0.992684,0.454014,k7414
k5933,33.8609,1.54549,2.46805,k17475
k2708,31.8344,1.67695,0.987571,k50585
k44070,30.7155,1.3838700000000002,0.910954,k53609
k22093,54.5203,1.7458900000000002,0.8616739999999999,k28374
k52252,80.3847,1.57164,0.8264670000000001,k51283
k39013,171.608,1.35435,0.459646,k10345
k49952,11.1594,1.43981,0.492981,k50404
k25018,21.3112,2.10016,1.7637900000000002,k63771
k21000,6.86843,2.2385200000000003,2.24207,k63166
k68763,30.4546,1.10714,2.75216,k9780
k47422,8.81639,2.30004,0.875296,k72802
k52379,6.19526,4.25159,0.7162,k28084
k63843,104.981,2.23169,2.9903,k29754
k53555,24.6355,1.86482,1.7383400000000002,k54739
k3461,41.8879,0.693274,3.26519,k1140
k33447,18.3267,1.2269,0.394489,k60163
k14749,23.5163,0.96696,1.28209,k2179
k22275,30.3187,1.97331,2.6208,k42675
k62511,19.6078,2.83867,1.94702,k53852
k58498,17.5756,1.02866,0.639158,k26071
k71331,19.1718,1.09886,0.587615,k20386
k31076,14.0959,1.47704,1.72795,k24367
k959,17.5987,1.1705,0.378807,k16479
k53157,59.0128,2.00274,2.52926,k56937
k12708,30.9044,0.729906,1.07914,k41834
k36120,23.0738,1.35129,0.590612,k54170
k10111,14.6481,1.37133,1.45327,k5437
k31274,16.192,2.35932,2.59896,k2369
k42273,25.2102,1.47816,1.69464,k39661
k49731,9.61834,0.734996,1.47679,k34587
k12681,25.6328,2.70363,1.29409,k62053
k40571,33.5351,2.13214,1.82799,k58332
k9996,28.4538,2.46932,2.00266,k56779
k67208,9.55566,1.35989,0.93537,k47616
k31094,12.6569,0.863562,0.276701,k67534
k18748,16.1544,2.75586,2.95302,k5568
k11472,13.3447,0.731961,0.872323,k7813
k3026,19.4701,1.14881,0.630595,k61134
k1764,12.5914,0.999767,0.71349,k59836
k47463,41.4697,2.82678,2.20015,k36542
k10313,55.7162,1.29575,0.994042,k42452
k63481,45.2766,2.8414200000000003,0.8425809999999999,k43439
k70837,79.0804,0.637632,1.58942,k65346
k72944,21.6827,0.5723779999999999,0.7656689999999999,k50502
k61496,19.8858,0.907404,0.998147,k58752
k35802,25.715,0.762907,2.12666,k16140
k744,35.1001,1.52243,1.90323,k48673
k59477,12.5567,0.855664,0.6381819999999999,k70536
k70308,6.3481,4.31965,0.807742,k33179
k2948,101.275,1.2934,0.763143,k46026
k59023,42.3816,1.26986,1.03506,k41742
k13885,26.5019,1.62923,1.0232,k61687
k63099,13.3105,1.04121,2.05398,k37055
k46525,18.7089,2.05237,1.29764,k41161
k72942,22.8395,2.4072400000000003,1.477,k46351
k59463,11.2916,1.59826,1.78435,k70579
k56952,14.7907,1.5184799999999998,0.988351,k70896
k20207,35.406,3.05938,3.88028,k19292
k5027,6.31948,1.23749,0.765846,k217
k43897,29.7362,1.69553,1.52756,k65056
k8123,35.9932,0.916555,0.508405,k32941
k34440,13.2997,0.535391,0.5807140000000001,k23325
k46715,28.135,1.18495,1.05942,k18767
k12260,6.00101,0.850292,0.386266,k33240
k32408,61.4805,1.56312,0.4736439999999999,k48508
k23889,8.055,1.00417,1.91345,k68365
k46173,27.8864,2.2221,3.58423,k8574
k16758,12.0078,1.08503,2.1385,k46971
k44774,32.3598,1.6876400000000005,1.60907,k29563
k56976,9.31685,1.42585,0.426755,k2381
k17185,24.997,1.20752,0.890284,k8891
k45915,18.208,1.5817,0.8299290000000001,k43456
k15274,46.4956,2.31687,3.55763,k10151
k66930,32.5943,1.71806,1.6181299999999998,k5482
k11015,28.7908,1.85422,0.697768,k53631
k69521,11.7138,0.4576189999999999,0.320323,k64443
k52988,59.7211,2.06846,1.533,k44490
k33461,13.5571,2.43536,1.1101299999999998,k51400
k62666,8.1776,1.44195,0.700455,k51933
k69287,59.4386,1.0767799999999998,2.49276,k52786
k25801,28.1771,1.25594,1.56413,k27790
k20297,38.3864,1.18275,0.800184,k49332
k47191,45.7516,1.48333,2.58578,k31989
k22144,85.4176,0.821728,1.7654299999999998,k18108
k71911,37.6063,2.3300400000000003,3.35616,k5541
k42008,30.0817,1.40759,0.502237,k62986
k51334,25.3243,1.58572,0.496635,k7425
k11256,47.2291,2.29491,0.4437319999999999,k17510
k18731,22.4736,1.46322,1.74697,k63012
k5265,7.52115,0.8798459999999999,0.650566,k48099
k58714,6.31281,1.45116,0.5924649999999999,k21898
k21108,66.9124,0.962635,1.13901,k42390
k3770,30.1093,1.55495,2.27865,k2110
k19667,51.7083,1.94326,1.2307,k55299
k9712,13.3334,1.21267,2.55284,k64426
k18742,29.482,1.29138,0.597001,k10174
k14556,15.334,0.92696,0.5291239999999999,k11699
k1138,24.3616,1.72388,1.73167,k70959
k44054,17.4023,1.37308,1.08165,k8425
k26747,10.1916,0.8112779999999999,0.39505,k33552
k58911,11.1687,1.43039,2.10155,k10005
k9531,8.96177,1.05665,0.578268,k65476
k20801,31.6395,1.77347,1.4720799999999998,k14904
k61297,3.3345300000000004,1.54164,0.294001,k14403
k54657,38.2792,0.993603,1.5820299999999998,k7435
k43364,11.0786,1.73603,0.826002,k48829
k40232,46.3803,2.50155,1.96373,k11207
k24294,81.9893,1.90713,0.707851,k46448
k72426,82.8789,1.09302,0.950138,k53409
k39504,59.216,1.55334,1.7311900000000002,k22604
k3916,16.9589,2.2152,0.981988,k64965
k36299,19.0541,1.44755,0.5261399999999999,k930
k68510,13.8577,1.14202,1.0153,k32597
k56296,10.6081,1.83149,2.06743,k4701
k18597,12.9867,1.10833,0.8000430000000001,k8135
k4856,7.78131,0.930506,1.49282,k28820
k40044,12.4615,1.22463,1.06438,k4408
k21266,10.6686,1.45413,1.1615799999999998,k3802
k68780,72.78,1.35179,1.82084,k18880
k52585,11.7368,2.08243,0.909412,k67539
k33857,22.1484,0.668841,0.599852,k14679
k14583,27.8509,0.775129,1.25863,k18372
k27017,117.431,0.987214,0.8442940000000001,k15687
k28767,6.28759,1.53466,0.641523,k59717
k17655,151.863,2.53432,1.09159,k10347
k7724,39.5667,1.03148,0.856418,k71083
k9305,56.967,2.16206,0.975661,k35459
k67891,24.8568,1.67602,0.439652,k40153
k36890,11.0218,3.5528800000000005,1.2864799999999998,k20421
k54747,20.2753,1.5557,0.8748090000000001,k66911
k11084,21.0646,1.52426,1.24488,k28405
k18675,4.60177,1.19642,0.803037,k22453
k4583,38.613,2.6760200000000003,1.87305,k33619
k65817,20.5658,1.04009,1.04413,k18752
k29264,9.98695,0.7953600000000001,0.839623,k34399
k23763,26.1057,1.07916,0.820459,k82
k61868,4.37095,5.82381,1.95051,k16306
k31491,16.6165,0.4977069999999999,0.561022,k53561
k41522,13.553,1.6573099999999998,1.41905,k58710
k1737,9.92163,1.4296,0.870792,k53784
k25000,5.59286,0.982124,0.580159,k3838
k5004,83.9294,1.12155,1.716,k53218
k21788,36.8768,1.23654,1.33922,k1278
k1010,19.6464,1.22256,0.760337,k999
k72731,20.8299,2.05643,2.2139,k1637
k23266,9.41408,1.49424,0.947516,k32443
k26227,88.8492,0.343676,1.34822,k45861
k64210,22.9706,2.16725,1.70052,k43242
k30702,3.84101,2.20382,0.450452,k25805
k16498,27.0173,3.03786,0.427881,k22059
k3096,12.0593,2.02866,2.08124,k46269
