Key_1_1,ParticleID_11,ParticleID_27,ParticleID_8,Key_2_4
k20908,150.154,1.63937,3.26856,k26600
k23061,319.259,1.32844,3.59516,k7885
k19845,152.731,1.69515,3.18126,k13383
k61306,175.22099999999998,1.5405799999999998,3.43775,k21561
k70236,108.948,1.7906099999999998,3.5349,k58918
k21040,-0.1821289999999999,1.52636,3.40518,k10190
k63519,183.202,1.73327,3.25178,k15719
k38943,242.14,1.56168,3.69368,k47330
k40441,0.478271,1.53756,3.37282,k53717
k30786,11.3333,1.4750299999999998,3.18824,k28824
k10309,394.484,1.76524,3.27971,k54414
k33785,-0.999634,1.48655,3.8954,k15780
k12850,164.688,1.45784,3.3197300000000003,k71784
k10410,115.517,1.67882,3.37957,k3261
k6704,385.434,1.73223,3.34447,k21465
k18794,225.986,1.20625,3.3774800000000003,k46094
k10982,498.242,1.52628,3.81691,k51394
k42060,185.908,1.70385,3.3086,k36659
k16790,256.332,1.43218,5.35456,k42009
k2875,86.1273,1.72837,3.39984,k23453
k13871,316.939,1.56956,3.5924,k22279
k6832,329.098,1.35788,3.95201,k31917
k62532,331.87300000000005,1.90798,3.4369400000000003,k37452
k7567,346.509,1.56491,3.69364,k31948
k17243,47.9666,1.52936,3.69501,k18753
k56914,338.974,1.48537,3.5176,k12135
k9369,428.922,1.71402,3.53112,k36916
k53858,-0.469604,1.53274,3.78252,k56864
k34869,136.013,1.13982,3.54938,k16456
k62508,103.215,1.51113,3.15119,k34698
k29052,405.702,1.42216,3.33656,k69888
k6618,197.641,1.65809,3.77463,k22059
k58163,56.6429,1.40042,3.34501,k14378
k13379,284.985,1.57865,3.62298,k64703
k72692,25.2477,1.6514,3.18462,k1494
k50702,103.857,1.69344,3.39945,k59498
k41078,59.8519,1.58487,3.57077,k16772
k40628,80.5033,1.61766,3.49456,k44821
k35330,235.249,1.57305,3.2925800000000005,k43105
k65635,313.902,1.96302,3.57222,k567
k46562,24.3989,1.56482,3.41729,k39823
k511,111.738,2.00971,3.80596,k68566
k23399,443.432,1.48137,3.3309800000000003,k50742
k50019,196.354,1.74452,3.15252,k70367
k72220,233.951,2.09525,3.865,k12363
k9492,402.776,1.53718,3.2784,k20306
k62653,38.6302,1.33568,3.5225800000000005,k19465
k72668,-0.026001,1.23392,3.73741,k16745
k6721,139.03799999999998,1.26675,3.26284,k9860
k11298,419.155,1.74934,3.3936,k48946
k5109,254.66,1.43376,3.46234,k5709
k62352,261.334,1.61313,3.43132,k71151
k36766,59.3733,1.88435,3.30345,k14385
k16055,219.109,2.78911,3.5910900000000003,k59413
k58804,205.33,1.70797,3.39297,k34279
k2502,162.726,1.21435,3.4553300000000005,k50848
k25850,117.29,1.48327,3.57767,k70428
k67338,53.3996,1.65314,3.11726,k25913
k3272,186.175,1.77722,3.684930000000001,k35029
k42116,98.6842,1.7486700000000002,3.26291,k16813
k40603,247.586,1.66693,3.4007400000000003,k9135
k47806,96.4298,1.6399,3.52559,k45326
k51157,374.259,1.55646,3.4902900000000003,k59910
k32457,249.77,1.36989,3.40567,k47065
k50736,-0.882141,1.79642,3.41817,k25603
k16976,27.6643,1.55746,3.1869400000000003,k68171
k60168,67.2715,1.79195,3.81874,k25789
k70937,118.138,1.6849299999999998,4.37154,k44624
k14977,251.707,1.49068,3.31381,k60560
k54566,275.943,1.74942,3.3535,k9852
k29204,57.8667,1.70695,2.90219,k68363
k37076,129.006,1.34181,3.6039,k35658
k53050,145.231,1.34069,3.51937,k24149
k35477,162.05200000000002,1.26528,3.37677,k58288
k31342,109.654,1.53235,3.20031,k12652
k23451,26.9972,1.71449,3.16778,k45834
k7475,251.956,1.57492,3.72785,k31414
k1454,317.422,1.82794,3.55797,k20102
k51230,39.8075,1.22775,3.99015,k29391
k68936,154.452,1.57867,3.47614,k42701
k56352,169.703,2.51547,3.83065,k36571
k27188,281.448,1.64067,3.3423300000000005,k62171
k64469,179.00799999999998,1.81507,3.91963,k36967
k69353,110.42,1.87977,3.4850800000000004,k909
k52416,56.922,1.5718,3.34215,k59412
k21264,239.707,1.71745,3.20961,k47971
k16125,171.636,1.69955,3.28297,k12606
k46375,71.2631,1.43529,3.42133,k23541
k38922,230.029,1.43037,3.61022,k18375
k63836,366.705,1.68482,3.59135,k11659
k13172,176.07,2.73643,3.98006,k44655
k42021,209.872,1.21951,3.37446,k59572
k19606,254.786,1.8946,3.14305,k5201
k7624,307.902,1.67736,3.44029,k63281
k1054,41.9613,1.60246,3.26355,k41438
k72925,-0.159363,1.51607,3.4174300000000004,k48512
k10711,164.33900000000003,1.7609099999999998,3.68902,k3545
k66955,213.49,1.59227,3.6003300000000005,k27342
k49176,505.389,1.68567,3.19117,k26860
k59690,218.323,1.75784,3.68453,k48349
k8298,140.691,1.84044,3.4325300000000003,k65678
k46498,198.475,1.60689,3.4852800000000004,k625
k46986,30.4865,1.39786,3.30246,k22030
k45834,155.403,1.45939,3.31406,k8540
k66987,104.408,1.37464,3.3985300000000005,k70047
k55427,147.781,1.64704,3.4036800000000005,k18127
k22259,53.2193,1.50674,3.57804,k72394
k34355,70.119,1.31219,3.66999,k35888
k7300,222.326,1.3475700000000002,3.4119300000000004,k9916
k12118,141.264,1.9485,3.54512,k3113
k30825,313.622,2.18227,4.361669999999999,k9796
k46462,127.471,1.4186299999999998,3.5418800000000004,k55377
k10665,-0.224426,1.65146,3.19447,k30289
k65468,4.7015400000000005,1.55695,3.3698,k59860
k44773,119.067,1.65488,3.208,k64455
k69961,1.99274,1.53735,3.16998,k30878
k72757,417.989,1.5828,3.38905,k36239
k13252,286.115,1.675,3.54881,k48025
k61348,-0.4120479999999999,0.969481,3.43982,k16316
k63712,18.3299,1.4498,3.15523,k53364
k19020,375.69,1.51859,3.44939,k70453
k53569,393.893,2.25212,3.67675,k580
k38951,186.878,1.5127,3.27803,k50114
k67288,177.26,1.81711,3.75765,k42787
k27928,18.864,1.1529,3.88851,k32832
k32338,272.914,1.82325,3.35506,k48947
k40769,323.966,1.95632,3.57879,k40557
k70097,226.519,1.65946,3.58385,k45132
k33203,283.303,1.5159,3.65608,k36953
k5490,116.336,1.79475,3.2932,k55552
k71054,-1.38342,1.31005,3.66288,k26306
k62369,175.59599999999998,1.73037,3.3328,k71529
k49921,204.378,1.19082,3.65007,k1025
k17692,89.0881,1.35386,3.2971,k42208
k37731,170.872,1.75997,3.48585,k49495
k60458,120.198,1.85402,3.34086,k32070
k56544,236.879,1.8353,3.43989,k18107
k16450,161.81,1.81472,3.70548,k57793
k64660,152.27700000000002,1.59245,3.4515,k19704
k43101,108.741,1.67569,3.29607,k5901
k37349,143.314,1.17422,3.43106,k29875
k40266,364.5630000000001,1.7032200000000002,3.30951,k7042
k47041,312.327,1.74311,3.31049,k21972
k53294,74.4579,1.5285,3.65764,k38574
k57105,68.2446,1.30859,3.33246,k36986
k3989,31.557,1.39576,3.77567,k21770
k5149,168.403,1.22206,3.77059,k35194
k63668,100.419,1.61548,3.91153,k8608
k67924,-0.363647,1.79072,3.31526,k19217
k59293,171.28799999999998,2.66645,3.50863,k70454
k55712,304.954,1.706,3.86477,k65417
k9643,84.2457,1.53669,3.23308,k44665
k38361,-0.2600099999999999,1.5940299999999998,3.53217,k68961
k657,207.601,1.96244,3.4441300000000004,k29671
k3448,248.965,1.79994,3.51896,k45790
k38613,160.219,1.56311,3.48055,k45616
k32786,50.4717,1.16133,3.74697,k4030
k15086,230.328,1.50101,3.65367,k7343
k2698,76.4239,1.51703,3.18841,k536
k60210,7.9035,1.47856,3.22221,k29273
k71636,135.017,1.51297,3.25454,k39404
k7683,124.789,1.01146,3.7343,k49667
k17550,21.8484,1.52755,3.86174,k42101
k36287,300.801,1.45157,3.39856,k47740
k47162,143.968,1.84605,3.47971,k4299
k42582,77.8413,1.55736,3.18738,k64261
k25324,183.932,1.94603,3.46443,k69450
k63942,383.904,1.62458,3.45214,k72432
k64476,67.9108,1.95487,3.26892,k44375
k22922,204.761,1.7263099999999998,3.76937,k28935
k56723,472.44,1.7126,3.25105,k34875
k21351,111.921,1.82745,3.3015,k11975
k70844,103.112,1.66202,3.79737,k4992
k64682,86.4734,1.6503599999999998,3.51946,k56346
k71172,187.853,2.06801,3.93528,k26895
k45436,296.797,1.64959,3.16975,k69848
k31848,26.3276,1.44635,3.3754699999999995,k11389
k38997,219.273,1.64003,3.44991,k61954
k45636,69.3611,1.80544,3.68155,k52311
k43761,155.55,1.23715,3.42653,k14048
k53766,48.2041,1.30653,3.61283,k43340
k447,244.678,1.44981,3.7468,k59941
k59203,219.233,1.85733,3.71775,k38182
k43670,0.602783,1.89821,3.3884800000000004,k40952
k72939,52.3689,1.31955,3.39605,k31869
k9306,320.189,1.85076,3.680730000000001,k7966
k55234,239.194,1.71028,3.22485,k1449
k53907,77.5154,1.58579,3.34312,k60062
k49916,339.465,2.07011,3.5458199999999995,k30406
k52542,210.547,1.80399,3.3942300000000003,k10176
k19450,322.884,1.42513,3.58351,k8116
k69606,161.83,1.29665,3.57234,k62759
k35367,353.126,1.23157,3.92692,k13106
k65081,245.889,1.68763,3.20265,k16702
k38966,250.187,1.55988,3.79518,k72263
k55788,206.953,2.11999,3.94347,k44398
k23227,173.553,1.20203,3.83934,k67882
k61338,286.619,1.86163,3.76263,k42392
k24321,122.278,1.74928,2.9726,k65569
k13761,120.106,1.4777,3.57038,k6302
k21691,494.642,1.52323,3.47277,k47777
k52435,106.355,1.53361,3.29366,k65774
k16277,137.481,1.51119,3.40099,k58983
k51628,125.624,1.89057,3.22234,k50772
k33543,405.075,1.60105,3.4812300000000005,k9500
k59719,143.686,1.509,3.4839,k47730
k206,-0.307373,1.38664,3.43454,k3170
k69465,154.963,1.73013,3.6747,k41010
k19315,403.722,1.80872,3.3928300000000005,k21492
k57132,196.031,1.7002400000000002,3.7131,k33310
k6727,179.877,1.30351,3.59597,k913
k26929,57.6718,1.6572,3.84265,k23647
k7288,136.359,1.7076900000000002,3.54699,k9671
k9330,8.94604,1.72331,3.30875,k12959
k52062,76.96,1.3806,3.40166,k23594
k36469,298.084,1.63451,3.28466,k44568
k5695,75.3533,1.99735,3.34317,k17957
k14112,375.892,1.5601,3.63897,k2838
k14471,185.497,2.00765,3.64762,k56903
k4886,174.22099999999998,1.42631,3.62306,k55292
k40122,0.937744,1.5126,3.41211,k70087
k27018,32.8452,1.55524,3.43834,k19417
k38684,261.111,1.83083,3.38274,k14258
k62131,283.783,1.60915,3.64802,k3508
k4288,79.7621,1.18484,3.32735,k70779
k15804,183.699,1.46274,3.22558,k59234
k60341,58.7057,1.56934,3.2805800000000005,k52889
k61205,219.779,1.48817,3.61556,k51933
k70249,27.4789,1.65596,3.80658,k54163
k43678,296.731,1.81435,3.4425,k52483
k6808,113.481,1.6872900000000002,3.91602,k46803
k39730,235.08900000000003,1.87314,3.69205,k51308
k26046,120.529,1.62771,3.27255,k1826
k67150,177.62,1.71544,3.63848,k6951
k10735,210.208,1.74954,3.5486699999999995,k32009
k17289,100.41,1.78603,3.86293,k45602
k19943,310.181,1.17137,3.4919300000000004,k15812
k5995,93.8472,1.19603,3.70902,k18044
k40244,314.97900000000004,1.53746,3.36755,k39487
k5503,223.751,1.48392,3.31246,k21413
k70715,292.368,1.7434599999999998,3.96705,k57244
k3617,115.26,1.96649,3.61793,k72890
k4800,313.956,1.51966,3.90891,k60288
k66676,281.563,1.6151799999999998,3.7479,k55857
k22063,106.847,1.6857099999999998,3.4218300000000004,k9082
k16043,18.2141,1.33153,3.77608,k11439
k67345,219.404,2.07879,3.67011,k29009
k40445,297.076,1.64186,3.4822900000000003,k66997
k11856,-1.81482,1.86831,3.37293,k59654
k7718,48.9842,1.57747,3.45386,k61568
k72210,254.842,1.83487,3.61792,k47473
k40361,-0.885193,1.32836,3.22936,k32237
k13808,165.544,1.82192,3.73212,k12643
k69314,102.318,2.12567,3.266,k50247
k43896,262.84,1.871,3.60741,k36840
k16864,142.335,1.86376,3.4743699999999995,k16862
k68461,57.5482,1.3904299999999998,3.48104,k30978
k53637,149.47799999999998,1.34053,3.52518,k19111
k16765,383.049,1.9198,3.55697,k26424
k57824,183.924,1.82258,3.58656,k23138
k49217,309.97700000000003,1.59001,3.33733,k736
k4309,369.409,1.78319,3.76683,k43786
k63446,34.1968,1.6665900000000002,3.03276,k37606
k5062,278.936,1.7785400000000002,3.51744,k22758
k66927,293.416,1.7831400000000002,3.28541,k61075
k67439,207.294,1.7183700000000002,3.29741,k54944
k46576,442.723,1.50556,3.28141,k52499
k33152,309.846,1.46791,3.39737,k9169
k8827,11.8103,1.9089,3.48138,k49645
k25162,305.155,1.7856,3.82541,k41127
k38004,98.5364,1.73904,3.51642,k42926
k56255,118.754,1.4796,3.3311300000000004,k39405
k35092,282.956,1.6592,3.37916,k56472
k8272,143.62,1.47898,3.51264,k28188
k9842,99.961,1.6357700000000002,3.32845,k57468
k14645,235.842,1.79834,3.1456,k63671
k53480,75.4366,1.92004,3.25412,k53976
k873,386.149,1.89897,4.43215,k1291
k39015,250.264,1.63186,3.37761,k8330
k54628,260.761,1.75775,3.4773,k72923
k29654,-0.626343,1.97668,3.20857,k69901
k59896,204.166,1.92565,3.3450800000000003,k59982
k43561,435.914,1.49863,3.44461,k40782
k47692,137.205,1.93006,3.2868699999999995,k72353
k10151,104.332,1.5342,3.24671,k56935
k20014,142.57299999999998,1.36132,3.41109,k15310
k62091,134.484,1.58782,3.28291,k20730
k31452,269.423,1.2583,3.71076,k37912
k53489,296.243,1.9267,3.5765300000000004,k24590
k64918,-0.1950069999999999,1.32047,3.40323,k52362
k69729,234.983,1.69092,3.3719,k6580
k24213,254.206,1.52234,3.6419,k23338
k19492,215.315,1.42441,3.46931,k16990
k7509,92.7267,1.39927,3.42135,k63417
k36449,302.857,1.53936,3.5059,k6482
k59131,84.2715,1.25132,3.59757,k13373
k9855,152.19899999999998,1.72223,3.25639,k62538
k22875,151.0,1.88048,3.59001,k56297
k34937,321.621,2.12354,3.75641,k19222
k70,327.034,1.60671,3.29822,k35943
k34265,152.752,1.93149,3.60286,k68990
k62084,55.0028,1.51334,3.19392,k61901
k7084,88.1816,1.7574,3.43967,k65893
k68894,-0.232544,1.53969,3.77137,k36592
k56895,151.517,1.63793,3.27064,k49753
k43176,173.738,1.83726,3.24306,k69162
k54952,246.858,1.99491,3.3177300000000005,k35424
k3793,209.907,1.69553,3.36984,k64951
k25786,137.523,1.54795,3.40079,k3717
k64902,99.8129,1.6619,3.37512,k18071
k20717,412.949,1.56648,3.33319,k22360
k23366,87.4951,1.76719,3.38866,k4206
k7598,261.019,1.6060299999999998,3.64306,k53520
k52527,193.001,1.78832,3.5850800000000005,k7162
k66011,160.164,1.95379,3.7013,k65912
k67710,109.368,1.89504,3.26421,k5749
k42809,51.8595,1.78132,3.23431,k57398
k34766,278.074,1.67176,3.42616,k2012
k46044,289.545,1.50411,3.61093,k45360
k29806,241.828,1.78577,3.37275,k24830
k40367,199.2,1.5862,3.49399,k19987
k43417,201.784,1.56049,3.49525,k7183
k67425,219.027,1.39188,3.36196,k42786
k7183,39.7895,1.35551,3.40045,k30650
k4187,20.6332,1.41435,3.22229,k63125
k65851,205.814,1.3460299999999998,3.60693,k57986
k12284,120.976,2.00907,3.31367,k57733
k29331,309.298,1.58835,3.52147,k54713
k46270,6.97925,1.82632,3.06218,k21456
k55146,272.021,2.97877,3.69302,k38343
k15350,58.4455,1.15466,3.41222,k72251
k17420,163.58700000000002,1.1229,4.07987,k14375
k23708,180.09400000000002,1.56991,3.77444,k67003
k11959,254.592,1.65605,3.53114,k48625
k55339,170.549,1.7991099999999998,3.12282,k47440
k53233,96.2876,1.29574,3.18283,k58803
k55839,139.322,1.1161,3.93574,k71661
k57306,121.157,1.69262,3.18712,k56268
k12236,162.71200000000002,1.43001,3.21011,k63806
k72625,7.295960000000001,1.38876,3.70918,k58813
k50143,219.403,1.50145,3.1728400000000003,k43260
k9647,116.908,1.50339,3.74837,k30212
k1713,288.02,1.72095,3.52779,k57378
k6795,292.579,1.5322,3.56747,k32976
k69298,144.696,1.77715,3.74079,k29971
k44568,186.013,1.83906,3.32648,k32159
k32500,-2.17407,1.5215299999999998,3.30791,k8268
k30485,-0.0275879,1.57437,3.22986,k48687
k15219,189.655,1.70599,3.60458,k67058
k70572,382.374,1.58336,3.46512,k14484
k46456,126.204,1.62014,3.26629,k59751
k38832,163.05200000000002,1.47892,4.10579,k46051
k69687,142.151,1.46536,3.42999,k39401
k56425,348.12699999999995,1.9521,4.15696,k68564
k33293,51.7742,1.22984,3.69373,k25011
k9110,304.522,1.63269,3.54222,k37558
k21111,84.3519,1.38886,3.31941,k6720
k50795,40.5309,1.36215,3.70746,k46663
k41547,77.4902,1.28345,3.61,k25888
k42160,22.8049,1.33228,3.84248,k5395
k68012,217.57,2.18228,3.838,k48123
k22944,361.408,1.5635,3.39977,k67752
k70626,-0.423645,1.3314,3.29915,k13034
k57723,267.747,1.84122,3.64255,k62218
k47051,31.8442,1.55438,3.5939400000000004,k38132
k5151,122.418,1.37089,3.3943,k19079
k51853,-0.17395,1.42534,3.43075,k63591
k58952,-0.201294,1.5465799999999998,3.39499,k55257
k8672,124.218,1.38907,3.2821300000000004,k21980
k72610,112.317,2.00562,3.4932199999999995,k41456
k43587,-0.295471,1.77108,3.21207,k27856
k37399,130.378,1.82086,3.06992,k38562
k7058,189.524,1.63894,3.80314,k51733
k16855,158.499,1.36314,3.5430300000000003,k8754
k21957,217.856,1.76649,3.53646,k62055
k35242,94.0661,1.79597,3.36534,k7933
k20796,201.972,1.53386,3.3633,k59590
k48302,265.892,1.62383,3.31636,k5717
k56438,125.221,1.7492900000000002,3.24506,k27897
k69264,274.27,1.81504,3.73417,k6030
k54513,131.76,1.25979,3.41499,k23191
k59006,-0.403931,1.30133,3.29861,k68760
k55217,147.14,1.48234,4.40304,k58498
k26663,286.573,1.73907,3.46159,k29157
k55694,157.27100000000002,1.25849,3.36182,k42302
k22049,94.7188,1.57457,3.75221,k66235
k28512,147.895,1.58106,3.51844,k51011
k41780,215.055,1.52765,3.75393,k65714
k20566,90.6505,1.65169,3.38902,k34735
k66451,143.335,1.70599,3.18419,k27571
k67906,337.367,1.7504099999999998,3.43319,k37458
k13687,175.771,1.2292,3.5746300000000004,k1371
k32690,64.2216,1.78783,3.36812,k48371
k59491,90.647,1.7442799999999998,3.2109,k34912
k12675,157.96,1.76531,3.41754,k66276
k41443,132.26,1.7229599999999998,3.30539,k83
k62022,142.752,1.46264,3.4512,k71621
k46490,160.991,1.821,3.3883300000000003,k29730
k45746,221.826,1.4381700000000002,3.42259,k39602
k48287,38.6832,1.7315,3.19955,k34293
k50709,21.1696,1.6757400000000002,3.21739,k1353
k45654,359.09,1.58706,3.41949,k69532
k54144,184.404,1.91245,3.18419,k28781
k28964,-0.303711,1.58509,3.15509,k7583
k2597,295.733,1.80168,3.50878,k60455
k1604,18.9354,1.6254,3.1126,k43252
k70776,-0.330261,1.27772,3.16989,k9788
k23909,209.692,1.74117,3.97491,k8110
k4314,145.431,1.43721,3.66382,k5648
k37650,154.998,1.7441099999999998,3.97387,k12631
k27910,118.176,1.4953299999999998,3.78673,k65574
k42491,83.1368,1.29566,3.27323,k26144
k25285,121.958,1.3788200000000002,3.59007,k29902
k58146,132.756,1.80832,3.85134,k35289
k13790,172.683,1.66153,3.3249800000000005,k36684
k65554,367.182,1.72812,3.5386900000000003,k18060
k5413,39.4808,1.83395,3.3392699999999995,k72768
k7565,39.1554,1.02623,3.46119,k17832
k33334,236.924,1.67018,3.41713,k16825
k29575,138.122,1.79007,3.52139,k1006
k45925,15.166,2.02897,3.34677,k55039
k50441,56.1678,1.59231,3.56348,k49244
k60745,46.7701,1.77529,3.40991,k48453
k56138,436.547,1.4805700000000002,3.87624,k12178
k66892,135.453,1.523,3.23936,k68430
k18610,-1.78223,1.41571,3.57472,k15691
k15876,28.5725,1.36283,3.78209,k4580
k33794,23.8173,1.61608,3.37534,k44386
k30465,473.404,1.63773,3.50306,k34714
k19057,25.7593,1.26726,3.61271,k60960
k59008,452.157,1.2743799999999998,3.40176,k25976
k27261,247.867,1.7184700000000002,3.89895,k69377
k13256,-0.4457399999999999,1.34056,4.00102,k68177
k17129,93.9062,1.59514,3.55953,k19981
k45281,201.833,1.61211,3.63292,k46162
k19657,131.619,1.09244,3.59046,k72086
k36806,272.629,1.7738,3.24917,k39325
k9756,150.961,1.8458,3.60252,k22770
k29391,69.3033,1.50635,3.84484,k60581
k11797,206.923,1.14485,3.5505400000000003,k49915
k24477,234.066,1.65698,3.50348,k35261
k6628,124.77,1.9128,3.5251300000000003,k740
k3301,56.0164,1.66065,3.54494,k65079
k68261,183.716,1.79059,3.31345,k68010
k44629,131.639,1.56568,3.17875,k61223
k70023,210.749,1.5823200000000002,3.26504,k31300
k4584,181.842,1.7295900000000002,3.67652,k47180
k38039,450.06,1.52422,3.67384,k44042
k27474,112.693,1.40684,3.15422,k57654
k7873,63.0229,1.90123,3.41177,k28301
k4548,143.796,1.62175,3.15986,k33348
k47450,220.162,1.45312,3.28882,k20812
k31229,2.07214,1.34077,3.76812,k27666
k40988,119.968,1.31502,3.38995,k19755
k58433,80.5699,1.67003,3.32723,k45379
k59085,42.8363,1.75288,3.64135,k30436
k63843,340.46,1.251,3.68292,k44455
k43718,106.381,1.73653,3.61494,k38546
k48532,-0.462769,1.4139,3.38666,k27371
k46976,162.236,1.83658,3.34758,k59182
k35675,155.26,1.54506,3.19678,k65297
k34719,-0.218628,1.5515,3.52288,k9987
k71434,157.523,1.80292,3.65097,k31367
k27676,108.344,1.7094,3.31293,k42689
k40785,49.9986,1.40662,3.5718,k57252
k65212,257.61400000000003,1.55352,3.35284,k7706
k69038,129.002,1.6806900000000002,3.3691,k45230
k1372,157.578,1.73663,3.58161,k31146
k17457,262.813,1.91561,3.62342,k28287
k43136,310.391,1.52275,3.4053400000000003,k61071
k38108,-0.369263,1.75188,3.4549,k33141
k62449,211.695,1.74427,3.3251699999999995,k62931
k70652,398.031,1.30277,3.62677,k54550
k27719,210.106,1.92719,3.4387,k16106
k13140,256.49,1.23795,3.60527,k28218
k72590,165.618,1.54176,3.34247,k21902
k55038,238.874,1.76653,3.22719,k39092
k56827,0.139526,1.22365,3.3231,k38686
k49008,326.709,1.67344,3.60812,k66338
k21356,-0.686829,1.96538,3.73361,k8650
k51052,21.2298,2.18244,3.38222,k34271
k64772,134.208,1.682,3.4663800000000005,k54765
k52405,107.732,1.689,3.72189,k58369
k13718,146.196,1.53361,3.8363,k11225
k57133,187.64,1.37758,3.3583800000000004,k39450
k54631,350.602,1.47646,3.62118,k37838
k58867,39.3353,1.6546,3.25412,k33383
k27254,292.399,1.72246,3.72297,k9213
k55036,264.474,1.63679,3.43572,k15082
k38971,416.033,1.65848,3.41931,k2179
k65443,185.038,1.87292,3.25067,k32265
k45453,355.965,1.65617,4.12171,k70671
k22294,-0.370422,1.68304,2.93836,k71174
k59230,138.715,3.0005,3.5471699999999995,k41936
k35678,193.79,1.7070599999999998,3.76938,k44529
k45058,417.014,1.60834,3.52611,k29112
k52609,-0.683655,1.41014,3.63052,k1687
k57810,62.481,1.53822,3.59564,k4442
k71720,67.9077,1.34963,3.2834,k58424
k10457,98.3479,1.54736,3.96604,k5167
k32404,176.5,1.4279700000000002,3.3105300000000004,k33497
k23714,249.297,1.54033,3.1988,k70965
k20521,123.088,1.53946,3.26324,k32652
k31423,253.284,1.68254,3.37888,k42715
k8695,54.1632,1.65185,3.69048,k10139
k68640,120.178,1.4065299999999998,3.63531,k52597
k16892,424.005,1.84241,4.11831,k67234
k40360,143.01,1.5935700000000002,3.63057,k6912
k18388,114.967,2.05837,3.77914,k55646
k62304,172.762,1.65081,3.3989199999999995,k22674
k13282,262.485,1.5974700000000002,3.3654300000000004,k5904
k53349,196.786,1.95003,3.44221,k40187
k65766,72.1546,1.61832,3.46939,k3827
k20682,244.99,1.76608,3.22856,k31897
k30759,44.39,1.3201,3.39455,k22948
k44201,152.017,1.7900900000000002,4.2252,k27671
