Key_0_0,ParticleID_0,ParticleID_48,ParticleID_37,Key_1_2
k61123,4.93777,-0.0980188,-3.02801,k53952
k49290,5.67132,1.87439,-4.03885,k35139
k12811,5.40005,2.3134200000000003,-2.40785,k34483
k64697,7.2024,9.61226,-0.0583299,k49877
k5729,3.65547,0.0434325,-4.35503,k64493
k69306,6.04312,2.33183,-3.01522,k60005
k1782,5.67603,3.98706,-1.4383,k40078
k53044,4.64703,0.516479,-2.48281,k57345
k34873,4.6739,10.6475,-4.19506,k32397
k6543,4.73616,0.23298,-1.03545,k42991
k47180,4.14701,0.79281,-3.66881,k58234
k48043,5.52061,3.44162,-2.08858,k59427
k2692,3.75303,0.0895206,-3.11334,k64750
k26005,4.87055,1.43719,-1.98542,k50908
k70901,5.23611,2.99349,-3.29592,k25833
k10604,6.17316,1.35388,-2.4634400000000003,k66321
k63770,5.74351,1.29672,-2.47875,k29000
k52890,3.63187,0.116013,-2.2586,k17070
k24856,6.16659,2.37352,-0.724255,k35445
k29493,5.09244,1.24234,-2.22013,k29235
k23435,6.89486,8.06863,-2.0625,k37820
k31288,4.71778,2.06081,-2.67997,k42962
k31015,6.74374,0.707134,-2.22243,k5730
k3593,5.51185,1.79506,-2.36893,k14527
k47169,5.02611,1.53086,-2.79661,k66273
k17817,3.74917,2.02691,-4.26211,k1746
k21963,4.99385,2.61247,-1.07092,k43185
k2846,3.81457,1.56027,-4.101430000000001,k3538
k64170,6.8979,6.26869,-1.51817,k21657
k33439,5.000780000000001,0.763476,-1.7393,k24532
k42963,5.26936,0.586601,-2.14317,k47700
k58271,4.84215,2.31314,-2.13809,k53039
k62958,4.05861,0.592144,-4.43887,k2981
k41277,4.12231,1.77212,-1.56787,k42976
k25654,6.28423,0.418959,-2.82552,k38674
k50673,4.2656,0.717061,-2.38448,k17838
k46960,5.08703,1.06024,-1.9874,k39919
k23896,4.58253,1.13689,-3.05057,k48923
k31711,6.60076,2.07278,-2.12659,k59202
k53710,6.46586,0.152952,-2.02577,k43654
k72986,4.33404,0.527642,-2.76553,k53207
k50374,5.88815,1.96186,-2.31021,k37335
k39392,7.071739999999999,2.72361,-1.35666,k66695
k54166,4.52034,1.76528,-2.89764,k71768
k18812,7.44413,-0.1169619999999999,-1.9125,k46337
k68263,4.3901900000000005,1.75617,-2.47028,k19332
k61528,4.1018,0.912718,-2.0048,k34787
k36549,5.70181,1.54272,-3.37686,k7689
k17575,5.4983900000000006,2.2938400000000003,-2.54143,k50399
k33485,5.80627,1.46686,-1.96676,k7438
k45747,4.4222,0.0278976,-2.6616,k8628
k21521,5.6285,3.8526,-2.14899,k34548
k57281,7.25139,0.556696,-2.06428,k67965
k22021,2.7998,0.103862,-3.73579,k41588
k49119,5.70442,4.4686900000000005,-4.68232,k35470
k66908,5.178640000000001,4.25736,-2.45244,k55764
k27374,5.66205,2.25721,-2.62837,k68439
k65254,4.405530000000001,1.40854,-0.969975,k65576
k57901,5.95601,-0.142019,-2.21217,k28263
k45900,4.8796800000000005,3.39732,-3.73915,k11330
k24203,4.65485,1.92489,-3.5062900000000004,k26184
k9173,4.88341,1.18826,-1.79456,k13586
k54996,6.820310000000001,1.06234,-2.45193,k28470
k11098,6.36982,1.45468,-2.5464,k27606
k8122,4.94367,3.05871,-1.8184,k24844
k60826,3.8982,1.1325,-2.4516400000000003,k50349
k12036,4.46888,2.56575,-3.4242,k1196
k18482,5.04156,1.51558,-2.05151,k61775
k65372,6.62185,0.710122,-0.8326790000000001,k20569
k70786,4.80842,1.5527,-4.04311,k10561
k19089,4.76564,0.207983,-3.25332,k33161
k61110,5.57935,0.4232329999999999,-2.76663,k32258
k57282,8.814219999999999,-4.16689,-2.39906,k56868
k51773,5.94839,0.763079,-0.8482879999999999,k30992
k40563,4.479480000000001,1.56003,-2.21412,k9596
k70043,4.74193,1.55069,-1.27342,k34445
k46553,5.038530000000001,1.00749,-3.34913,k69092
k22822,4.37819,0.702343,-1.77657,k10573
k16015,3.62687,-0.125698,-3.57375,k11559
k32051,6.24891,2.9232400000000003,-1.62627,k4282
k41644,3.738280000000001,0.425556,-2.9556,k61162
k63716,3.83124,1.47164,-2.05165,k49098
k68257,4.86295,1.17914,-3.41594,k15472
k3526,6.16818,2.92364,-3.52036,k4092
k29204,3.56613,-0.101219,-3.70023,k56597
k68458,5.8549,0.337325,-1.80675,k17206
k55973,2.92301,0.238065,-2.4633,k72277
k2035,5.86881,1.53208,-2.58197,k57319
k9239,5.123130000000001,2.30111,-1.29115,k314
k6942,5.93355,5.68564,-1.1592,k20095
k36547,6.16514,0.307717,-2.856,k51255
k37956,4.67504,-0.0843049,-3.02379,k67110
k42339,3.49414,-0.22074,-2.71816,k56307
k35062,5.81714,1.6891,-2.8287,k58720
k15075,3.33851,-0.209738,-3.47405,k54475
k72884,4.30366,0.54435,-2.47597,k58833
k4289,5.69179,2.65669,-2.52926,k2998
k40176,5.6082,2.08676,-2.4902,k60411
k50518,5.63995,1.42536,-2.88225,k52708
k69907,6.86919,3.57462,-2.31179,k62569
k48072,4.328869999999999,0.6434300000000001,-4.07443,k14691
k52319,4.89623,0.324298,-2.86688,k31393
k71972,3.28094,0.0452508,-2.79592,k47432
k6388,5.04363,4.09069,-2.14037,k11403
k51987,5.26106,1.10322,-2.59007,k12784
k28818,6.61872,3.5646,-1.4799,k5671
k63425,2.95396,0.216048,-1.45991,k40121
k51190,6.23939,1.54305,-0.982544,k59145
k8011,3.61363,0.0663708,-2.24635,k56370
k56399,6.47909,2.83635,-1.23433,k33039
k996,6.14577,0.749877,-3.31355,k32362
k54756,6.836189999999999,2.3949,-3.03636,k11960
k2987,6.7264800000000005,12.3378,-1.69409,k40035
k44293,5.27922,1.22693,-3.36648,k64654
k20404,4.7918400000000005,1.7175200000000002,-1.23347,k70975
k70335,5.70046,3.40232,-3.68079,k71864
k43461,5.72001,7.23809,-2.47361,k62335
k2531,6.13112,5.58953,-1.98209,k68518
k61825,2.6453,0.0471994,-3.1363,k38942
k44325,5.10269,3.218,-2.5914900000000003,k68872
k51591,4.379569999999999,0.374364,-3.64706,k21518
k34032,4.017869999999999,1.6880700000000002,-2.2781700000000003,k38149
k58002,4.20702,0.367166,-2.48626,k71534
k31579,3.31123,-0.165513,-2.17936,k63000
k1348,8.33027,0.4797189999999999,-2.15427,k46133
k43424,4.85312,1.3038,-2.18948,k13443
k66568,5.9307300000000005,4.729,-2.23781,k28170
k17310,4.65373,1.45601,-3.54481,k18378
k35989,5.53828,3.5571300000000003,-2.29962,k57391
k8045,4.314019999999999,1.27104,-2.11997,k15318
k41563,5.84863,2.62532,-3.02083,k49553
k34771,6.353219999999999,0.320452,-2.19406,k23844
k37479,4.62557,0.301755,-2.5190200000000003,k26986
k20538,5.96325,2.16474,-2.49137,k43749
k24323,8.25925,3.39146,-2.85608,k46367
k28548,5.888719999999999,1.55322,-2.1535900000000003,k35221
k48722,7.50955,9.76602,-1.3815,k31356
k50542,4.01847,0.930629,-3.83476,k6603
k14461,4.580019999999999,1.09064,-1.8839,k28652
k21801,5.89941,1.86533,-2.34954,k68178
k31735,6.567069999999999,4.13457,-1.79119,k354
k33051,3.4347300000000005,0.580381,-2.30333,k61448
k10393,7.607260000000001,3.28376,-2.29085,k6244
k51023,6.48148,1.13747,-1.96417,k53991
k47018,6.425669999999999,3.06673,-2.61843,k64037
k34605,5.86182,2.2224,-0.977873,k51453
k25432,3.36815,0.0732598,-2.0739400000000003,k54923
k60115,6.39407,3.79122,-0.901787,k19753
k10283,5.12169,0.254428,-3.36275,k65051
k52011,5.80704,3.3642,-2.40259,k17283
k30359,5.80826,3.77262,-3.14835,k13551
k54900,4.6519900000000005,0.643356,-3.08063,k12790
k65140,3.97449,0.234436,-3.4534300000000004,k71990
k7771,5.89098,0.255,-1.5155299999999998,k41352
k41984,4.51516,-0.0462427,-3.66476,k25950
k25523,5.663819999999999,0.904885,-2.52215,k10079
k60883,4.630319999999999,11.769,-0.8672040000000001,k17085
k30461,6.625939999999999,3.38325,-1.4961799999999998,k43572
k29848,6.33962,0.112304,-1.86507,k71579
k63852,7.47905,1.25188,-3.39526,k13724
k23928,4.77944,1.0071,-1.4384,k28972
k50171,5.17175,6.28855,-3.15508,k18787
k29014,4.74789,-0.144432,-2.87873,k52470
k13191,4.51093,0.322899,-4.0153300000000005,k52830
k45840,5.34964,0.440843,-1.60765,k54128
k64746,4.90935,2.14334,-2.06656,k10361
k32370,4.79176,-0.278584,-2.66935,k3579
k35722,5.23591,3.72091,-3.4454800000000003,k15599
k50156,4.59371,2.57665,-2.26114,k50305
k63269,5.46766,1.23343,-1.7584799999999998,k61929
k58201,5.738519999999999,1.56598,-3.14655,k31568
k43906,6.12217,2.48142,-1.87067,k4015
k33230,5.03076,1.44275,-2.38144,k55278
k46543,7.44314,1.1265,-2.36533,k25944
k19758,5.10436,2.35166,-2.61188,k65330
k64065,5.65324,1.28527,-1.94573,k50195
k56854,5.54402,0.554757,-2.31027,k54987
k40839,4.47619,-0.100408,-2.82283,k20071
k50733,5.2864,2.62747,-1.53902,k47307
k67127,4.73507,1.89385,-3.3362800000000004,k52503
k50858,5.948930000000001,0.5758850000000001,-3.49677,k4136
k734,3.15332,0.561826,-2.74221,k64375
k50464,3.967,-0.294061,-4.67518,k24739
k71040,5.94262,5.494,-2.00527,k26147
k27149,5.5859,2.27703,-2.60511,k39361
k11161,5.23505,1.0561200000000002,-2.42781,k18336
k47466,5.907369999999999,2.98721,-1.52044,k27775
k70214,4.71959,0.586522,-2.70835,k21450
k39606,5.17373,1.7897299999999998,-3.0582,k53296
k48321,4.74762,0.589982,-1.85311,k45877
k11448,4.55437,1.0808799999999998,-0.503084,k67722
k13714,6.69652,3.41181,-1.97205,k43037
k57437,5.71354,3.71371,-3.64322,k10895
k60433,6.49566,0.98908,-1.54579,k7129
k16397,4.08951,1.32021,-2.85688,k36337
k51941,6.0361,5.24642,-0.4206229999999999,k17918
k23013,5.057840000000001,2.01452,-2.79523,k65501
k66824,7.65497,1.87512,-1.38583,k66247
k65488,3.75688,0.195324,-5.250719999999999,k13850
k41187,3.67424,-0.170133,-4.27819,k58029
k34954,4.75225,0.819509,-3.90511,k47959
k3856,4.41717,1.77678,-4.19567,k70772
k43027,7.83873,7.00691,-2.56586,k43775
k70704,5.8154900000000005,1.43924,-1.36829,k19731
k59294,6.61885,1.23844,-2.42088,k45401
k14342,4.51958,0.0258214,-3.8025,k6103
k37811,4.96579,2.51326,-2.05655,k66175
k12880,3.1299,0.0339235,-1.77338,k5554
k14854,5.185569999999999,1.91605,-1.90336,k31185
k48407,5.15198,2.99458,-3.22921,k34256
k19774,5.18748,1.31335,-2.42741,k19735
k27938,5.18175,1.38772,-2.7501900000000004,k49126
k16993,5.082,1.23829,-1.58534,k65482
k46801,4.31796,0.7901560000000001,-2.3795900000000003,k38646
k35004,7.25998,5.5515300000000005,-1.6636799999999998,k42170
k62550,5.136819999999999,0.619685,-3.84566,k1692
k71557,5.77202,2.51447,-1.58533,k62027
k15168,5.70565,3.32369,-3.94009,k14456
k69589,4.4884900000000005,0.456246,-3.00052,k57729
k22077,3.92784,1.00826,-2.92893,k51438
k60792,6.1165400000000005,0.402341,-3.00869,k11992
k63300,5.59132,2.54171,-2.66282,k8477
k70629,4.48165,1.89445,-2.26329,k40898
k61730,6.5316,5.75448,-2.37112,k12775
k42759,5.03396,0.921313,-2.53711,k38439
k53081,5.57975,2.56334,-2.7629,k65528
k20398,5.57533,1.49281,-2.91513,k29274
k21770,4.22305,1.25395,-4.76209,k24334
k67120,4.583559999999999,-0.396251,-3.10556,k60330
k56719,4.02654,-0.3212239999999999,-1.6173,k55199
k39365,5.34058,2.58483,-1.96675,k59242
k55183,7.69895,2.49218,-1.34676,k53793
k22901,5.33652,3.15539,-2.93155,k57695
k41220,5.08249,1.46346,-1.87815,k46718
k51306,4.31009,0.535524,-2.6848,k49271
k60420,4.15775,0.354622,-3.47542,k53452
k26922,4.90353,0.0267609,-3.57475,k5172
k8532,4.99659,1.49583,-1.7774900000000002,k38596
k8672,5.25393,2.05966,-0.608959,k44204
k63930,6.852189999999999,2.45201,-1.30072,k64550
k27543,4.87933,0.506024,-2.99911,k65145
k60426,5.10024,1.27359,-3.66087,k17731
k65144,5.10884,2.10517,-2.58318,k65888
k3353,5.95034,0.75232,-2.13662,k8776
k1482,4.57995,1.50501,-2.05937,k5192
k27467,5.771669999999999,1.29764,-3.23501,k10992
k66411,3.92162,0.231979,-3.89727,k46529
k36545,5.14494,1.16487,-1.93698,k44113
k35737,5.84495,-0.0128679,-1.52014,k32280
k34668,3.70505,0.0471849,-3.02749,k8291
k41067,6.73619,1.35199,-2.78401,k58408
k46099,4.472,1.70091,-2.37648,k66852
k60025,5.11049,3.2235400000000003,-2.73398,k58196
k45062,5.22826,0.152192,-1.85231,k21576
k10447,3.4467,2.27977,-2.98797,k71275
k43535,3.78374,-0.0920826,-2.71997,k29252
k6795,4.816409999999999,3.5996,-3.13012,k60217
k58384,7.24039,3.0691,-1.30237,k27754
k53223,5.2037,1.48855,-1.80127,k26522
k43109,6.55904,1.15805,-2.39752,k68889
k2845,7.532369999999999,4.43023,-2.5209200000000003,k9338
k16788,4.68851,0.2126579999999999,-4.7811900000000005,k57992
k25820,5.63532,6.815110000000001,-4.38755,k57073
k65465,4.50691,0.585619,-2.89868,k59322
k41825,5.44836,1.30772,-2.50044,k40259
k50018,4.89044,6.55806,-3.20535,k66730
k9133,4.47268,0.5428189999999999,-2.72941,k39478
k41037,4.84742,2.46303,-2.3637200000000003,k58993
k63992,5.49718,2.79218,-2.45177,k21187
k19953,4.65629,0.888641,-2.9786,k43296
k24993,6.39795,1.55124,-2.1049,k69388
k23335,5.633780000000001,0.349931,-2.47502,k30821
k46542,4.3421400000000006,-0.63653,-3.08606,k51780
k70341,5.29191,0.789809,-1.5481200000000002,k54254
k69630,6.10457,3.09491,-1.97778,k63423
k51359,5.74823,1.43812,-1.8351,k41505
k66471,6.79222,2.41355,-1.06474,k17146
k65432,4.99028,0.5954659999999999,-2.1943200000000003,k12708
k36434,4.6422300000000005,0.906354,-1.81437,k55739
k11572,5.20584,2.1031,-2.75399,k71979
k22821,5.86401,-0.375242,-2.23466,k8815
k14263,4.90964,0.849424,-2.7518,k66873
k54911,5.00895,1.4478,-2.51407,k59278
k63344,4.28436,1.3155,-2.38939,k7562
k42798,3.78526,1.55611,-2.11455,k32871
k1009,5.27645,5.06486,-2.91623,k509
k70418,4.1470400000000005,1.30817,-1.66247,k45932
k5764,5.62747,-0.00476851,-1.90482,k51647
k30584,5.66036,2.20043,-2.56148,k23878
k23213,4.9921,2.55171,-1.6658099999999998,k3755
k1517,4.43549,0.4135819999999999,-2.75641,k52073
k55825,6.35256,-0.444308,-3.3511900000000003,k9257
k2632,3.53424,0.0989182,-2.61066,k41134
k44750,5.2203,-0.288704,-1.99042,k68598
k62274,6.6447,0.00342431,-1.18271,k64628
k43840,5.50971,2.38555,-2.71823,k31817
k60492,4.86046,1.72745,-4.04863,k55486
k39517,4.14769,1.3074,-2.2800700000000003,k35637
k6969,6.903980000000001,-0.200324,-1.98659,k18247
k50617,5.18801,2.787,-4.82114,k57017
k15586,3.28856,-0.0272384,-2.93808,k8454
k16886,6.77827,-0.20175,-0.439142,k70443
k66285,3.97402,0.340246,-3.33068,k8996
k6252,4.51008,0.8234469999999999,-3.30001,k63765
k7876,6.221419999999999,1.35043,-1.33912,k47373
k5557,6.713760000000001,2.16906,-1.46131,k36052
k646,6.33872,1.56298,-2.0778,k61814
k17107,5.85431,3.40632,-2.79754,k69549
k10277,4.15523,0.428961,-2.0651900000000003,k60648
k18935,3.87472,0.358978,-2.1469400000000003,k26173
k9728,5.05392,2.06266,-2.16336,k43204
k49441,5.56542,0.652217,-2.16704,k65524
k6673,4.71139,2.11354,-2.5936,k23815
k11632,6.66348,5.5962,-0.550607,k9766
k14696,5.58505,0.0261538999999999,-1.021,k20715
k52892,8.59712,0.0235338,-2.11803,k26520
k41523,3.13603,0.408507,-4.49647,k47932
k5933,6.06003,3.05717,-1.57052,k11040
k2708,3.8097,-0.2104849999999999,-3.16967,k20153
k44070,3.69259,0.231172,-2.49246,k28674
k22093,2.61308,0.135046,-2.90253,k63388
k52252,3.32096,0.354635,-2.72028,k64148
k39013,6.9062,3.56852,-3.99109,k54609
k49952,5.25983,0.779539,-3.64545,k10668
k25018,3.95787,2.34213,-1.43288,k43497
k21000,6.34053,2.6767,-1.02425,k13202
k68763,5.82966,1.5904200000000002,-1.31477,k46100
k47422,4.83251,2.87452,-2.69912,k27625
k52379,4.81792,3.94386,-2.78657,k56659
k63843,5.32175,1.24611,-1.2574,k11519
k53555,4.68489,3.92122,-2.00661,k18527
k3461,6.30221,3.7645,-0.973126,k16567
k33447,4.65195,0.904777,-4.168769999999999,k52342
k14749,4.58763,2.29159,-2.6408,k1269
k22275,6.54121,2.34412,-1.31198,k17603
k62511,4.41995,1.0658,-1.7509400000000002,k28480
k58498,5.42087,0.309607,-3.46575,k63326
k71331,4.866569999999999,0.852942,-3.00739,k36196
k31076,4.95175,1.56191,-2.10816,k9859
k959,5.4539,1.95682,-3.75029,k4887
k53157,5.4183,3.24023,-1.34782,k8162
k12708,5.7814,0.815465,-2.96108,k47404
k36120,3.31345,0.671722,-3.90204,k5454
k10111,4.33891,0.6455770000000001,-1.98408,k8695
k31274,4.48351,-0.152951,-1.15445,k45275
k42273,5.077369999999999,1.47735,-2.00606,k65699
k49731,3.20018,0.224548,-2.51345,k22899
k12681,7.4277,6.78927,-2.01806,k9821
k40571,6.10009,1.25012,-2.11795,k47936
k9996,6.11408,1.96053,-1.89663,k35322
k67208,5.438280000000001,1.81712,-3.01701,k37709
k31094,4.67632,1.77158,-4.288,k24203
k18748,4.68776,1.10717,-1.20084,k10647
k11472,2.82953,0.337302,-3.14862,k15004
k3026,5.94537,2.71087,-2.49803,k39425
k1764,5.04654,1.41792,-3.4087300000000003,k9637
k47463,6.20899,3.97861,-1.6213,k58482
k10313,5.604509999999999,1.96301,-3.21076,k2806
k63481,5.7105,1.45218,-2.66929,k28983
k70837,6.48477,3.10894,-2.38839,k32907
k72944,3.73036,-0.305306,-3.43965,k67065
k61496,4.45572,3.21798,-3.01493,k70245
k35802,6.0803,4.98064,-1.65652,k16451
k744,5.71889,1.53906,-1.93464,k17385
k59477,5.56761,4.82155,-3.6969,k30243
k70308,5.18228,1.25552,-2.8849,k28710
k2948,5.93261,1.49205,-2.75265,k8719
k59023,5.10173,-0.142476,-2.16796,k30155
k13885,4.13394,0.802813,-3.13718,k69796
k63099,4.3627,0.676488,-1.85517,k21432
k46525,6.03945,0.8056989999999999,-2.69171,k71708
k72942,7.769039999999999,9.79026,-2.54536,k35899
k59463,3.51355,-0.0752691,-1.83748,k57502
k56952,4.1323,1.10749,-2.82042,k65767
k20207,4.472580000000001,0.282777,-0.655066,k25230
k5027,7.18775,0.39428,-2.32018,k290
k43897,5.51075,-0.3382969999999999,-2.23807,k32637
k8123,5.93344,3.47637,-3.89459,k55021
k34440,5.37364,2.30447,-3.81925,k46834
k46715,3.54006,0.3214889999999999,-3.1252,k4323
k12260,5.12734,0.273798,-4.258319999999999,k41958
k32408,5.33955,6.1467,-3.84239,k8907
k23889,5.26115,0.8480030000000001,-1.82827,k3229
k46173,4.76729,1.3762,-0.861431,k68774
k16758,5.894819999999999,2.9921900000000003,-1.59198,k45704
k44774,6.52026,3.06765,-1.8875,k65458
k56976,5.34732,2.50178,-4.54937,k49212
k17185,4.23575,1.3866,-2.73031,k40387
k45915,7.66435,0.561346,-2.09496,k43941
k15274,5.02597,1.25797,-0.7859649999999999,k56693
k66930,5.605119999999999,1.64718,-2.2599400000000003,k62575
k11015,3.13737,-0.203326,-2.93817,k18626
k69521,3.52586,0.0765956,-4.692159999999999,k8348
k52988,4.74966,-0.00311182,-2.24126,k31962
k33461,7.975210000000001,0.0740659,-1.27962,k20170
k62666,5.108169999999999,1.85756,-2.73763,k18366
k69287,5.467280000000001,0.385684,-1.47082,k14624
k25801,4.19318,-0.186007,-1.7245400000000002,k43443
k20297,4.81114,0.15812,-3.27573,k20280
k47191,6.35623,3.67017,-1.4441700000000002,k595
k22144,6.29924,-0.7493350000000001,-2.24251,k64553
k71911,4.461790000000001,0.715288,-0.927872,k48353
k42008,4.50442,0.7448279999999999,-3.27815,k31128
k51334,4.22072,-0.805048,-3.95147,k11046
k11256,5.98425,6.03205,-3.82175,k35709
k18731,5.30994,3.0647900000000003,-1.94507,k51974
k5265,4.25203,0.681557,-3.84402,k55683
k58714,4.15236,-0.1870609999999999,-4.1276,k30787
k21108,4.208559999999999,0.5316069999999999,-2.48962,k12905
k3770,5.9657800000000005,1.63336,-1.28046,k13096
k19667,4.06346,0.332011,-2.44823,k59871
k9712,5.95729,0.377607,-1.09713,k65543
k18742,4.95529,1.7169599999999998,-3.3525400000000003,k62901
k14556,3.4873800000000004,-0.177055,-3.5407800000000003,k34409
k1138,5.10495,0.425627,-1.44482,k31133
k44054,4.993180000000001,0.417156,-1.97209,k62686
k26747,4.94537,2.16288,-5.0806,k14536
k58911,6.968,4.72866,-1.592,k19056
k9531,3.85375,0.6503369999999999,-3.72364,k56315
k20801,6.72777,2.08436,-2.2967,k5028
k61297,4.336,1.5395299999999998,-4.10879,k21569
k54657,5.19295,4.13089,-2.55906,k34358
k43364,4.96276,0.4731939999999999,-3.37849,k62953
k40232,5.96781,3.01571,-1.59626,k68594
k24294,6.64965,2.8690900000000004,-3.66366,k7136
k72426,6.06188,3.24542,-3.03298,k24374
k39504,3.13672,0.125916,-1.9167,k39915
k3916,4.5647,1.56908,-3.39414,k5909
k36299,4.74595,1.12386,-3.76805,k9331
k68510,5.701890000000001,1.51137,-2.29692,k51756
k56296,6.20597,1.28475,-1.91983,k10580
k18597,4.73458,0.299534,-3.16046,k57690
