Key_1_2,V11,V6,Key_2_8
k1613,1690,29,1020
k1068,1694,15,1094
k179,1692,11,70
k245,1692,8,1676
k440,1690,13,1575
k246,1626,23,1817
k881,1362,57,787
k1174,1632,32,710
k328,1634,17,1474
k1072,1634,146,1293
k223,1632,22,755
k785,1626,22,730
k488,1358,16,111
k732,1350,24,1464
k1509,1354,26,365
k1781,1698,24,1849
k1488,1696,24,1161
k505,1696,29,1391
k222,1698,33,339
k565,1698,12,373
k1582,1700,35,1447
k1035,1698,13,247
k1594,1698,63,612
k1132,1696,78,0
k1588,1696,37,1173
k1586,1698,24,1274
k1711,1696,26,330
k1521,1694,20,1467
k1504,1696,56,1535
k74,1696,59,1280
k1203,1698,28,1124
k966,1698,65,671
k301,1698,22,1107
k851,1700,35,1501
k751,1698,50,1129
k1291,1698,37,298
k1930,1698,24,509
k515,1688,17,1492
k784,1688,251,878
k1768,1356,15,1395
k543,1362,18,768
k1217,1698,18,1394
k1906,1696,14,1702
k1299,1364,213,817
k1561,1360,15,66
k325,1358,26,1552
k150,1358,16,78
k947,1362,14,303
k1836,1360,221,1002
k368,1358,33,936
k1397,1358,20,1032
k190,1360,43,739
k1286,1360,27,636
k942,1360,24,1940
k90,1358,19,1591
k711,1358,26,1758
k1086,1356,21,1826
k853,1358,47,1600
k279,1358,18,1512
k112,1358,20,566
k1123,1358,18,778
k283,1708,33,1075
k1182,1354,13,1222
k904,1354,33,1762
k1383,1354,41,1263
k499,1354,19,302
k1269,1354,20,87
k1454,1354,143,1005
k1506,1354,201,1700
k1498,1354,90,351
k855,1356,54,505
k427,1352,53,273
k1066,1354,33,855
k393,1356,16,1895
k123,1356,35,1495
k1272,1356,12,1180
k873,1354,16,576
k1744,1354,17,895
k128,1356,49,50
k187,1358,22,1785
k1576,1358,14,460
k601,1354,38,535
k1934,1354,28,1085
k1922,1354,15,160
k842,1356,15,955
k729,1356,23,845
k875,1356,94,528
k249,1358,748,971
k1093,1356,65,425
k448,1354,13,1920
k1516,1354,19,725
k777,1356,12,1316
k1549,1354,50,124
k22,1356,28,1662
k103,1356,24,537
k1347,1356,17,622
k1494,1356,28,117
k1170,1352,18,1876
k1462,1356,106,409
k81,1356,21,97
k569,1358,58,1055
k1310,1356,23,301
k1117,1358,15,1410
k1375,1356,15,856
k20,1358,93,1647
k1882,1358,197,1242
k1367,1356,106,18
k620,1358,61,763
k1512,1356,117,1929
k1901,1354,470,1018
k788,1354,70,645
k1381,1352,101,263
k1555,1352,466,1455
k1647,1356,96,1677
k1929,1354,90,615
k1225,1354,67,1452
k1354,1352,202,1239
k1587,1354,107,1751
k1695,1352,84,801
k645,1354,85,1601
k643,1358,235,1016
k1662,1356,95,546
k1207,1354,69,993
k1070,1354,60,540
k1764,1352,15,1009
k1089,1356,98,526
k1729,1356,47,835
k1439,1356,30,1295
k752,1356,25,1478
k1007,1354,19,1661
k91,1356,591,372
k1037,1354,31,1497
k1536,1356,55,1733
k1114,1354,14,392
k1569,1354,14,970
k1404,1354,20,1425
k1880,1356,45,564
k1649,1354,18,1659
k234,1356,22,1470
k1601,1358,17,765
k580,1354,12,1254
k825,1356,106,935
k1473,1354,56,826
k1151,1358,10,1568
k1350,1358,28,786
k913,1358,23,225
k1003,1356,15,838
k1233,1358,25,1268
k532,1356,20,1524
k163,1356,54,873
k1475,1358,30,1411
k493,1358,17,380
k98,1360,23,1533
k1623,1358,12,475
k1091,1358,19,1897
k1199,1358,76,1649
k183,1360,52,1341
k1395,1356,16,1777
k918,1358,26,1825
k1894,1356,36,391
k87,1356,25,567
k593,1356,24,1099
k380,1354,72,1508
k1614,1356,27,1803
k220,1356,84,1409
k1287,1356,20,257
k421,1356,31,1840
k854,1356,33,1022
k992,1354,72,976
k48,1354,37,1448
k699,1358,16,1380
k387,1358,19,1098
k422,1358,174,1748
k122,1356,16,1577
k1497,1360,20,1158
k951,1356,31,103
k306,1356,84,619
k598,1356,17,1891
k186,1356,50,1912
k1369,1358,73,22
k512,1356,25,684
k289,1356,22,666
k442,1356,17,1723
k1603,1356,18,162
k528,1356,12,814
k453,1356,23,582
k1434,1356,15,527
k1133,1356,22,1860
k511,1356,13,1422
k980,1356,38,1939
k329,1356,22,411
k68,1354,38,839
k1739,1354,36,212
k239,1354,29,1718
k703,1354,13,994
k1262,1352,20,1886
k755,1356,10,1831
k15,1356,28,633
k513,1354,29,620
k394,1354,38,1333
k596,1358,12,214
k1290,1354,30,689
k681,1356,13,1620
k793,1354,15,1360
k710,1354,27,583
k1523,1356,19,353
k50,1356,19,1624
k906,1356,22,418
k107,1354,68,1648
k1642,1356,22,1921
k1646,1356,114,128
k716,1354,13,1851
k652,1356,64,995
k1517,1358,19,250
k1401,1356,19,49
k769,1354,24,146
k1789,1358,12,1621
k476,1356,22,174
k1675,1356,19,1642
k14,1356,73,1684
k1314,1354,13,1747
k735,1352,25,530
k349,1352,28,1551
k1615,1354,24,697
k1903,1352,40,1245
k1430,1356,20,426
k1201,1352,150,1156
k656,1354,35,901
k1285,1354,15,1143
k388,1352,20,363
k1188,1350,11,1249
k518,1348,14,962
k820,1358,11,1623
k912,1360,70,815
k193,1362,37,1615
k584,1362,109,21
k171,1362,25,740
k1928,1362,112,1365
k469,1362,45,1616
k1916,1360,49,1115
k1025,1360,73,1509
k1529,1362,24,62
k1301,1362,28,569
k288,1362,206,1769
k765,1362,35,1922
k1694,1360,175,1347
k1542,1364,26,1258
k509,1364,24,1643
k1161,1360,21,1367
k217,1362,229,285
k684,1364,42,813
k1722,1387,13,281
k659,1387,9,1504
k1654,1387,10,1369
k1333,1387,8,1117
k23,1387,56,1202
k1855,1387,10,735
k1734,1387,13,1108
k1687,1387,59,1842
k484,1387,16,1605
k639,1387,18,853
k1313,1387,16,125
k677,1387,12,130
k1639,1387,8,371
k1194,1387,8,1035
k917,1387,8,1113
k228,1387,8,11
k1078,1387,8,489
k1393,1387,24,307
k1204,1387,12,182
k1806,1387,11,1502
k169,1387,9,1753
k845,1387,11,1136
k231,1387,12,1060
k1624,1387,10,1745
k58,1387,9,436
k1159,1387,11,1613
k361,1387,10,438
k1716,1387,9,1632
k1173,1387,9,1408
k1530,1387,9,985
k260,1387,9,651
k1449,1387,11,1371
k1809,1387,12,385
k1064,1387,9,547
k323,1387,104,142
k89,1387,80,685
k1087,1373,14,1640
k1889,1373,17,1554
k1316,1373,16,132
k989,1373,17,571
k1067,1373,13,694
k1378,1387,28,708
k808,1687,33,264
k502,1336,10449,1253
k253,1400,1022,1363
k863,1402,1138,617
k1183,1400,992,1866
k590,1404,1084,1082
k204,1398,1169,1858
k960,1402,1193,634
k1095,1400,999,578
k182,1398,1050,1701
k686,1402,1015,1036
k1421,1402,729,1424
k177,1402,796,415
k914,1400,788,1924
k1486,1400,713,925
k1192,1398,1021,1139
k266,1400,790,389
k953,1402,842,507
k185,1400,926,898
k257,1404,802,331
k1812,1400,814,560
k1788,1402,853,1159
k1033,1404,768,1459
k263,1400,755,850
k1180,1398,696,861
k496,1400,794,642
k1508,1400,749,616
k60,1400,720,677
k309,1398,929,1526
k170,1398,763,1019
k804,1398,30,975
k1419,1400,67,533
k1073,1398,670,1838
k1205,1398,745,357
k384,1400,756,1066
k1416,1400,38,983
k965,1400,780,1210
k1843,1398,779,451
k159,1400,867,1054
k1923,1398,731,175
k241,1400,670,19
k833,1398,821,1746
k1731,1400,805,1157
k1645,1400,805,692
k1237,1398,763,779
k1505,1400,861,1026
k576,1398,143,1696
k896,1400,865,1525
k1308,1400,595,1461
k1103,1400,796,163
k1436,1400,795,1345
k444,1398,735,825
k1708,1400,708,1482
k887,1396,976,1081
k556,1398,607,981
k1765,1398,657,1720
k1725,1402,664,314
k1191,1402,617,1930
k1029,1402,94,469
k1551,1400,114,516
k524,1400,552,244
k1577,1400,758,775
k810,1402,131,1573
k1631,1402,650,604
k259,1402,617,880
k577,1400,675,325
k815,1400,631,920
k1119,1402,614,679
k1153,1402,589,1499
k655,1402,500,139
k1050,1400,634,14
k934,1402,793,1829
k803,1400,694,457
k1685,1402,660,258
k935,1400,572,1844
k1610,1400,618,1403
k830,1402,572,829
k5,1402,577,1750
k101,1400,579,1305
k446,1400,560,1683
k626,1402,596,1837
k44,1404,562,795
k43,1402,587,493
k441,1400,622,207
k284,1402,593,1730
k39,1402,538,1078
k1327,1400,616,1734
k155,1402,634,729
k160,1402,631,799
k1831,1402,639,702
k459,1402,705,637
k1735,1400,591,223
k211,1402,608,127
k495,1400,621,271
k7,1402,639,291
k668,1400,649,643
k938,1402,623,938
k458,1402,700,632
k1034,1400,626,1346
k1261,1402,699,256
k383,1400,570,1468
k1753,1402,578,1848
k683,1402,564,1462
k929,1402,652,84
k273,1400,801,1736
k175,1402,685,1162
k1001,1400,754,1144
k337,1402,659,344
k1871,1402,757,306
k149,1402,625,413
k581,1402,319,1451
k57,1404,239,1776
k1377,1400,655,1025
k952,1404,755,1450
k1751,1402,232,55
k933,1402,214,1382
k1696,1402,743,1689
k1277,1404,289,1594
k621,1404,268,1339
k837,1404,611,1355
k1212,1404,602,383
k696,1402,653,1889
k1560,1402,682,953
k1892,1400,636,1285
k1854,1402,255,1913
k1537,1402,239,1284
k708,1402,578,727
k1939,1400,235,1531
k455,1402,181,982
k161,1400,226,1902
k1779,1400,588,45
k1715,1400,190,56
k1447,1400,325,705
k402,1400,175,1101
k1345,1400,332,208
k1242,1400,280,412
k1707,1400,558,1832
k157,1400,558,1428
k310,1400,230,1297
k1304,1400,381,791
k1609,1358,248,399
k1179,1358,240,1151
k1402,1360,248,407
k1346,1358,70,1446
k1477,1362,39,201
k1412,1360,179,1587
k633,1362,172,1874
k1861,1360,198,317
k443,1360,215,561
k1366,1360,262,1743
k400,1362,226,532
k146,1362,31,39
k344,1360,197,64
k1527,1360,210,672
k1248,1360,219,424
k1774,1360,157,487
k490,1362,179,1024
k416,1358,184,968
k603,1362,196,1011
k1769,1362,187,398
k1776,1362,182,1037
k1520,1362,163,760
k1297,1360,175,498
k42,1360,163,1192
k1483,1360,177,1310
k413,1360,161,169
k1425,1360,178,1088
k1784,1360,178,742
k1655,1362,166,1260
k1884,1360,191,1188
k486,1362,191,368
k85,1360,166,1109
k1010,1360,196,1595
k1760,1360,200,1028
k1215,1356,210,1682
k1724,1358,228,1841
k1912,1356,250,239
k852,1358,51,934
k1081,1358,211,75
k1481,1356,216,1903
k723,1356,205,1617
k1702,1356,40,367
k144,1358,50,1528
k886,1356,188,1114
k1502,1358,209,731
k313,1358,198,69
k1606,1358,202,1327
k550,1356,207,610
k1336,1358,192,199
k510,1360,200,1417
k116,1356,216,568
k1303,1358,205,1614
k1699,1358,206,536
k386,1358,182,445
k1821,1356,209,348
k56,1358,231,1781
k1802,1358,211,1473
k721,1358,269,1630
k1813,1358,212,1385
k1490,1356,220,1400
k614,1356,227,683
k1112,1358,214,90
k761,1358,249,488
k903,1358,317,496
k1665,1358,257,1040
k322,1358,231,253
k72,1356,240,326
k1052,1358,262,1717
k672,1356,229,1252
k750,1358,274,990
k154,1358,344,893
k360,1356,268,267
k928,1356,315,1581
k1786,1358,285,1910
k1661,1356,247,27
k757,1358,242,1694
k1558,1358,255,1655
k900,1356,293,501
k1374,1358,260,1724
k1408,1356,261,414
k465,1358,276,192
k525,1356,279,1457
k600,1356,266,715
k1057,1356,257,1622
k817,1356,257,209
k595,1358,297,538
k1413,1358,278,270
k1432,1356,331,241
k1193,1358,288,716
k987,1358,351,1691
k1783,1358,316,1656
k397,1356,2,1561
k549,1358,238,1491
k1845,1358,279,472
k806,1358,259,846
k318,1356,273,290
k1611,1358,266,1779
k1221,1358,333,912
k1450,1358,278,1342
k1240,1356,310,1545
k230,1358,252,556
k1720,1358,223,926
k127,1356,171,35
k1839,1358,276,168
k1659,1356,282,724
k1137,1358,247,1790
k1651,1358,244,1379
k608,1358,293,153
k330,1358,262,682
k1535,1356,251,217
k1570,1358,271,1286
k1049,1358,234,1937
k638,1358,280,361
k959,1358,256,266
k798,1358,312,58
k1511,1356,265,156
k398,1356,263,1669
k165,1356,296,1261
k1263,1356,287,736
k189,1358,222,279
k763,1358,253,940
k995,1358,277,1791
k1701,1360,283,758
k882,1358,286,1534
k1443,1358,2,961
k1898,1358,257,1854
k1275,1356,312,1812
k921,1358,263,1934
k1155,1356,265,243
k1818,1356,290,646
k722,1358,276,998
k447,1356,307,1426
k969,1358,313,93
k62,1358,310,295
k1579,1358,291,230
k1819,1358,306,1071
k619,1358,259,1434
k436,1356,277,1704
k391,1356,243,1738
k296,1358,293,918
k545,1358,263,240
k115,1358,295,249
k1061,1358,273,1496
k1825,1358,219,480
k1039,1358,242,872
k1185,1358,251,1598
k1777,1358,181,1169
k261,1358,269,1228
k482,1358,328,68
k704,1358,275,629
k521,1358,275,1628
k867,1356,299,1429
k1136,1358,356,1500
k1349,1358,324,1150
k730,1358,41,1516
k16,1358,263,831
k1628,1358,300,1557
k748,1358,323,1645
k1668,1358,43,48
k1489,1356,275,1670
k1042,1358,264,1857
k883,1358,276,1279
k412,1356,330,294
k420,1356,295,1053
k561,1358,274,1069
k466,1358,274,215
k1524,1358,302,1420
k147,1356,28,988
k173,1356,252,1879
k823,1356,274,927
k227,1356,284,1309
k1714,1358,289,158
k468,1356,286,1909
k1857,1358,298,598
k579,1356,288,573
k905,1358,266,497
k1885,1356,303,38
k1023,1358,296,1904
k850,1358,262,1273
k864,1356,289,798
k66,1358,188,131
k1300,1358,150,482
k1876,1360,257,1413
k1881,1358,176,910
k382,1360,177,1798
k428,1360,163,185
k26,1360,175,1558
k1719,1360,157,1466
k1344,1358,179,766
k198,1360,185,1709
k679,1362,157,1657
k70,1360,203,623
k1398,1358,185,1514
k1390,1358,851,155
k1109,1358,805,977
k1358,1358,740,65
k838,1378,943,1089
k17,1378,861,984
k1660,1666,173,602
k125,1664,191,1361
k252,1670,169,806
k697,1666,173,164
k589,1666,405,278
k629,1670,166,180
k676,1666,320,726
k1887,1666,462,1154
k1250,1666,492,805
k578,1362,297,1801
k1759,1358,29,2
k408,1360,31,181
k1749,1358,7,520
k1848,1358,17,1441
k628,1360,14,773
k783,1360,6,145
k297,1362,9,442
k627,1360,4,1141
k1222,1358,5,461
k700,1358,4,1827
k1018,1358,5,422
k742,1360,5,109
k910,1356,10,1799
k773,1358,6,1774
k1392,1360,7,676
k483,1358,6,1471
k1868,1358,12,51
k423,1358,9,406
k1763,1358,6,1312
k982,1358,5,707
k1105,1358,6,1739
k1074,1358,6,1674
k351,1358,6,1443
k1833,1358,5,1171
k1580,1362,3,1275
k1563,1360,4,260
k1140,1360,4,1402
k1219,1358,3,1004
k1141,1358,6,1080
k961,1358,4,1010
k180,1358,8,86
k1598,1358,7,1405
k1054,1358,11,1276
k802,1358,7,386
k899,1360,23,929
k878,1360,6,1872
k226,1360,7,1174
k433,1358,12,594
k1733,1358,13,1118
k254,1356,7,447
k1863,1358,7,1707
k789,1358,6,681
k631,1356,7,1603
k1782,1358,9,32
k1000,1356,6,1216
k790,1358,8,987
k121,1358,6,1373
k303,1358,6,1742
k642,1354,9,1135
k826,1356,9,16
k971,1356,5,274
k1787,1356,16,1182
k1650,1356,5,1093
k824,1356,7,1884
k1403,1358,6,1289
k728,1358,8,747
k321,1358,8,355
k1608,1358,10,1014
k2,1358,19,1376
k779,1360,7,1592
k782,1360,7,1679
k251,1360,9,1927
k1134,1358,8,965
k759,1360,5,1756
k1730,1360,6,1770
k1082,1358,7,193
k377,1360,15,1732
k1160,1358,9,1179
k376,1360,13,1744
k373,1360,10,1215
k682,1360,9,1073
k586,1360,5,1635
k267,1358,9,746
k1075,1353,29,183
k1144,1353,48,1821
k1405,1353,48,1797
k1747,1353,25,721
k1032,1353,55,1061
k13,1353,73,1846
k1531,1687,78,821
k731,1352,23,1925
k1469,1354,19,293
k124,1354,27,1586
k962,1354,30,832
k1294,1354,20,584
k1118,1358,15,167
k1305,1356,16,1145
k809,1358,15,661
k744,1358,14,1589
k661,1352,18,1900
k1514,1352,15,915
k1607,1352,16,1317
k1177,1650,47,648
k939,1652,20,1782
k1864,1652,29,110
k1099,1650,28,92
k1636,1652,26,1757
k434,1650,24,508
k670,1648,19,1852
k1844,1696,129,1211
k984,1658,15,1818
k1156,1364,19,465
k623,1364,57,882
k151,1364,74,289
k1162,1364,68,1760
k216,1366,102,772
k1574,1362,99,1715
k1634,1364,82,1057
k1902,1364,99,259
k1094,1364,31,1288
k378,1364,91,154
k153,1364,67,552
k1712,1364,59,136
k1028,1364,124,541
k637,1364,75,1278
k1142,1364,107,531
k819,1364,56,1602
k1445,1364,113,558
k1465,1366,90,1915
k1575,1364,25,996
k1463,1366,16,4
k342,1366,14,1229
k1260,1366,13,434
k131,1366,21,1802
k1235,1364,18,748
k1571,1364,13,1813
k1669,1364,15,1899
k1341,1364,15,586
k135,1707,11,321
k88,1687,119,656
k1330,1467,8,161
k1499,1353,18,37
k594,1353,11,1013
k1653,1687,46,590
k568,1687,13,1039
k712,1387,14,900
k991,1387,12,1193
k1869,1387,13,1892
k1890,1353,15,46
k675,1227,32,931
k399,1227,10,718
k776,1687,12,969
k922,1353,15,529
k152,1687,19,793
k1619,1687,15,220
k1874,1353,44,401
k504,1353,21,186
k78,1353,42,753
k1493,1353,27,1110
k690,1353,16,1132
k1411,1366,21,937
k472,1362,25,974
k554,1688,19,595
k136,1692,10,1784
k1688,1692,14,1480
k117,1692,10,997
k1911,1690,8,166
k1,1690,12,1867
k1163,1692,9,1678
k1428,1690,14,119
k432,1690,9,1277
k1282,1690,11,1133
k365,1688,9,688
k1909,1690,12,1775
k132,1690,11,1137
k1554,1694,19,843
k1545,1692,20,1214
k1227,1692,12,1789
k1323,1692,12,635
k1334,1688,53,1513
k438,1690,14,1806
k1306,1690,10,1795
k616,1690,13,1436
k1846,1692,23,1755
k275,1692,13,318
k607,1694,14,81
k1121,1692,15,468
k319,1692,11,1396
k688,1686,23,1719
k648,1686,25,770
k702,1688,15,478
k317,1690,21,366
k1507,1692,15,213
k1147,1690,26,346
k1092,1692,11,177
k955,1690,17,1752
k1775,1692,15,1362
k734,1692,16,1894
k94,1690,10,1017
k1522,1688,50,1778
k1168,1684,14,802
k780,1688,20,1440
k320,1690,55,1580
k174,1690,23,1337
k1053,1688,9,911
k685,1690,15,140
k46,1690,17,1796
k1913,1690,22,1189
k1012,1692,12,1861
k1309,1694,16,1096
k715,1688,13,603
k280,1690,13,1368
k1090,1688,18,570
k405,1690,30,324
k946,1692,10,1049
k1487,1688,11,1116
k375,1690,15,1140
k531,1690,14,1727
k925,1692,11,1808
k237,1688,11,292
k669,1692,88,1873
k816,1692,10,1652
k9,1692,14,574
k1534,1690,11,888
k1459,1692,102,883
k1422,1692,83,992
k1385,1692,16,88
k293,1682,12,1862
k1741,1684,25,1266
k943,1688,13,933
k1718,1690,10,377
k1791,1688,11,490
k548,1692,20,1518
k1271,1694,10,1834
k1264,1688,11,534
k988,1690,10,808
k894,1686,13,1123
k646,1364,32,866
k120,1364,11,1663
k615,1354,15,1631
k437,1358,13,738
k1785,1358,109,402
k1431,1358,9,551
k860,1356,21,204
k3,1356,11,251
k931,1356,14,1301
k1216,1354,11,885
k1683,1354,14,979
k1441,1352,12,30
k1738,1352,16,202
k218,1350,13,343
k1697,1380,14,1703
k206,1376,15,1213
k364,1376,12,1387
k1254,1350,15,337
k111,1352,14,336
k1519,1352,20,591
k591,1368,37,1566
k993,1652,12,187
k866,1654,25,907
k82,1652,24,188
k1896,1652,16,455
k1557,1650,20,5
k114,1646,16,1406
k1546,1650,18,376
k294,1650,34,1377
k737,1650,32,664
k418,1650,14,1433
k1888,1650,24,1357
k640,1690,10,580
k667,1652,20,1578
k572,1650,24,1741
k105,1660,126,852
k1241,1662,10,902
k192,1710,28,1225
k1771,1710,10,138
k585,1658,19,769
k51,1358,23,860
k1703,1358,32,1641
k1184,1360,23,211
k300,1360,37,1314
k1418,1360,17,943
k1548,1356,28,991
k1895,1352,14,964
k1270,1362,21,543
k79,1358,14,713
k1717,1356,12,1165
k1700,1362,11,1442
k367,1632,16,614
k1556,1656,20,440
k256,1656,13,691
k563,1654,11,1100
k1797,1656,19,673
k435,1656,21,986
k680,1654,20,395
k1921,1648,12,458
k1362,1648,12,849
k327,1646,15,1294
k1826,1646,12,1919
k221,1646,14,1830
k1036,1648,31,870
k915,1648,11,1698
k949,1648,16,1843
k835,1648,11,20
k1379,1648,17,837
k573,1646,10,579
k1045,1690,8,477
k630,1686,25,179
k858,1692,18,1828
k609,1682,17,1847
k285,1694,18,563
k1211,1696,9,756
k1355,1698,9,354
k129,1694,6,195
k658,1694,10,6
k1071,1626,31,1384
k1130,1626,12,743
k450,1628,13,517
k1793,1626,16,41
k1387,1626,21,359
k333,1626,9,542
k1664,1624,14,1183
k1386,1624,12,1247
k426,1624,14,662
k1640,1624,10,229
k1157,1624,12,639
k1279,1624,13,863
k168,1626,16,1882
k1187,1624,18,1761
k527,1624,14,1710
k343,1626,12,874
k897,1626,16,1449
k339,1628,10,504
k1438,1624,42,320
k1329,1624,10,53
k1630,1622,8,1794
k1602,1696,14,1619
k302,1696,11,1272
k1924,1698,18,1176
k1302,1696,16,1618
k602,1352,10,121
k47,1352,12,939
k1572,1354,14,1665
k1832,1356,11,1725
k738,1352,15,1199
k479,1356,14,52
k916,1360,11,857
k1657,1358,13,44
k61,1358,15,1046
k370,1358,17,618
k1667,1358,9,625
k233,1358,6,1532
k1283,1360,11,1414
k507,1376,31,173
k1565,1668,67,1220
k25,1664,96,1256
k671,1666,18,170
k551,1668,10,989
k282,1666,19,1563
k203,1374,11,588
k1058,1362,39,1887
k1873,1362,8,833
k1762,1358,12,43
k292,1362,15,1805
k1009,1358,14,378
k1918,1362,15,427
k839,1362,24,510
k1772,1364,46,1003
k1641,1364,49,919
k1373,1362,57,627
k1795,1364,609,1544
k1022,1364,65,1938
k350,1366,13,680
k28,1364,10,1542
k200,1362,17,36
k902,1358,38,172
k460,1360,60,105
k1284,1362,17,1332
k718,1360,30,720
k1599,1360,15,1419
k352,1360,9,1223
k1908,1360,28,1181
k957,1364,107,1219
k1359,1364,44,1438
k191,1362,39,851
k102,1362,58,322
k1690,1360,43,1735
k1396,1362,53,10
k1083,1360,64,842
k332,1360,32,894
k919,1360,18,1883
k77,1362,17,1090
k736,1364,50,1306
k1851,1364,33,695
k622,1364,25,522
k304,1362,18,31
k978,1360,14,1313
k1189,1628,42,949
k41,1360,30,554
k1804,1358,22,286
k1914,1360,21,1559
k335,1356,27,948
k1247,1356,22,305
k714,1356,17,1800
k559,1360,19,1152
k764,1306,36,1146
k706,1306,208,397
k888,1308,20,1633
k1464,1306,13,120
k247,1306,14,717
k1875,1308,43,333
k1097,1690,15,1155
k1339,1692,16,1597
k425,1692,17,1148
k403,1694,52,1713
k341,1794,15,1194
k498,1696,15,1815
k195,1692,24,958
k487,1696,16,744
k1014,1694,20,701
k1293,1694,106,1653
k687,1694,35,830
k1060,1694,22,1588
k1230,1692,198,1485
k430,1694,709,122
k95,1694,192,7
k625,1694,83,1324
k547,1692,58,328
k209,1692,103,714
k1746,1694,76,668
k311,1692,44,311
k522,1692,69,782
k719,1694,31,796
k1479,1694,41,1515
k1822,1694,25,914
k371,1684,18,1896
k890,1684,26,1905
k1213,1686,15,1593
k791,1686,17,1023
k1883,1688,15,780
k612,1690,39,1119
k618,1690,12,1714
k1457,1686,15,261
k1770,1688,17,1021
k463,1690,16,655
k1811,1688,14,141
k1251,1688,15,474
k1798,1686,17,1692
k1496,1690,15,658
k134,1688,16,862
k927,1688,37,408
k1767,1688,14,227
k6,1688,25,246
k225,1688,24,1488
k1926,1688,18,1888
k1543,1692,18,417
k1453,1690,17,810
k644,1690,17,1416
k1455,1690,30,784
k1644,1358,37,268
k1740,1356,12,654
k12,1356,16,280
k1616,1354,12,1079
k1165,1322,14,811
k32,1322,16,143
k1814,1320,21,877
k1484,1324,10,116
k141,1322,13,749
k345,1696,27,254
k35,1368,31,73
k1252,1368,23,777
k1026,1370,83,759
k140,1368,48,310
k506,1366,39,54
k693,1368,51,1505
k1125,1368,32,1359
k1803,1364,16,946
k1920,1362,38,265
k142,1364,31,1463
k778,1364,24,1458
k356,1364,40,470
k1423,1364,27,999
k1249,1364,27,1056
k941,1364,32,1381
k1866,1364,26,1918
k908,1364,43,316
k741,1362,21,101
k1288,1362,27,345
k1139,1362,44,812
k1178,1364,44,1328
k979,1364,29,800
k725,1366,28,1351
k1635,1364,38,347
k1932,1364,44,1819
k224,1364,46,1072
k1259,1364,40,28
k65,1364,28,118
k1878,1366,72,503
k1326,1364,31,980
k1470,1364,37,1299
k194,1362,23,1479
k290,1362,44,1604
k1626,1362,35,1869
k537,1364,53,171
k240,1364,64,1291
k1220,1362,62,150
k415,1364,72,700
k768,1366,57,1699
k760,1358,99,1712
k1578,1356,47,1282
k749,1356,16,515
k1704,1358,35,1163
k739,1360,26,437
k1559,1362,47,1047
k857,1362,30,1864
k1231,1362,15,1356
k538,1362,20,823
k1228,1360,15,621
k299,1362,19,1824
k1742,1362,16,384
k18,1360,20,499
k1595,1360,21,890
k480,1364,23,236
k1307,1360,38,1868
k727,1362,37,364
k1597,1358,25,1788
k990,1358,23,135
k1686,1362,16,430
k1146,1362,20,1540
k1692,1360,14,1439
k1652,1362,27,1236
k832,1364,13,59
k799,1364,25,1240
k1076,1362,27,572
k1046,1364,15,1522
k210,1360,33,435
k1111,1354,20,1836
k1236,1356,25,575
k1458,1356,26,1489
k1830,1356,67,577
k55,1373,13,1611
k787,1353,16,952
k1938,1353,188,1481
k1816,1353,188,1870
k1021,1353,170,1212
