Key_1_1,V17,V15,Key_2_6
k1564,0.3438,0.117,750
k1149,0.3714,0.1418,130
k985,0.3214,0.0024,1058
k263,0.2813,0.2123,1310
k706,0.0714,0.0024,1483
k1617,0.1,0.0071,299
k1378,0.2333,0.0047,208
k1730,0.2667,0.1376,1261
k608,0.45,0.8916,1240
k255,0.1765,0.1355,1091
k1134,0.1429,0.1309,769
k413,0.3333,0.1262,36
k1407,0.3333,0.1272,1219
k781,0.4,0.3408,936
k1589,0.2963,0.0059,297
k1201,0.1739,0.125,1807
k221,0.1839,0.1002,74
k1581,0.375,0.0118,471
k20,0.1471,0.106,95
k1079,0.2903,0.0106,1286
k1444,0.2045,0.2188,1021
k1737,0.2023,0.2474,1902
k634,0.2407,0.0495,1176
k1629,0.4688,0.1508,1725
k495,0.3478,0.8969,1227
k714,0.0422,0.154,173
k906,0.2778,0.1475,47
k510,0.3462,0.1219,1694
k1205,0.4783,0.4417,1890
k220,0.3,0.6533,61
k1532,0.0393,0.6613,1638
k841,0.1,0.0353,1769
k399,0.3548,0.2533,888
k488,0.4444,0.0442,518
k360,0.7143,0.5712,1146
k1264,0.0448,0.6618,494
k1354,0.2453,0.0604,1119
k1542,0.3939,0.4345,1362
k1336,0.1803,0.3941,514
k750,0.3871,0.0912,618
k892,0.2857,0.0265,1872
k465,0.5263,0.0236,1315
k1068,0.3462,0.028,887
k1494,0.2941,0.0236,143
k696,0.1636,0.0206,1493
k1590,0.3333,0.0192,1803
k1744,0.4091,0.0221,542
k1057,0.4286,0.025,1320
k154,0.7368,0.6124,256
k633,0.5,0.0103,573
k812,0.64,0.0547,1899
k55,0.2143,0.0576,1931
k987,0.9167,0.2851,1504
k584,0.8571,0.2142,254
k559,0.1243,0.0576,1089
k1583,0.2808,0.2083,1673
k411,0.7609,0.1004,570
k1732,0.2364,0.1195,1036
k684,0.34,0.0,759
k1274,0.3429,0.1389,1610
k1426,0.55,0.0148,1349
k1014,0.2857,0.0044,121
k107,0.6154,0.0236,911
k422,0.3333,0.2127,336
k765,0.6429,0.0443,397
k1596,0.5588,0.0929,193
k1453,0.4444,0.2445,1801
k1323,0.7143,0.2327,1888
k1729,0.6,0.257,1339
k1791,0.8421,0.7577,1306
k970,1.0,0.0369,1321
k1736,0.8182,0.0133,468
k1071,0.8571,0.2729,789
k478,0.2529,0.1976,439
k1833,0.8824,0.1193,384
k334,0.7188,0.5678,227
k1384,0.6667,0.0502,798
k328,0.9231,0.2866,1848
k1678,0.5833,0.3835,407
k775,0.283,0.0015,1412
k953,0.5789,0.3319,176
k361,1.0,0.5443,1177
k1636,0.3529,0.6431,1008
k1108,0.5417,0.7463,1367
k650,0.6,0.1612,1660
k468,0.3188,0.0723,1322
k194,0.3704,0.0752,898
k157,0.36,0.5847,477
k683,0.9375,0.941,1040
k1770,0.8182,0.5965,1274
k1615,0.35,0.1991,1719
k1483,0.1167,0.0,1225
k610,0.1569,0.0147,974
k895,0.2292,0.0148,1755
k1916,0.3594,0.0118,1050
k811,0.4533,0.3186,591
k693,0.3454,0.0502,1866
k124,0.2614,0.3338,996
k209,0.3922,0.2574,1226
k654,0.0946,0.0,952
k1829,0.2841,0.003,206
k250,0.3441,0.2378,575
k172,0.3509,0.1817,1929
k62,0.2932,0.0962,1676
k1122,0.2339,0.0399,1618
k1435,0.7561,0.3609,1419
k973,0.2353,0.2127,396
k734,0.246,0.2032,202
k1585,0.5652,0.0974,1000
k1032,0.1884,0.2482,1814
k960,0.6471,0.2482,905
k88,0.8333,0.2323,1387
k466,0.2577,0.2788,533
k449,0.4857,0.09,1711
k972,0.8235,0.2596,314
k682,0.5909,0.208,1138
k346,0.35,0.2541,726
k1811,0.3333,0.6785,1612
k19,0.7895,0.2024,541
k1147,0.6429,0.0206,530
k1016,0.7143,0.3131,560
k1595,0.5385,0.1684,184
k907,1.0,0.3575,1846
k1193,0.76,0.056,833
k1261,0.5385,0.1581,623
k1757,0.2759,0.1755,551
k1865,0.4286,0.0162,1893
k564,0.5,0.1108,1723
k1026,0.3433,0.2876,393
k844,0.7059,0.6824,1278
k222,0.8182,0.8881,1359
k834,0.7368,0.324,979
k1792,0.8125,0.3314,593
k636,0.375,0.0266,1586
k1090,0.5,0.433,243
k1115,0.5,0.1165,1082
k128,0.7353,0.705,49
k1341,0.4167,0.0957,975
k212,1.0,0.243,508
k1049,0.7857,0.1985,77
k481,0.9091,0.1252,1481
k877,0.7857,0.5243,1461
k1119,0.2973,0.0722,626
k1695,0.6207,0.7118,662
k994,0.9167,0.1593,304
k1870,0.5909,0.5258,4
k939,0.8095,0.2493,760
k1347,0.3929,0.0546,405
k769,0.3704,0.1711,126
k1539,0.1868,0.0,1393
k1702,0.9524,0.7552,1821
k1689,0.5135,0.0782,1699
k68,0.8571,0.3658,1923
k863,0.95,0.1534,709
k1620,1.0,0.1696,472
k1793,0.3726,0.0458,1428
k818,0.5556,0.3264,1289
k1188,0.8571,0.2872,767
k1304,0.5625,0.2121,1013
k643,0.625,0.6613,334
k246,0.8333,0.0811,787
k272,0.7692,0.2088,491
k916,0.4231,0.0723,387
k1520,1.0,0.4749,1910
k350,0.7857,0.3097,892
k1606,0.5,0.0443,1475
k795,0.9063,0.1296,782
k1291,0.65,0.0619,1124
k1091,0.2727,0.0796,1524
k28,0.7692,0.0428,804
k1315,0.7333,0.2552,1083
k627,0.9,0.1224,1516
k1447,0.5882,0.0251,763
k1561,1.0,0.1445,445
k1701,0.2381,0.2714,1473
k1911,0.9091,0.1711,841
k1576,0.6842,0.2625,1028
k964,0.8,0.0605,1924
k1844,0.3721,0.1211,10
k1374,0.6333,0.1078,277
k78,0.8095,0.0295,883
k1024,0.9091,0.223,32
k149,0.6667,0.1021,679
k565,0.8182,0.1165,970
k1571,0.6956,0.1254,420
k43,0.5882,0.1093,1402
k928,0.5185,0.0502,363
k965,0.5714,0.0192,981
k368,0.4444,0.0473,375
k1836,0.8182,0.1195,1041
k632,0.6923,0.0325,296
k1521,0.4,0.4136,1458
k736,1.0,0.1578,1069
k1388,0.75,0.0103,1933
k1614,0.7059,0.0619,677
k680,0.236,0.0118,1735
k1222,0.5,0.0118,34
k200,0.1329,0.0457,1110
k1405,0.5333,0.0665,289
k514,0.3443,0.0369,532
k739,0.7647,0.0059,1583
k578,0.375,0.0398,1729
k439,0.7,0.0384,55
k227,0.9,0.003,840
k1356,0.6364,0.0354,721
k150,0.5625,0.0133,1629
k260,0.5833,0.0782,762
k467,0.9,0.0192,76
k1017,0.6191,0.071,1101
k470,0.625,0.0251,921
k1460,0.7059,0.034,1081
k1531,0.3659,0.0399,715
k36,0.75,0.0,68
k1880,0.2188,0.0355,435
k1146,0.25,0.0281,1574
k710,0.8333,0.0251,450
k1767,0.6087,0.0266,205
k492,0.5385,0.0222,1555
k884,0.3529,0.0,1480
k455,0.5833,0.1281,1819
k1095,0.84,0.1853,998
k1612,0.75,0.1542,1609
k247,0.3962,0.1747,1886
k87,0.6316,0.1513,1055
k140,0.5961,0.2129,844
k1232,0.7619,0.3069,1086
k1313,0.4,0.3015,1409
k1308,0.5306,0.2662,48
k613,0.4231,0.2364,453
k1821,0.2667,0.2056,1236
k900,0.0612,0.1953,1666
k1933,0.1842,0.2173,812
k233,0.0962,0.2059,1183
k1131,0.5,0.239,796
k433,0.6842,0.2185,656
k1042,0.36,0.3559,1472
k807,0.1032,0.21,66
k1882,0.1964,0.2273,1598
k125,0.9091,0.6691,1615
k1910,0.7273,0.7585,1288
k1785,0.75,0.0,1006
k810,0.7273,0.8118,1271
k1451,0.2712,0.7844,1343
k59,0.9,0.4585,1551
k1742,0.8667,0.3735,129
k1043,0.1863,0.7426,809
k1681,0.6,0.8219,697
k850,0.6111,0.9185,1754
k163,1.0,0.4182,1368
k13,0.6667,0.2408,1317
k509,0.8,0.7527,568
k660,0.7273,0.7599,401
k12,0.5,0.2033,1191
k1102,0.6364,0.9575,566
k32,0.8889,0.2293,537
k396,0.8889,0.4831,233
k1221,0.8,0.0058,72
k637,0.8461,0.734,421
k1864,0.6923,0.1427,368
k631,1.0,0.6143,1347
k1838,0.9091,0.6215,1180
k141,0.8889,0.7541,601
k623,0.8182,0.6532,311
k857,0.9091,0.659,602
k1369,0.75,0.6619,862
k1559,0.7,0.6446,703
k872,0.5454,0.6417,687
k1203,0.8889,0.6388,353
k1873,0.8182,0.6518,1627
k132,0.9091,0.6921,1463
k153,0.9167,0.6979,1513
k648,1.0,0.8003,442
k1700,0.8841,0.8565,641
k849,0.5616,0.5292,1408
k1693,0.7778,0.6934,657
k661,1.0,0.7254,1416
k1019,0.8824,0.3074,295
k1112,0.7143,0.7123,180
k991,0.6842,0.3438,1499
k197,0.3958,0.0779,938
k432,0.7059,0.0581,1675
k1227,0.0083,0.0284,269
k461,0.9087,0.0,419
k1608,0.9227,0.0043,811
k1648,0.9289,0.0,853
k947,0.5367,0.0,146
k329,0.8839,0.0,1132
k307,0.2452,0.0,743
k114,0.9955,0.0014,1004
k1919,0.9238,0.0,634
k1535,0.5703,0.0,1169
k1477,0.962,0.0585,632
k353,0.9282,0.0585,145
k1360,0.2594,0.0586,866
k1163,0.8829,0.0586,872
k1357,0.9912,0.0529,713
k33,0.8364,0.0586,745
k1235,0.4627,0.0585,1832
k394,0.2892,0.0557,1532
k82,0.8809,0.0584,1538
k297,0.9639,0.0557,380
k920,0.8621,0.0585,1341
k794,0.9626,0.0613,956
k760,0.9895,0.0586,1536
k357,0.915,0.0558,1325
k1660,0.7936,0.0557,347
k1496,0.9444,0.0557,84
k340,0.8079,0.0586,1234
k1518,0.2062,0.0558,637
k1645,0.9538,0.0558,1907
k306,0.5789,0.0558,465
k359,0.8621,0.2029,1113
k1740,0.8268,0.0558,565
k1642,0.8324,0.0558,377
k1326,0.9558,0.0586,1656
k1440,0.8235,0.0586,242
k83,0.9448,0.0586,1168
k1741,0.9771,0.0501,1679
k622,0.9832,0.0586,245
k402,0.9143,0.0558,1822
k1424,0.9483,0.0586,1250
k1210,0.9206,0.0587,1542
k296,0.9884,0.0614,916
k694,0.9459,0.0557,852
k1379,0.867,0.0558,1433
k72,0.8762,0.0586,86
k852,0.6863,0.0558,744
k1713,0.9551,0.0586,885
k1039,0.7667,0.0586,868
k1939,0.9358,0.0557,470
k1403,0.9942,0.0614,615
k315,0.409,0.0558,733
k1497,0.9314,0.0557,43
k484,0.9945,0.053,599
k1601,0.9942,0.0558,1565
k921,0.9942,0.0558,666
k1637,0.9591,0.0585,973
k813,0.8871,0.0585,1779
k975,0.9063,0.0556,21
k26,0.9429,0.0557,722
k1690,0.7865,0.0557,536
k285,0.8962,0.0586,1369
k932,0.5094,0.0556,580
k1187,0.9302,0.0556,1242
k1814,0.8106,0.0556,1581
k948,0.9643,0.0529,153
k1541,0.9102,0.0557,1812
k1419,0.9321,0.0613,1150
k113,0.8895,0.0556,1838
k435,0.9737,0.0556,1170
k1353,0.8516,0.0586,606
k814,0.821,0.0585,1443
k603,0.8216,0.0557,535
k458,0.9375,0.0585,1573
k1089,0.9503,0.0557,1713
k362,0.9737,0.0557,1085
k681,0.8633,0.0556,696
k387,0.9739,0.0556,621
k1586,0.8869,0.0557,1141
k1013,0.9867,0.0586,1608
k762,0.9494,0.0613,1882
k64,0.962,0.0613,1024
k1138,0.9042,0.0585,1903
k210,0.9048,0.0557,918
k499,0.9669,0.0585,211
k1166,0.8935,0.0585,1088
k625,0.9182,0.0586,928
k1826,0.9412,0.0585,178
k732,0.9167,0.0585,785
k620,0.8389,0.0556,30
k239,0.9197,0.0585,1057
k1176,0.9286,0.0557,940
k1425,0.9012,0.0556,1497
k1904,0.9745,0.0557,1001
k1125,0.9623,0.0556,1482
k1327,0.8706,0.0586,1845
k35,0.8125,0.0556,1117
k1560,0.8722,0.0528,1220
k579,0.9371,0.0586,332
k1446,0.961,0.0556,1670
k1854,0.9367,0.0557,1577
k958,0.5511,0.0585,1425
k1324,0.9536,0.0585,1811
k355,0.9408,0.0585,1071
k162,0.9341,0.0586,364
k1547,0.8837,0.0585,643
k1045,0.9576,0.0557,555
k1096,0.8849,0.0585,839
k1084,0.9535,0.0585,1251
k691,0.8909,0.0585,678
k566,0.4839,0.0556,808
k1758,0.3378,0.0584,1603
k901,0.9484,0.0557,1883
k1456,0.9398,0.0556,1920
k1646,0.3758,0.0585,65
k308,0.3613,0.0556,1371
k1817,0.9394,0.0585,1139
k181,0.5,0.0556,976
k444,0.483,0.0556,1773
k988,0.9427,0.0556,1906
k237,0.9,0.0584,512
k257,0.9551,0.0556,1528
k14,0.8772,0.0613,596
k248,0.9744,0.0557,515
k1316,0.8974,0.1327,794
k111,0.3608,0.0585,1562
k528,0.9398,0.0556,1662
k1271,0.5,0.0557,1144
k1502,0.3681,0.0585,1044
k1472,0.3571,0.0586,645
k1691,0.993,0.0557,1468
k1206,0.4014,0.0557,22
k1883,0.5786,0.0557,290
k1350,0.8857,0.1271,1076
k310,0.7822,0.1071,1158
k1674,0.6471,0.0557,1303
k1168,0.9054,0.0557,860
k1189,0.858,0.0557,1897
k868,0.4927,0.0557,1142
k842,0.5743,0.0557,1635
k464,0.3399,0.0574,581
k1340,0.5133,0.0574,1919
k1820,0.4336,0.0573,1105
k767,0.4872,0.1856,1422
k1001,0.6786,0.1894,1430
k1634,0.3712,0.0676,373
k1625,0.3333,0.0631,1403
k828,0.3451,0.0573,133
k188,0.3636,0.0632,1312
k129,0.5273,0.1515,1547
k1499,0.4504,0.0734,1798
k493,0.3636,0.1968,1885
k582,0.4091,0.0676,1722
k60,0.3521,0.0603,252
k1487,0.3333,0.0544,163
k1579,0.3884,0.0882,1539
k592,0.3952,0.0749,200
k655,0.373,0.0707,1332
k95,0.3778,0.069,1751
k1469,0.3853,0.0764,1224
k686,0.3287,0.0602,1689
k294,0.4017,0.0822,412
k486,0.3884,0.075,748
k1679,0.395,0.0809,1282
k856,0.3534,0.0573,345
k1376,0.3512,0.0735,16
k1116,0.3427,0.0603,603
k1184,0.3835,0.0632,352
k1638,0.3721,0.0705,1761
k332,0.3333,0.0618,1258
k1160,0.3688,0.0602,1796
k1070,0.3529,0.0573,437
k1234,0.363,0.0573,827
k1763,0.414,0.0603,333
k1819,0.414,0.0575,1862
k398,0.4837,0.0604,558
k806,0.5168,0.0605,854
k1044,0.4211,0.1782,1683
k216,0.4,0.0574,982
k971,0.396,0.0605,604
k146,0.3701,0.0575,869
k779,0.3333,0.1873,1275
k1808,0.3784,0.1856,630
k567,0.3846,0.0575,1297
k1915,0.4,0.0604,107
k483,0.4013,0.0574,1632
k1023,0.3974,0.0574,929
k341,0.3974,0.0575,920
k1157,0.414,0.0604,1070
k1380,0.3758,0.0603,3
k217,0.4387,0.0575,646
k1599,0.3807,0.0633,1743
k881,0.4076,0.0633,1522
k835,0.4351,0.0574,1541
k1358,0.3913,0.0575,317
k1526,0.9157,0.1414,1299
k1086,0.4314,0.0604,1106
k1720,0.8831,0.1443,1192
k1285,0.3974,0.0574,752
k558,0.8816,0.1534,306
k820,0.974,0.1475,1753
k251,0.3851,0.0604,409
k893,0.3885,0.0574,1677
k1765,0.9405,0.137,372
k463,0.3815,0.0604,1340
k1268,0.3931,0.0604,1438
k390,0.4,0.0575,1049
k870,0.3728,0.0604,1809
k754,0.4035,0.0575,1447
k657,0.3785,0.0604,400
k366,0.3765,0.0604,1764
k963,0.3855,0.0575,1304
k1167,0.3918,0.0605,910
k1273,0.4167,0.0574,194
k406,0.3771,0.0575,249
k1202,0.975,0.1605,913
k1653,0.3829,0.0604,1700
k938,0.375,0.0546,326
k1907,0.3757,0.0604,1130
k374,0.3918,0.0605,52
k968,0.3864,0.0574,1839
k1772,0.4,0.0605,1703
k1259,0.3588,0.0605,1197
k1546,0.3721,0.0605,1736
k542,0.3543,0.0605,1382
k1909,0.4637,0.0574,1523
k821,0.3886,0.0604,1765
k1488,0.3966,0.0605,15
k74,0.3785,0.0574,1355
k548,0.382,0.0604,925
k1244,0.3931,0.0574,1864
k133,0.5,0.2802,1488
k256,0.3873,0.0604,1360
k1715,0.3743,0.0574,1927
k809,0.3886,0.0633,489
k1813,0.4104,0.0605,451
k845,0.3988,0.0604,1731
k949,0.4888,0.0574,25
k830,0.3815,0.0574,861
k831,0.3778,0.0546,700
k1506,0.3646,0.0574,1716
k658,0.4167,0.0604,78
k1748,0.75,0.1608,1067
k1077,0.4094,0.0604,1350
k1686,0.35,0.0605,747
k383,0.3842,0.0574,156
k862,0.3886,0.0574,1182
k1845,0.3684,0.0604,1592
k490,0.3729,0.0574,1631
k1680,0.3864,0.0605,122
k1850,0.3918,0.0604,1667
k1934,0.4286,0.0633,1561
k11,0.4286,0.0574,1658
k1331,0.3616,0.0604,1311
k737,0.8936,0.1443,54
k1275,0.3771,0.0575,59
k1302,0.3941,0.0605,1378
k1060,0.4235,0.0605,935
k70,0.4046,0.0575,1223
k1480,0.3714,0.0633,801
k1282,0.3955,0.0604,1851
k1798,0.358,0.0574,1277
k733,0.343,0.0603,1621
k151,0.3785,0.0604,382
k1220,0.5,0.2872,1668
k1154,0.3842,0.0604,503
k1938,0.3333,0.0575,457
k52,0.3954,0.0574,207
k238,0.3771,0.0546,736
k1851,0.3931,0.0575,574
k1544,0.422,0.0574,1640
k40,0.3757,0.0605,1385
k1553,0.3652,0.0574,385
k472,0.3989,0.0604,1853
k886,0.3837,0.0604,825
k280,0.3988,0.0633,417
k1214,0.7093,0.1885,438
k1392,0.4157,0.0605,1916
k1605,0.3943,0.0575,716
k1747,0.3663,0.0574,192
k1705,0.3559,0.0574,1190
k1913,0.3743,0.0604,908
k1192,0.3509,0.0574,33
k226,0.3846,0.0604,370
k1644,0.3584,0.0604,611
k692,0.3631,0.0604,1912
k213,0.9355,0.1915,635
k1708,0.3785,0.0574,613
k1397,0.4068,0.0574,522
k703,0.3503,0.0604,567
k372,0.3486,0.0604,549
k1468,0.3873,0.0575,1686
k1415,0.4651,0.0604,1917
k302,0.3829,0.0545,151
k267,0.4848,0.2165,944
k1306,0.3815,0.0574,1570
k480,0.3931,0.0574,461
k1423,0.339,0.0574,1417
k1436,0.4118,0.2194,1777
k475,0.3943,0.0546,127
k555,0.3785,0.0604,1756
k1921,0.4124,0.0574,1727
k1573,0.4195,0.0575,689
k384,0.3714,0.0575,1209
k544,0.3699,0.0604,337
k1061,0.3829,0.0604,342
k282,0.4,0.0604,1241
k1769,0.52,0.2168,642
k744,0.3943,0.0605,1436
k535,0.3864,0.0575,63
k1721,0.4128,0.0605,836
k1517,0.3778,0.0604,478
k1780,0.3882,0.0605,994
k1778,0.3373,0.0604,1705
k1719,0.3452,0.0605,647
k1008,0.345,0.0604,422
k1381,0.3669,0.0605,795
k1082,0.3869,0.0604,1059
k300,0.3758,0.0604,1269
k536,0.3823,0.0605,1196
k1030,0.4,0.1237,870
k15,0.4355,0.1252,1401
k1641,0.3274,0.0603,1710
k47,0.3841,0.1164,1589
k0,0.4154,0.1177,1937
k575,0.3954,0.1265,1509
k191,0.3828,0.1309,1290
k1602,0.4118,0.1221,1641
k954,0.3841,0.1001,1938
k473,0.4173,0.0941,1002
k1842,0.3158,0.0896,1334
k1085,0.4193,0.1279,1395
k1462,0.3643,0.1075,1619
k1486,0.1591,0.0044,452
k1676,0.6027,0.003,447
k27,0.558,0.0,496
k1566,0.494,0.0014,186
k142,0.1806,0.0189,1901
k46,0.3597,0.2437,559
k1172,0.431,0.2861,1847
k160,0.4286,0.279,904
k4,0.384,0.2581,849
k254,0.9273,0.2761,681
k1478,0.405,0.2695,1189
k241,0.9187,0.3001,933
k295,0.9007,0.2917,969
k421,0.8561,0.2893,1918
k22,0.185,0.7107,204
k959,0.6667,0.6097,1007
k756,0.28,0.4897,963
k1555,0.5714,0.3034,1836
k130,0.6923,0.8395,1330
k1698,0.5,0.2485,688
k980,0.8,0.5882,221
k269,0.5,0.8532,1857
k1318,1.0,0.85,923
k1604,0.6667,0.5552,1237
k1123,1.0,0.8895,1575
k1500,1.0,0.1458,255
k521,0.8,0.8177,83
k951,0.3333,0.2035,1826
k1470,0.5,0.5921,349
k1609,0.4286,0.8838,1876
k1663,0.5,0.9146,1427
k698,1.0,0.9057,1137
k1936,0.5,0.1959,1010
k671,0.8,0.2312,201
k342,0.6,0.8557,1567
k1319,1.0,0.6259,1019
k231,0.6667,0.8601,1646
k1196,1.0,0.7393,292
k48,0.6,0.4683,948
k1409,0.75,0.2599,655
k1665,0.75,0.8118,742
k1283,0.75,0.7603,1079
k955,1.0,0.1856,1090
k865,0.3333,0.732,1136
k323,1.0,0.0928,1875
k344,0.5,0.8026,466
k108,0.5714,0.4728,1407
k489,0.5454,0.4757,189
k1616,0.5714,0.9087,799
k808,0.6,0.9515,1871
k1253,0.6667,0.8073,251
k899,0.5714,0.6985,1546
k1199,0.625,0.4728,394
k1207,0.5,0.9602,348
k523,0.5714,0.1593,1682
k1745,0.8333,0.2298,1738
k41,0.8,0.7202,977
k1898,0.8,0.7227,1431
k699,1.0,0.8645,538
k1580,0.8,0.8304,1272
k644,1.0,0.7894,181
k1175,0.8333,0.9808,1179
k585,0.6667,0.5567,589
k1923,1.0,0.8612,699
k1412,0.7143,0.4602,41
k861,0.8333,0.4381,1319
k1246,0.4286,0.4498,1123
k1422,0.8,0.9144,1174
k356,0.8333,0.4439,1125
k182,0.8333,0.8778,1309
k1121,0.5,0.4433,903
k298,0.8333,0.8468,617
k1519,0.4,0.215,564
k1021,0.6667,0.4521,741
k607,0.5714,0.9765,487
k1491,0.8571,0.3809,85
k1059,0.625,0.4456,676
k1158,0.5714,0.7158,1697
k1727,0.8,0.8809,1476
k1414,0.6667,0.1735,1614
k1418,0.8333,0.1723,82
k185,0.6,0.4397,1831
k1505,1.0,0.1134,224
k266,0.875,0.3118,1377
k1846,0.4,0.4397,1444
k859,0.7143,0.3412,257
k1733,0.8,0.7985,1600
k1228,0.8333,0.2047,1187
k1098,0.4516,0.0207,588
k1905,0.2632,0.0015,962
k999,0.1639,0.0296,577
k1752,0.2308,0.0296,474
k487,0.1358,0.0266,659
k61,0.2838,0.0739,858
k1569,0.063,0.9816,169
k1217,0.1667,0.0325,1724
k503,0.28,0.0325,236
k349,0.2,0.031,482
k659,0.1842,0.0325,322
k474,0.1087,0.0325,1770
k977,0.1333,0.0353,267
k1565,0.1786,0.0325,440
k1055,0.2778,0.0383,816
k10,0.3333,0.0353,1896
k573,0.2069,0.0651,1863
k50,0.3,0.0459,625
k116,0.3333,0.0532,1487
k1618,0.2222,0.223,857
k1329,0.4375,0.3378,56
k1889,0.2857,0.2385,1388
k1417,0.1481,0.2448,1564
k86,0.2,0.2603,362
k1433,0.2273,0.3091,1331
k1871,0.6923,0.2318,817
k879,0.1513,0.0743,1307
k1893,0.5294,0.1484,1856
k534,0.1936,0.9164,1491
k1513,0.1136,0.9164,1889
k135,0.1068,0.9164,961
k1807,0.1053,0.9164,1521
k415,0.0733,0.9151,318
k1755,0.1194,0.9148,1869
k1481,0.1028,0.915,1792
k642,0.1478,0.9091,829
k976,0.18,0.9135,652
k115,0.1058,0.9106,1098
k1006,0.1236,0.9106,392
k823,0.1111,0.9135,706
k1694,0.0736,0.9106,1474
k500,0.0982,0.9106,578
k477,0.0863,0.9106,711
k1100,0.1183,0.9091,1285
k527,0.0759,0.9076,579
k265,0.1,0.9063,325
k1498,0.2308,0.9047,1415
k1764,0.3182,0.9048,1827
k995,0.2857,0.9019,1432
k457,0.4667,0.9004,828
k1284,0.3333,0.9004,685
k605,0.2857,0.9003,1283
k1759,0.5714,0.9003,734
k1903,0.3,0.9032,757
k701,0.6667,0.8974,1797
k448,0.9167,0.0445,1514
k883,0.7917,0.4019,517
k1307,0.6364,0.4976,1780
k1584,0.3333,0.2853,1127
k1626,0.9167,0.2705,1445
k262,0.52,0.4339,1507
k587,0.9286,0.9923,150
k1847,0.4138,0.5624,340
k65,0.45,0.0389,671
k1003,0.2391,0.0735,323
k1635,0.3103,0.2661,571
k713,0.4091,0.8835,141
k526,0.1892,0.5982,117
k645,0.6875,0.882,64
k1887,0.75,0.7628,878
k485,0.6818,0.4031,960
k131,0.8571,0.5691,104
k1375,0.1951,0.9061,884
k7,0.6842,0.6371,1790
k1810,0.7778,0.1419,951
k1509,0.3704,0.6696,1935
k301,0.65,0.776,1457
k8,0.64,0.1215,366
