Key_1_3,V1,V18,Key_2_11
k1051,824,0.0058,194
k1898,732,0.044,358
k523,367,0.0526,1298
k1454,476,0.0102,512
k434,498,0.0124,1135
k455,1147,0.0109,786
k812,489,0.0109,51
k1464,236,0.0095,1911
k1794,1314,0.0137,1230
k1544,1614,0.0142,1829
k1397,19,0.1123,692
k1926,0,0.1643,1372
k452,3,0.1569,28
k1357,0,0.1607,187
k58,0,0.3105,1148
k1634,0,0.1602,878
k1627,0,0.5906,524
k51,1,0.1579,765
k83,0,0.1595,1379
k215,0,0.2739,8
k1341,41,0.1262,322
k172,41,0.1291,559
k891,41,0.4957,510
k242,41,0.1293,1739
k467,37,0.1602,1178
k1765,41,0.1279,875
k1428,41,0.296,84
k1071,39,0.4964,112
k1132,41,0.1318,158
k293,39,0.1336,1181
k212,41,0.1248,1029
k240,43,0.1332,1584
k1885,41,0.1364,19
k1860,39,0.1309,572
k1098,39,0.1236,401
k1296,39,0.1336,126
k1873,41,0.1264,1632
k1403,39,0.6209,1060
k1679,39,0.133,1433
k1232,39,0.0136,1031
k1279,142,0.0179,1304
k17,39,0.128,1778
k1177,39,0.128,690
k247,41,0.1293,448
k743,41,0.0121,934
k1612,41,0.1293,178
k8,35,0.1252,779
k992,41,0.1257,1811
k225,39,0.1252,1391
k767,41,0.1243,1378
k1712,41,0.1245,1685
k1008,43,0.1221,396
k11,39,0.125,419
k949,39,0.1238,1187
k1653,41,0.1264,246
k870,39,0.025,1465
k1410,41,0.1271,23
k546,41,0.1286,629
k1049,39,0.125,509
k152,43,0.1229,445
k493,39,0.2868,1348
k1443,39,0.125,714
k1744,37,0.1297,143
k1251,39,0.123,1333
k1009,39,0.1238,1361
k1774,41,0.122,674
k1385,41,0.1327,1619
k1561,39,0.0207,1836
k641,39,0.0236,1926
k1498,39,0.1271,1932
k671,41,0.1307,555
k760,39,0.0193,1516
k548,39,0.1227,1684
k1161,39,0.1205,348
k1398,37,0.1157,1586
k87,39,0.1086,685
k832,43,0.1077,104
k496,39,0.1091,1130
k649,39,0.1056,758
k1127,41,0.1107,883
k1469,41,0.1113,1232
k1508,39,0.1086,770
k1105,41,0.107,534
k1252,39,0.1093,1899
k848,39,0.1086,312
k298,39,0.1148,1340
k830,39,0.1091,802
k991,39,0.1064,1873
k885,41,0.1071,655
k520,43,0.107,65
k502,43,0.1083,1578
k1434,41,0.1077,585
k1550,39,0.1086,167
k1204,41,0.1077,1275
k899,41,0.1077,1705
k813,41,0.1043,1071
k79,41,0.1091,696
k1921,41,0.1177,1592
k1849,39,0.1077,1410
k1489,41,0.1063,807
k982,39,0.1114,407
k61,39,0.1106,799
k1282,39,0.1093,1449
k768,39,0.1091,464
k411,41,0.1057,1696
k1213,39,0.1113,1883
k84,37,0.112,673
k612,41,0.1064,891
k1072,39,0.1098,374
k1421,39,0.1129,67
k910,41,0.2511,309
k227,41,0.1027,66
k1458,41,0.1084,1680
k297,41,0.1114,470
k1170,41,0.1084,686
k881,39,0.1129,1652
k1500,41,0.1041,666
k859,41,0.117,102
k663,41,0.1049,1353
k180,39,0.1106,380
k1031,41,0.1054,1244
k1938,39,0.105,901
k1731,39,0.1111,1068
k499,41,0.1063,533
k50,39,0.1106,1289
k631,41,0.1106,1549
k943,39,0.1083,537
k354,39,0.1047,1243
k532,39,0.1054,1137
k459,41,0.109,964
k1047,39,0.1113,523
k1378,43,0.107,1706
k540,39,0.1086,859
k1687,93,0.0556,752
k1730,41,0.1127,1224
k1778,39,0.1113,791
k521,39,0.1043,418
k1840,41,0.1027,136
k975,41,0.1,986
k1801,39,0.1007,1834
k1907,39,0.1014,798
k271,39,0.1,1303
k1660,89,0.0443,1732
k1327,75,0.0564,1563
k795,39,0.0971,1805
k359,39,0.0957,44
k1004,39,0.0993,191
k1655,39,0.0986,602
k1817,39,0.1057,121
k32,39,0.1127,866
k1696,39,0.1105,1390
k112,39,0.1051,1562
k96,126,0.0287,53
k1773,129,0.0206,1253
k929,46,0.0971,1191
k1122,43,0.1035,1756
k329,39,0.1044,1845
k738,43,0.1051,1784
k159,103,0.0426,1915
k1321,50,0.0962,550
k1847,134,0.0161,1879
k158,46,0.0971,68
k1271,41,0.1044,1017
k587,37,0.1059,1796
k753,60,0.089,1615
k1239,51,0.091,116
k970,48,0.0928,863
k500,47,0.0991,504
k340,52,0.0896,1101
k565,41,0.105,377
k864,56,0.0859,677
k1408,51,0.089,1204
k9,55,0.0875,898
k1183,39,0.0978,466
k551,50,0.0963,1156
k1185,41,0.1051,137
k1102,43,0.0978,1093
k1189,48,0.0947,565
k1451,42,0.1015,1728
k133,41,0.1035,833
k1491,39,0.1,1357
k1457,39,0.1073,573
k1697,41,0.1154,1217
k49,39,0.1158,1799
k1661,41,0.1127,353
k584,41,0.1099,1788
k1460,121,0.028,176
k1459,39,0.1141,563
k80,41,0.1099,521
k1591,39,0.1136,1118
k1041,127,0.0288,1794
k446,126,0.0272,340
k1527,39,0.115,1114
k1422,41,0.1141,1866
k536,39,0.1156,219
k775,39,0.1149,1576
k391,39,0.1114,1368
k1302,41,0.1156,1585
k200,41,0.1154,1554
k198,39,0.1143,1436
k1492,43,0.1141,1698
k1432,43,0.1156,1330
k988,39,0.1134,1618
k657,39,0.1187,1613
k1685,96,0.056,1365
k1790,41,0.1127,1313
k626,98,0.0501,1045
k12,39,0.1112,823
k223,104,0.0494,1742
k1533,100,0.0553,486
k1153,41,0.1186,1692
k1800,39,0.1156,1176
k1649,93,0.0582,1479
k1770,41,0.1274,988
k1319,41,0.1274,1328
k1571,39,0.1254,1382
k798,41,0.1244,81
k495,39,0.1261,1345
k1230,41,0.1303,1347
k1511,41,0.1252,282
k1879,39,0.132,280
k1188,41,0.1261,414
k93,39,0.1326,543
k1018,39,0.1291,76
k906,109,0.0589,632
k186,41,0.1289,1042
k27,37,0.1298,882
k414,41,0.1274,1795
k1722,41,0.1261,890
k1200,39,0.1296,603
k1301,41,0.1291,108
k1785,41,0.1254,621
k1453,41,0.1268,1733
k494,41,0.1291,1771
k1415,39,0.1318,1359
k724,41,0.1289,1774
k1583,41,0.132,649
k57,39,0.1303,242
k1495,41,0.1311,100
k432,39,0.1274,656
k253,190,0.0015,1309
k436,41,0.1274,1747
k1767,39,0.1318,1097
k1307,43,0.1289,1477
k1781,41,0.1276,1447
k1123,41,0.1237,1486
k262,39,0.1311,598
k1304,39,0.1274,1500
k1339,37,0.1327,1822
k796,39,0.1333,138
k274,41,0.1237,587
k1377,109,0.0531,1682
k814,41,0.1259,5
k194,41,0.1327,1258
k1517,39,0.1303,1290
k1845,39,0.1289,210
k344,41,0.1259,1301
k987,39,0.1303,645
k1205,41,0.1298,725
k901,41,0.1259,1681
k1676,43,0.1289,716
k1514,39,0.1289,313
k311,41,0.1303,1278
k123,98,0.0692,1631
k1082,39,0.1291,688
k841,41,0.1254,1288
k450,41,0.1254,1299
k916,39,0.1276,71
k1671,43,0.1289,446
k932,41,0.1303,1699
k851,39,0.1296,916
k120,41,0.1265,499
k407,41,0.1303,366
k771,195,0.0015,1010
k1273,41,0.1303,473
k1843,39,0.1305,86
k1136,39,0.1267,48
k646,37,0.1291,304
k642,39,0.1276,868
k75,39,0.1274,345
k1305,41,0.1276,1080
k1534,39,0.1311,1213
k1854,41,0.1311,1405
k1884,41,0.1267,778
k547,43,0.1237,862
k819,128,0.0449,1030
k1814,41,0.1224,1227
k1779,39,0.1291,236
k1429,39,0.1267,1621
k1210,39,0.1303,1861
k1605,41,0.1259,852
k769,39,0.1259,730
k1005,41,0.1244,1205
k1052,41,0.1274,589
k1036,41,0.1237,1916
k604,130,0.0427,792
k909,39,0.1303,228
k1030,39,0.1303,653
k1351,41,0.1303,908
k889,41,0.1289,1437
k1250,39,0.1276,789
k1564,41,0.1267,1662
k427,37,0.1289,1294
k1407,147,0.0243,1583
k197,39,0.1274,1769
k1106,39,0.1274,1398
k850,39,0.1303,402
k826,149,0.025,1666
k56,37,0.1291,216
k689,41,0.1303,1252
k820,39,0.1303,544
k1151,39,0.1283,1383
k1311,39,0.1291,583
k852,41,0.1274,985
k644,41,0.1289,1338
k1461,41,0.1289,1247
k470,147,0.0184,984
k142,41,0.1291,1409
k844,39,0.1298,1694
k477,41,0.1268,1285
k739,41,0.1326,275
k645,41,0.1254,574
k258,41,0.1244,820
k801,41,0.1239,519
k308,41,0.1259,684
k1674,41,0.1246,776
k984,41,0.1237,1074
k1148,41,0.1215,640
k749,41,0.1254,333
k694,84,0.0957,1869
k1816,85,0.0913,227
k518,41,0.1235,78
k960,79,0.1016,1910
k893,80,0.0956,1190
k1614,86,0.0949,1924
k1371,89,0.0941,161
k1249,83,0.0875,131
k44,68,0.1016,876
k221,64,0.1022,698
k1804,61,0.1116,174
k471,87,0.0912,1538
k505,73,0.1031,1013
k1747,3,0.5692,1076
k1035,2,0.1649,87
k1480,0,0.1649,774
k1818,1,0.1807,270
k947,13,0.6226,17
k447,203,0.0834,301
k648,238,0.0697,73
k150,233,0.0671,1872
k1886,215,0.075,1069
k290,230,0.0612,349
k1264,225,0.0725,871
k1474,250,0.0738,664
k1901,243,0.0762,590
k807,241,0.0714,1103
k526,836,0.0308,1089
k1896,414,0.0177,1426
k563,1002,0.0184,657
k29,1145,0.0052,393
k1927,570,0.0066,1384
k1499,1179,0.0088,935
k1522,955,0.0037,902
k1244,581,0.0059,1502
k1400,778,0.0029,992
k1681,977,0.003,860
k1663,604,0.003,114
k810,1254,0.0037,1667
k1775,799,0.0037,1200
k54,1209,0.0066,1641
k683,402,0.0044,806
k974,752,0.0052,616
k1388,621,0.0044,12
k716,615,0.0074,265
k609,1217,0.0059,1470
k1062,1196,0.0037,613
k71,772,0.0037,85
k1079,425,0.0037,229
k260,584,0.0044,1002
k38,852,0.003,642
k1290,1035,0.0037,1752
k336,1182,0.0022,286
k403,804,0.0029,1664
k601,517,0.0029,676
k1165,1229,0.0022,469
k81,855,0.0044,96
k268,1291,0.003,130
k1361,805,0.0059,1233
k514,321,0.0052,440
k977,323,0.0081,295
k437,617,0.0052,169
k332,647,0.0147,1039
k1834,805,0.0044,129
k534,475,0.0052,678
k684,321,0.0059,196
k21,696,0.0074,327
k668,1241,0.0052,1741
k529,1196,0.0044,718
k1842,489,0.0037,637
k1667,861,0.0037,490
k880,765,0.0044,205
k1293,563,0.0037,1431
k1272,816,0.0044,1630
k1795,686,0.0044,1107
k1002,974,0.0044,1488
k946,583,0.0044,433
k126,312,0.0052,991
k318,297,0.0037,1545
k155,305,0.0103,612
k320,731,0.0037,1315
k36,301,0.0044,151
k243,756,0.0044,535
k299,301,0.0059,1157
k1791,575,0.0044,1895
k1283,1202,0.0074,1153
k1275,307,0.0088,458
k1046,689,0.0052,290
k1436,1094,0.0052,784
k594,303,0.0059,1063
k99,486,0.0052,660
k1813,599,0.0037,436
k1502,1236,0.0044,201
k1580,1235,0.0044,1007
k745,299,0.0074,953
k408,1273,0.0059,1015
k406,1140,0.0059,1725
k1363,299,0.0074,771
k1477,1121,0.0052,415
k1025,543,0.0037,70
k398,1213,0.0044,420
k420,1325,0.0104,1395
k1852,1,0.0111,107
k618,1323,0.0074,532
k1300,1324,0.0066,1530
k1016,1324,0.0081,288
k708,50,0.0155,1464
k73,828,0.0047,132
k1509,1324,0.0044,481
k1690,1325,0.0052,224
k319,1326,0.0052,1261
k156,1325,0.0052,1085
k101,1327,0.0037,668
k886,1330,0.003,1291
k20,1329,0.0037,608
k1081,1327,0.0037,1221
k349,1328,0.0044,1084
k1285,1302,0.0044,1551
k1206,1315,0.0044,611
k125,1310,0.0044,873
k1325,1430,0.0218,1404
k650,1357,0.0097,323
k1666,1427,0.017,1050
k1000,1421,0.0164,1485
k364,1417,0.0121,1780
k1848,1373,0.0133,1280
k1771,1444,0.0079,1761
k1638,63,0.0136,1606
k1179,123,0.0054,728
k1909,625,0.0044,1188
k1940,625,0.0073,1612
k1750,625,0.0081,1909
k1838,625,0.0073,1287
k261,625,0.0081,1461
k105,623,0.0117,879
k1821,624,0.0081,1367
k1360,620,0.0125,392
k519,623,0.0066,1385
k1769,621,0.0081,1566
k592,621,0.0081,582
k1713,623,0.0066,1175
k1865,621,0.0088,1482
k993,621,0.0081,700
k236,621,0.0088,30
k531,620,0.0081,844
k610,619,0.0081,1272
k1891,619,0.0081,257
k168,617,0.0044,1643
k1192,618,0.0051,1571
k1226,616,0.0044,1611
k252,615,0.0051,1469
k1048,615,0.0059,1011
k969,614,0.0059,1441
k72,614,0.0059,1656
k1796,616,0.0044,1417
k1420,612,0.0073,627
k1632,38,0.0064,1327
k590,1252,0.0569,1306
k543,1095,0.0048,842
k685,193,0.0126,722
k1916,1159,0.0081,822
k64,366,0.0154,200
k821,837,0.0077,1078
k47,390,0.0087,105
k875,1351,0.0065,1073
k968,1325,0.0079,551
k1158,1164,0.0066,1116
k1683,542,0.0179,390
k1340,367,0.0057,484
k1110,932,0.0065,622
k1894,516,0.0089,1647
k539,1332,0.0089,903
k1836,480,0.0071,578
k409,699,0.0303,1823
k1729,431,0.0096,623
k1595,96,0.0266,909
k878,873,0.02,1276
k362,525,0.0096,906
k1719,83,0.0117,561
k933,99,0.0117,77
k482,383,0.0077,361
k488,936,0.0047,646
k1095,1010,0.0041,218
k995,955,0.0047,1859
k104,1297,0.0047,182
k1717,1116,0.0047,1090
k1823,1307,0.0041,1439
k270,935,0.0071,636
k177,565,0.0041,1574
k1933,372,0.0053,1236
k1651,1609,0.0041,110
k119,748,0.0059,1168
k1233,189,0.0059,1054
k412,1559,0.0083,248
k1923,764,0.0089,273
k1783,1633,0.0053,367
k1815,133,0.0053,1588
k759,501,0.0178,360
k1471,973,0.0077,996
k1316,1627,0.0059,900
k703,967,0.0053,1305
k1543,1126,0.0053,39
k1652,561,0.0059,1610
k854,1338,0.0059,1605
k794,1357,0.0077,1897
k541,512,0.0053,713
k501,1606,0.0083,749
k1566,532,0.0071,13
k561,1393,0.0053,1651
k1023,744,0.0077,1162
k1878,595,0.0071,354
k1037,669,0.0136,1886
k1695,908,0.0036,606
k606,368,0.0071,1529
k562,1628,0.0059,92
k1442,213,0.0059,1158
k395,117,0.0041,1174
k1531,64,0.0166,1590
k343,129,0.0065,1608
k647,104,0.0095,1416
k1228,52,0.0213,476
k791,1051,0.0089,1604
k443,539,0.0047,1228
k845,947,0.0077,156
k976,541,0.0089,854
k276,118,0.0059,514
k1515,1063,0.0047,4
k1643,1084,0.0071,650
k1452,1531,0.0047,1577
k1925,24,0.0053,1589
k134,155,0.0077,329
k1881,1005,0.0148,352
k333,30,0.0047,1766
k444,881,0.0059,1787
k360,280,0.0071,1821
k664,1250,0.0071,1923
k1919,1317,0.0053,61
k1539,438,0.0053,1770
k1247,1643,0.0225,261
k1882,1680,0.0053,222
k1154,1674,0.0059,1389
k48,1678,0.0053,1841
k170,1641,0.0142,948
k1597,1633,0.0136,568
k218,1638,0.0053,320
k1349,677,0.0054,149
k831,1575,0.0089,1133
k1598,723,0.0065,22
k400,759,0.0053,942
k1601,188,0.0059,297
k26,339,0.0095,787
k1146,143,0.0047,235
k245,868,0.0065,1789
k1342,396,0.0047,1141
k1034,508,0.0059,1888
k1097,1134,0.0161,294
k246,251,0.0066,763
k1364,682,0.0081,896
k734,19,0.0037,1049
k135,1084,0.0611,389
k244,920,0.0059,1067
k1710,21,0.0044,958
k1416,57,0.0052,140
k1568,205,0.0066,675
k510,1327,0.0037,1300
k1050,482,0.0059,343
k776,1317,0.0052,1648
k900,17,0.0044,1251
k148,828,0.0067,1281
k222,724,0.0065,230
k448,593,0.0073,872
k1075,1049,0.0065,865
k1934,1312,0.0074,1633
k283,459,0.0081,669
k1085,487,0.0074,1783
k1267,204,0.0161,1904
k1863,576,0.006,596
k469,1582,0.006,1863
k1199,967,0.0091,755
k1447,1287,0.0055,1537
k1673,1285,0.0049,704
k1245,57,0.0061,1104
k1284,715,0.0103,1186
k1473,1358,0.0109,1025
k822,203,0.0115,870
k1064,1345,0.0079,1124
k1382,146,0.0139,1136
k904,305,0.0047,987
k1806,1041,0.0091,488
k508,1261,0.0073,757
k1738,206,0.0199,562
k1716,814,0.0054,1928
k1613,673,0.0129,439
k1419,1161,0.0053,1533
k586,912,0.0091,1675
k1441,1145,0.0066,1642
k1061,1307,0.0132,429
k1042,557,0.0074,1937
k1167,1245,0.0132,1541
k742,1272,0.0096,760
k692,657,0.0155,1407
k1066,1175,0.0089,1929
k1313,1307,0.0066,1408
k1376,919,0.0088,1738
k269,320,0.0066,1341
k507,661,0.0059,109
k1337,553,0.0086,1150
k255,1467,0.0091,1745
k1810,929,0.006,508
k46,165,0.0066,25
k98,267,0.0078,371
k1811,1605,0.0048,1331
k1757,1588,0.0085,135
k1880,957,0.0055,1753
k630,248,0.0043,1849
k1437,847,0.0067,913
k873,953,0.0055,467
k1513,532,0.0061,814
k914,253,0.0158,1558
k1286,63,0.0061,1371
k326,389,0.0091,405
k729,576,0.0043,1392
k22,93,0.0061,1922
k402,395,0.0055,441
k1259,61,0.0036,869
k37,1538,0.0142,610
k924,477,0.0065,1506
k1265,965,0.006,233
k18,1474,0.0088,1847
k55,933,0.0047,1455
k1362,1135,0.0035,284
k1610,1179,0.0035,1452
k10,976,0.0053,1059
k1822,611,0.0086,1460
k428,1441,0.0055,922
k1193,359,0.0068,1793
k640,1224,0.008,1173
k1930,729,0.008,1035
k1732,869,0.0049,520
k1786,1009,0.0068,14
k239,1410,0.0062,1203
k62,1515,0.008,679
k1450,386,0.0049,1715
k43,1267,0.0068,1515
k1835,1065,0.0062,921
k888,1297,0.0068,1835
k599,101,0.008,1935
k1793,924,0.0068,1622
k396,993,0.0068,118
k1861,996,0.008,495
k1390,984,0.0061,1493
k451,586,0.0185,425
k173,1215,0.0049,173
k1559,990,0.0049,1397
