Key_1_3,V5,V22,Key_2_12
k1418,75,1.8751,391
k1011,787,2.896,111
k210,5027,3.7013,1164
k433,353,2.5478,1563
k167,59,1.7708,1195
k331,74,1.8692,1837
k483,55,1.7404,1619
k1080,397,2.5988,1480
k464,123,2.0899,622
k522,78,1.8921,785
k1484,63,1.7993,61
k1169,170,2.2304,1009
k4,124,2.0934,1874
k220,884,2.9464,342
k456,139,2.143,720
k920,444,2.6474,414
k277,112,2.0492,37
k1493,71,1.8513,1319
k278,77,1.8865,1444
k552,812,2.9096,1866
k957,2904,3.463,1897
k137,964,2.9841,1426
k1373,521,2.7168,373
k858,938,2.9722,1328
k1482,4315,3.635,568
k1648,995,2.9978,1093
k1108,585,2.7672,1200
k1594,7292,3.8628,1454
k237,1014,3.006,235
k777,1784,3.2514,1474
k1166,573,2.7582,678
k113,2875,3.4586,974
k511,2483,3.395,1909
k1532,709,2.8507,259
k867,1148,3.0599,1338
k1523,3811,3.581,773
k487,613,2.7875,1863
k1120,540,2.7324,1509
k744,694,2.8414,15
k67,67,1.8261,511
k1180,1348,3.1297,1520
k1223,265,2.4232,550
k1387,138,2.1399,1561
k1602,109,2.0374,5
k905,74,1.8692,864
k717,7579,3.8796,963
k1381,184,2.2648,832
k804,252,2.4014,614
k151,62,1.7924,1342
k178,60,1.7781,451
k1369,55,1.7404,335
k1742,241,2.382,313
k421,54,1.7324,1273
k301,128,2.1072,13
k643,51,1.7076,910
k935,61,1.7853,473
k1637,780,2.8921,188
k846,493,2.6929,1664
k1751,65,1.8129,317
k1157,138,2.1399,358
k1142,85,1.9294,341
k356,59,1.7708,1388
k709,222,2.3463,156
k1829,73,1.8633,432
k0,286,2.4564,143
k166,390,2.5911,1674
k954,52,1.716,683
k1917,98,1.9912,348
k160,61,1.7853,1820
k307,75,1.8751,1071
k596,705,2.8482,731
k1256,196,2.2923,347
k705,64,1.8062,1347
k1270,130,2.1139,1805
k1445,215,2.3324,445
k287,178,2.2504,1484
k1240,155,2.1903,1349
k463,1030,3.0128,236
k485,140,2.1461,1580
k1229,1470,3.1673,1239
k698,69,1.8389,769
k1874,231,2.3636,1335
k250,169,2.2279,221
k688,445,2.6484,1735
k902,245,2.3892,329
k665,99,1.9956,548
k1857,55,1.7404,1658
k374,873,2.941,874
k1198,64,1.8062,645
k1322,60,1.7781,873
k199,120,2.0792,63
k1586,314,2.4969,883
k90,61,1.7853,1257
k1475,253,2.4031,1612
k938,509,2.7067,826
k457,170,2.2304,351
k1619,78,1.8921,1646
k803,77,1.8865,396
k190,83,1.9191,246
k942,61,1.7853,1127
k732,80,1.9031,1700
k1449,51,1.7076,1853
k1315,58,1.7634,1692
k1413,58,1.7634,1867
k1084,130,2.1139,569
k1059,117,2.0682,1851
k1086,490,2.6902,571
k1924,318,2.5024,134
k770,185,2.2672,225
k386,59,1.7708,482
k707,119,2.0756,1332
k1212,66,1.8195,1303
k1352,268,2.4281,1396
k219,99,1.9956,1390
k577,197,2.2945,1101
k1281,91,1.959,1461
k614,142,2.1523,1507
k1424,60,1.7781,601
k337,60,1.7781,903
k509,149,2.1732,202
k597,103,2.0128,1894
k1366,93,1.9685,1785
k1070,115,2.0607,487
k1040,1203,3.0803,926
k1782,109,2.0374,1856
k383,1371,3.137,350
k45,88,1.9445,688
k654,566,2.7528,980
k39,97,1.9868,1304
k1333,145,2.1614,1040
k1045,205,2.3117,1336
k1536,60,1.7781,924
k1558,173,2.238,1581
k1365,71,1.8513,1808
k1386,578,2.7619,49
k1359,53,1.7243,204
k1317,153,2.1847,1761
k1554,78,1.8921,1712
k1015,94,1.9731,1189
k1375,376,2.5752,1125
k110,111,2.0453,1831
k1297,1543,3.1884,429
k727,192,2.2833,746
k1,76,1.8808,928
k424,199,2.2989,208
k629,71,1.8513,1583
k751,69,1.8389,921
k1318,52,1.716,1908
k1608,339,2.5302,43
k1438,155,2.1903,1542
k1691,618,2.791,965
k324,142,2.1523,1274
k226,508,2.7059,489
k927,158,2.1987,638
k1103,156,2.1931,249
k224,312,2.4941,1271
k613,180,2.2553,1541
k652,147,2.1673,1543
k53,1733,3.2388,361
k593,120,2.0792,1370
k1526,1804,3.2562,771
k1762,124,2.0934,765
k963,119,2.0756,344
k1565,130,2.1139,1854
k204,3883,3.5892,800
k1645,295,2.4698,693
k454,72,1.8573,1171
k570,66,1.8195,652
k1253,61,1.7853,1752
k1913,75,1.8751,199
k736,443,2.6464,89
k419,76,1.8808,1783
k19,150,2.1761,1213
k1764,892,2.9504,124
k1557,74,1.8692,1133
k1680,136,2.1335,1844
k674,108,2.0334,1010
k191,74,1.8692,1100
k1187,52,1.716,1713
k1323,69,1.8389,401
k1654,60,1.7781,1151
k1476,68,1.8325,333
k1216,70,1.8451,267
k1468,504,2.7024,54
k31,140,2.1461,116
k811,108,2.0334,1034
k478,96,1.9823,592
k719,81,1.9085,133
k1503,85,1.9294,495
k952,57,1.7559,1290
k285,75,1.8751,611
k1190,88,1.9445,743
k251,88,1.9445,687
k576,52,1.716,1915
k1055,52,1.716,290
k1497,65,1.8129,140
k962,63,1.7993,1704
k549,101,2.0043,1113
k1585,92,1.9638,1504
k1051,53,1.7243,557
k1898,2358,3.3725,554
k523,2108,3.3239,1527
k1454,227,2.356,630
k434,231,2.3636,1104
k455,194,2.2878,745
k812,247,2.3927,1361
k1464,175,2.243,1478
k1794,566,2.7528,1275
k1544,655,2.8162,1524
k1397,152655,5.1837,1666
k1926,25323,4.4035,1836
k452,21110,4.3245,584
k1357,25473,4.4061,1260
k58,24365,4.3868,664
k1634,20894,4.32,353
k1627,20726,4.3165,302
k51,22554,4.3532,979
k83,21987,4.3422,519
k215,21036,4.323,1784
k1341,16759,4.2242,1117
k172,17977,4.2547,462
k891,19629,4.2929,1488
k242,17887,4.2525,916
k467,18517,4.2676,1099
k1765,17825,4.251,1345
k1428,16686,4.2224,162
k1071,16521,4.218,703
k1132,17706,4.2481,599
k293,18071,4.257,1460
k212,18908,4.2766,1544
k240,18896,4.2764,405
k1885,20313,4.3078,1499
k1860,18203,4.2601,1751
k1098,17357,4.2395,955
k1296,18954,4.2777,243
k1873,14949,4.1746,1088
k1403,16469,4.2167,490
k1679,17810,4.2507,1004
k1232,100,2.0,1593
k1279,354,2.549,689
k17,16821,4.2259,411
k1177,15937,4.2024,1293
k247,15896,4.2013,975
k743,128,2.1072,698
k1612,16220,4.2101,585
k8,14963,4.175,673
k992,15050,4.1775,740
k225,13033,4.115,1812
k767,16968,4.2296,170
k1712,16584,4.2197,305
k1008,14969,4.1752,1523
k11,13601,4.1336,1570
k949,13387,4.1267,945
k1653,16164,4.2085,1166
k870,935,2.9708,914
k1410,15601,4.1932,110
k546,11348,4.0549,1546
k1049,15414,4.1879,1263
k152,13975,4.1453,744
k493,11388,4.0564,1591
k1443,13553,4.132,893
k1744,15704,4.196,1628
k1251,12012,4.0796,540
k1009,11875,4.0746,651
k1774,11271,4.052,395
k1385,12212,4.0868,1256
k1561,539,2.7316,952
k641,677,2.8306,1016
k1498,10276,4.0118,1637
k671,11535,4.062,1876
k760,794,2.8998,151
k548,11492,4.0604,474
k1161,10904,4.0376,575
k1398,14069,4.1483,1177
k87,12388,4.093,900
k832,12108,4.0831,1144
k496,13946,4.1445,1170
k649,13309,4.1241,828
k1127,12729,4.1048,219
k1469,14309,4.1556,1901
k1508,14346,4.1567,930
k1105,12260,4.0885,1790
k1252,13185,4.1201,230
k848,13114,4.1177,1743
k298,10796,4.0333,623
k830,11505,4.0609,292
k991,13612,4.1339,1540
k885,12477,4.0961,325
k520,12718,4.1044,1806
k502,13057,4.1158,619
k1434,13699,4.1367,278
k1550,12509,4.0972,337
k1204,11089,4.0449,1152
k899,11711,4.0686,1176
k813,13041,4.1153,467
k79,10913,4.0379,237
k1921,12051,4.081,700
k1849,11355,4.0552,1255
k1489,11388,4.0564,345
k982,11813,4.0724,1537
k61,13203,4.1207,1264
k1282,11809,4.0722,682
k768,11211,4.0496,1122
k411,10880,4.0366,1217
k1213,13037,4.1152,210
k84,12489,4.0965,644
k612,12515,4.0974,224
k1072,11510,4.0611,1162
k1421,12834,4.1084,1242
k910,10429,4.0182,701
k227,9576,3.9812,1220
k1458,10743,4.0311,1598
k297,11411,4.0573,1607
k1170,10941,4.0391,1472
k881,10821,4.0343,779
k1500,9349,3.9708,1205
k859,11542,4.0623,1911
k663,9927,3.9968,539
k180,5519,3.7419,527
k1031,4881,3.6885,1691
k1938,9484,3.977,1708
k1731,10986,4.0408,1174
k499,4995,3.6985,1923
k50,5702,3.756,1161
k631,9518,3.9785,9
k943,5957,3.775,84
k354,5617,3.7495,1112
k532,9582,3.9815,189
k459,9183,3.963,1405
k1047,8726,3.9408,1341
k1378,9892,3.9953,416
k540,8457,3.9272,513
k1687,2027,3.3068,612
k1730,5593,3.7476,1167
k1778,8709,3.94,466
k521,5576,3.7463,1224
k1840,5357,3.7289,265
k975,4635,3.666,231
k1801,8957,3.9522,617
k1907,5261,3.7211,419
k271,5731,3.7582,772
k1660,1909,3.2808,1685
k1327,2791,3.4458,1511
k795,6381,3.8049,35
k359,8344,3.9214,1617
k1004,7998,3.903,32
k1655,5480,3.7388,902
k1817,6397,3.806,987
k32,4915,3.6915,1513
k1696,5757,3.7602,730
k112,4471,3.6504,83
k96,384,2.5843,53
k1773,276,2.4409,238
k929,4115,3.6144,456
k1122,3918,3.5931,884
k329,4223,3.6256,441
k738,4403,3.6437,786
k159,2463,3.3915,497
k1321,3912,3.5924,1802
k1847,101,2.0043,1491
k158,4130,3.616,1087
k1271,4214,3.6247,472
k587,4487,3.652,1788
k753,3324,3.5217,215
k1239,3631,3.56,257
k970,3661,3.5636,1142
k500,3786,3.5782,1868
k340,3703,3.5686,120
k565,3936,3.5951,1267
k864,3287,3.5168,803
k1408,3671,3.5648,93
k9,3437,3.5362,514
k1183,4123,3.6152,995
k551,3666,3.5642,253
k1185,4331,3.6366,563
k1102,4048,3.6072,1227
k1189,3985,3.6004,632
k1451,4019,3.6041,1842
k133,4409,3.6443,606
k1491,3920,3.5933,1066
k1457,5003,3.6992,906
k1697,6376,3.8045,929
k49,6213,3.7933,163
k1661,6170,3.7903,1875
k584,6232,3.7946,556
k1460,229,2.3598,88
k1459,5877,3.7692,359
k80,5702,3.756,977
k1591,5852,3.7673,92
k1041,207,2.316,1645
k446,200,2.301,1512
k1527,5970,3.776,1741
k1422,6057,3.7823,1204
k536,6143,3.7884,1929
k775,5786,3.7624,1614
k391,5941,3.7739,1742
k1302,6277,3.7977,96
k200,6008,3.7787,1905
k198,6293,3.7989,871
k1492,6227,3.7943,479
k1432,6059,3.7824,187
k988,6117,3.7865,859
k657,6181,3.7911,669
k1685,2406,3.3813,1241
k1790,5695,3.7555,1882
k626,2148,3.332,1486
k12,5817,3.7647,16
k223,1961,3.2925,1423
k1533,1923,3.284,1355
k1153,5993,3.7776,802
k1800,5885,3.7698,1582
k1649,2108,3.3239,1838
k1770,6357,3.8033,6
k1319,6404,3.8064,587
k1571,6676,3.8245,1683
k798,6294,3.7989,525
k495,6399,3.8061,135
k1230,7017,3.8461,1840
k1511,6337,3.8019,752
k1879,7250,3.8603,1825
k1188,6494,3.8125,628
k93,6999,3.845,1899
k1018,6661,3.8235,789
k906,1834,3.2634,1858
k186,6562,3.817,761
k27,6210,3.7931,1816
k414,6353,3.803,1926
k1722,6017,3.7794,383
k1200,6430,3.8082,510
k1301,6276,3.7977,1212
k1785,5706,3.7563,662
k1453,6206,3.7928,182
k494,6501,3.813,1697
k1415,6828,3.8343,1019
k724,6422,3.8077,1
k1583,6519,3.8142,376
k57,6679,3.8247,99
k1495,6625,3.8212,663
k432,6596,3.8193,1745
k253,2,0.301,1289
k436,6855,3.836,1253
k1767,6543,3.8158,1014
k1307,6776,3.831,179
k1781,6686,3.8252,1230
k1123,6662,3.8236,0
k262,6816,3.8335,1855
k1304,6525,3.8146,994
k1339,6605,3.8199,1733
k796,6644,3.8224,1834
k274,6484,3.8118,1625
k1377,1843,3.2655,10
k814,6432,3.8084,1463
k194,6490,3.8122,306
k1517,6878,3.8375,94
k1845,6615,3.8205,889
k344,6493,3.8124,1308
k987,7038,3.8475,767
k1205,6987,3.8443,234
k901,6603,3.8197,330
k1676,7327,3.8649,1471
k1514,6998,3.845,1567
k311,6944,3.8416,634
k123,2795,3.4464,684
k1082,6592,3.819,258
k841,6499,3.8128,1564
k450,6476,3.8113,1859
k916,6399,3.8061,855
k1671,6515,3.8139,961
k932,6937,3.8412,1864
k851,6763,3.8301,1747
k120,6025,3.78,439
k407,6277,3.7977,1498
k771,2,0.301,1829
k1273,6010,3.7789,1129
k1843,5933,3.7733,798
k1136,6249,3.7958,1465
k646,6281,3.798,1082
k642,6310,3.8,537
k75,6827,3.8342,529
k1305,6176,3.7907,1134
k1534,6185,3.7913,1688
k1854,6454,3.8098,1490
k1884,5753,3.7599,1393
k547,6279,3.7979,1534
k819,2160,3.3345,1716
k1814,5724,3.7577,696
k1779,6472,3.811,1339
k1429,6381,3.8049,425
k1210,6239,3.7951,1431
k1605,5544,3.7438,1889
k769,5816,3.7646,1248
k1005,6234,3.7948,1055
k1052,6075,3.7836,1216
k1036,5962,3.7754,797
k604,1685,3.2266,464
k909,6309,3.8,171
k1030,6664,3.8237,46
k1351,6327,3.8012,890
k889,6298,3.7992,196
k1250,6108,3.7859,1655
k1564,6532,3.815,123
k427,6280,3.798,95
k1407,251,2.3997,1883
k197,6172,3.7904,192
k1106,5969,3.7759,1538
k850,5846,3.7669,1824
k826,219,2.3404,394
k56,6426,3.8079,239
k689,6503,3.8131,1663
k820,6450,3.8096,438
k1151,6282,3.7981,1624
k1311,6182,3.7911,1020
k852,6509,3.8135,1377
k644,6882,3.8377,1446
k1461,6653,3.823,1061
k470,170,2.2304,869
k142,7003,3.8453,643
k844,6570,3.8176,594
k477,6137,3.788,1927
k739,6294,3.7989,1898
k645,6318,3.8006,1610
k258,5499,3.7403,406
k801,5533,3.743,541
k308,6175,3.7906,1809
k1674,5688,3.755,1680
k984,5828,3.7655,723
k1148,5814,3.7645,586
k749,5830,3.7657,25
k694,4080,3.6107,996
k1816,4239,3.6273,1845
k518,4788,3.6802,1922
k960,4417,3.6451,1198
k893,4071,3.6097,792
k1614,4346,3.6381,1560
k1371,3961,3.5978,801
k1249,3455,3.5385,374
k44,4396,3.6431,1589
k221,4364,3.6399,136
k1804,3824,3.5825,1086
k471,3900,3.5911,1376
k505,3876,3.5884,808
k1747,14386,4.1579,976
k1035,16052,4.2055,1185
k1480,13349,4.1255,403
k1818,15650,4.1945,597
k947,15208,4.1821,1679
k447,3333,3.5228,65
k648,3288,3.5169,254
k150,3340,3.5238,1506
k1886,3630,3.5599,1665
k290,5665,3.7532,799
k1264,3228,3.5089,627
k1474,6114,3.7863,90
k1901,7639,3.883,894
k807,7080,3.85,1410
k526,5390,3.7316,17
k1896,263,2.42,1281
k563,62,1.7924,1334
k29,22,1.3424,595
k1927,86,1.9345,793
k1499,42,1.6233,1367
k1522,17,1.2305,1194
k1244,18,1.2553,1234
k1400,12,1.0792,241
k1681,12,1.0792,1037
k1663,12,1.0792,211
k810,12,1.0792,958
k1775,12,1.0792,1525
k54,14,1.1461,1305
k683,12,1.0792,1452
k974,15,1.1761,194
k1388,12,1.0792,681
k716,65,1.8129,1272
k609,12,1.0792,636
k1062,12,1.0792,1137
k71,11,1.0414,1649
k1079,17,1.2305,1770
k260,15,1.1761,784
k38,12,1.0792,1556
k1290,9,0.9542,1600
k336,8,0.9031,1173
k403,8,0.9031,712
k601,9,0.9542,508
k1165,6,0.7782,1464
k81,6,0.7782,814
k268,10,1.0,1003
k1361,16,1.2041,1277
k514,17,1.2305,447
k977,28,1.4472,1862
k437,16,1.2041,1157
k332,67,1.8261,132
k1834,16,1.2041,399
k534,18,1.2553,503
k684,17,1.2305,435
k21,26,1.415,415
k668,18,1.2553,260
k529,17,1.2305,48
k1842,16,1.2041,1092
k1667,17,1.2305,1130
k880,16,1.2041,504
k1293,17,1.2305,1917
k1272,18,1.2553,408
k1795,18,1.2553,1710
k1002,18,1.2553,878
k946,17,1.2305,1545
k126,16,1.2041,147
k318,16,1.2041,857
k155,32,1.5051,923
k320,16,1.2041,1323
k36,16,1.2041,879
k243,16,1.2041,1611
k299,21,1.3222,633
k1791,17,1.2305,1288
k1283,22,1.3424,1359
k1275,49,1.6902,1795
k1046,16,1.2041,1384
k1436,17,1.2305,1000
k594,18,1.2553,1731
k99,16,1.2041,1206
k1813,16,1.2041,129
k1502,17,1.2305,841
k1580,19,1.2787,1667
k745,21,1.3222,446
k408,26,1.415,1320
k406,26,1.415,558
k1363,19,1.2787,1762
k1477,17,1.2305,1482
k1025,16,1.2041,593
k398,16,1.2041,1847
k420,268,2.4281,1237
k1852,370,2.5682,112
k618,330,2.5185,631
k1300,207,2.316,1729
k1016,594,2.7738,1051
k708,578,2.7619,1445
k73,788,2.8965,807
k1509,145,2.1614,1774
k1690,97,1.9868,485
k319,139,2.143,1340
k156,175,2.243,757
k101,144,2.1584,1719
k886,73,1.8633,1147
k20,89,1.9494,1001
k1081,72,1.8573,1773
k349,64,1.8062,1938
k1285,115,2.0607,707
k1206,58,1.7634,1485
k125,60,1.7781,248
k1325,134,2.1271,1861
k650,52,1.716,1919
k1666,123,2.0899,159
k1000,81,1.9085,1202
k364,56,1.7482,1481
k1848,68,1.8325,1865
k1771,79,1.8976,502
k1638,2028,3.3071,1120
k1179,78,1.8921,155
k1909,127,2.1038,1183
k1940,540,2.7324,1184
k1750,716,2.8549,1115
k1838,571,2.7566,118
k261,1082,3.0342,114
k105,1004,3.0017,533
k1821,477,2.6785,1201
k1360,695,2.842,42
k519,319,2.5038,523
k1769,585,2.7672,1621
k592,495,2.6946,1857
k1713,492,2.692,198
k1865,969,2.9863,222
k993,733,2.8651,1102
k236,975,2.989,1283
k531,706,2.8488,846
k610,926,2.9666,1878
k1891,653,2.8149,1599
k168,104,2.017,777
k1192,105,2.0212,233
k1226,82,1.9138,1644
k252,57,1.7559,1118
k1048,111,2.0453,1190
k969,161,2.2068,191
k72,68,1.8325,935
k1796,87,1.9395,1023
k1420,87,1.9395,1058
k1632,113,2.0531,1914
k590,1812,3.2582,428
k543,41,1.6128,1297
k685,588,2.7694,1547
k1916,106,2.0253,103
k64,612,2.7868,1415
k821,155,2.1903,1819
k47,247,2.3927,714
k875,135,2.1303,967
k968,376,2.5752,154
k1158,202,2.3054,1797
k1683,132,2.1206,1033
k1340,198,2.2967,1470
k1110,128,2.1072,336
k1894,143,2.1553,840
k539,221,2.3444,668
k1836,114,2.0569,770
k409,176,2.2455,1402
k1729,176,2.2455,1661
k1595,513,2.7101,1401
k878,150,2.1761,670
k362,181,2.2577,1397
k1719,279,2.4456,454
k933,106,2.0253,946
k482,127,2.1038,2
k488,50,1.699,1930
k1095,88,1.9445,294
k995,34,1.5315,667
k104,46,1.6628,67
k1717,38,1.5798,951
k1823,35,1.5441,1877
k270,66,1.8195,402
k177,39,1.5911,1528
k1933,38,1.5798,581
k1651,32,1.5051,1489
k119,67,1.8261,624
k1233,64,1.8062,1562
k412,115,2.0607,862
k1923,134,2.1271,1285
k1783,69,1.8389,1648
k1815,101,2.0043,549
k759,617,2.7903,1387
k1471,93,1.9685,1168
k1316,68,1.8325,212
k703,67,1.8261,542
k1543,166,2.2201,463
k1652,75,1.8751,1904
k854,82,1.9138,727
k794,81,1.9085,829
k541,55,1.7404,1519
k501,208,2.3181,888
k1566,148,2.1703,1508
k561,126,2.1004,1295
k1023,162,2.2095,909
k1878,100,2.0,1196
k1037,329,2.5172,1057
k1695,52,1.716,1631
k606,138,2.1399,1604
k562,87,1.9395,708
k1442,87,1.9395,1730
k395,56,1.7482,735
k1531,659,2.8189,1244
k343,66,1.8195,465
k647,184,2.2648,1427
k1228,662,2.8209,552
k791,184,2.2648,1179
k443,70,1.8451,1574
k845,107,2.0294,1807
k976,84,1.9243,296
k276,126,2.1004,360
k1515,90,1.9542,1798
k1643,144,2.1584,1906
k1452,67,1.8261,1300
k1925,94,1.9731,1163
k134,163,2.2122,657
k1881,204,2.3096,1601
k333,78,1.8921,318
k444,62,1.7924,936
k360,110,2.0414,1536
k664,65,1.8129,142
k1919,58,1.7634,521
k1539,68,1.8325,354
k1247,822,2.9149,152
k1882,68,1.8325,734
k1154,59,1.7708,1238
k48,71,1.8513,209
k170,1130,3.0531,80
k1597,1125,3.0512,1885
k218,66,1.8195,1590
k1349,69,1.8389,1682
k831,255,2.4065,1934
k1598,78,1.8921,33
k400,54,1.7324,1041
k1601,74,1.8692,1350
k26,250,2.3979,8
k1146,51,1.7076,843
k245,86,1.9345,1548
k1342,55,1.7404,226
k1034,110,2.0414,1833
k1097,375,2.574,1243
k246,67,1.8261,618
k1364,126,2.1004,1677
k734,76,1.8808,113
k135,880,2.9445,572
k244,52,1.716,168
k1710,112,2.0492,232
k1416,59,1.7708,430
k1568,84,1.9243,709
k510,55,1.7404,1843
k1050,68,1.8325,1584
k776,78,1.8921,1777
k900,122,2.0864,334
k148,67,1.8261,827
k222,56,1.7482,544
k448,101,2.0043,547
k1075,67,1.8261,23
k1934,77,1.8865,1532
k283,89,1.9494,1832
k1085,52,1.716,907
k1267,105,2.0212,385
k1863,54,1.7324,1936
k469,193,2.2856,844
k1199,223,2.3483,553
k1447,86,1.9345,1760
k1673,110,2.0414,665
k1245,81,1.9085,1049
k1284,116,2.0645,214
k1473,110,2.0414,458
k822,89,1.9494,1516
k1064,51,1.7076,796
k1382,76,1.8808,1505
k904,51,1.7076,1559
k1806,252,2.4014,1075
k508,102,2.0086,1070
k1738,979,2.9908,1869
k1716,52,1.716,164
k1613,290,2.4624,742
k1419,56,1.7482,760
k586,56,1.7482,925
k1441,226,2.3541,781
k1061,187,2.2718,203
k1042,171,2.233,1005
k1167,383,2.5832,455
k742,120,2.0792,1623
k692,425,2.6284,1597
k1066,111,2.0453,328
k1313,96,1.9823,1214
k1376,133,2.1239,964
k269,63,1.7993,1326
k507,69,1.8389,1701
k1337,165,2.2175,1121
k255,245,2.3892,1588
k1810,88,1.9445,1766
k46,106,2.0253,1613
k98,154,2.1875,1013
k1811,88,1.9445,694
k1757,169,2.2279,833
k1880,80,1.9031,460
k630,63,1.7993,679
k1437,84,1.9243,308
k873,79,1.8976,1374
k1513,66,1.8195,986
k914,350,2.5441,1159
k1286,85,1.9294,457
k326,82,1.9138,160
k729,60,1.7781,561
k22,108,2.0334,1391
k402,57,1.7559,1261
k1259,34,1.5315,492
k37,51,1.7076,1615
k924,116,2.0645,1309
k1265,79,1.8976,316
k18,114,2.0569,21
k55,38,1.5798,186
k1362,32,1.5051,754
k1610,25,1.3979,795
k10,45,1.6532,375
k1822,223,2.3483,1286
k428,62,1.7924,1469
k1193,84,1.9243,1432
k640,137,2.1367,24
k1930,148,2.1703,778
k1732,52,1.716,1686
k1786,68,1.8325,988
k239,60,1.7781,564
k62,113,2.0531,788
k1450,51,1.7076,775
k43,70,1.8451,1494
k1835,66,1.8195,1448
