Key_1_2,V27,V32,Key_2_7
k122,0.2288,0,195
k1497,0.2408,0,1591
k951,0.4729,0,933
k306,0.9979,0,445
k598,0.2712,0,174
k186,0.6453,0,1304
k1369,0.9848,0,1154
k512,0.43,0,590
k289,0.2432,0,1247
k442,0.2408,0,1863
k1603,0.286,0,238
k528,0.1954,0,864
k453,0.2928,0,1928
k1434,0.2061,0,1337
k1133,0.2116,0,624
k511,0.2173,0,1616
k980,0.4089,0,333
k329,0.3068,0,1092
k68,0.929,0,428
k1739,0.8563,0,865
k239,0.5903,0,1847
k703,0.2173,0,1500
k1262,0.3601,0,1508
k755,0.2051,0,460
k15,0.6079,0,129
k513,0.2928,0,1314
k394,0.6236,0,507
k596,0.2195,0,1673
k1290,0.5362,0,159
k681,0.2051,0,1680
k793,0.2253,0,1606
k710,0.4138,0,207
k1523,0.2914,0,1648
k50,0.3241,0,881
k906,0.3419,0,819
k107,1.0,0,630
k1642,0.3359,0,886
k1646,1.0,0,839
k716,0.2288,0,1703
k652,0.9985,0,421
k1517,0.3678,0,1354
k1401,0.3601,0,958
k769,0.463,0,732
k1789,0.1954,0,125
k476,0.5096,0,1785
k1675,0.2583,0,502
k14,0.999,0,525
k1314,0.1954,0,577
k735,0.4514,0,1553
k349,0.2792,0,1442
k1615,0.3419,0,1915
k1903,0.8894,0,665
k1430,0.3241,0,1423
k1201,1.0,0,644
k656,0.5362,0,345
k1285,0.2288,0,1426
k388,0.5329,0,271
k1188,0.1965,0,787
k518,0.2083,0,1385
k820,0.1892,0,621
k912,0.8153,0,968
k193,0.4963,0,112
k584,0.9955,0,1879
k171,0.3787,0,863
k1928,0.9998,0,337
k469,0.556,0,1772
k1916,0.5951,0,368
k1025,0.9985,0,1139
k1529,0.4729,0,1469
k1301,0.3977,0,1138
k288,1.0,0,1890
k765,0.4399,0,1837
k1694,1.0,0,1611
k1542,0.3359,0,1041
k509,0.4089,0,226
k1161,0.374,0,1333
k217,1.0,0,610
k684,0.8901,0,102
k1722,0.2173,0,848
k659,0.1934,0,12
k1654,0.215,0,501
k1333,0.1934,0,1472
k23,0.9863,0,161
k1855,0.1954,0,153
k1734,0.3285,0,63
k1687,1.0,0,1795
k484,0.2469,0,390
k639,0.3329,0,508
k1313,0.2914,0,1622
k677,0.2018,0,1264
k1639,0.1852,0,190
k1194,0.1934,0,1696
k917,0.204,0,1688
k228,0.1822,0,1114
k1078,0.1773,0,850
k1393,0.9093,0,1771
k1204,0.3068,0,1752
k1806,0.257,0,1510
k169,0.2253,0,1511
k845,0.2061,0,858
k231,0.2173,0,52
k1624,0.1773,0,895
k58,0.2051,0,838
k1159,0.2173,0,1628
k361,0.215,0,1870
k1716,0.1753,0,852
k1173,0.1715,0,1635
k1530,0.1773,0,40
k260,0.2051,0,234
k1449,0.2173,0,1018
k1809,0.2432,0,717
k1064,0.1696,0,77
k323,1.0,0,1430
k89,1.0,0,1932
k1087,0.417,0,286
k1889,0.4779,0,1188
k1316,0.4219,0,1369
k989,0.5212,0,1010
k1067,0.4089,0,229
k1378,0.9831,0,60
k808,0.9685,0,1038
k502,1.0,0,1462
k253,1.0,0,675
k863,1.0,0,1370
k1183,1.0,0,1286
k590,1.0,0,940
k204,1.0,0,154
k960,1.0,0,1292
k1095,1.0,0,99
k182,1.0,0,407
k686,1.0,0,447
k1421,1.0,0,1723
k177,1.0,0,827
k914,1.0,0,1824
k1486,1.0,0,366
k1192,1.0,0,1393
k266,1.0,0,26
k953,1.0,0,658
k185,1.0,0,1330
k257,1.0,0,399
k1812,1.0,0,130
k1788,1.0,0,1205
k1033,1.0,0,503
k263,1.0,0,47
k1180,1.0,0,310
k496,1.0,0,1474
k1508,1.0,0,1790
k60,1.0,0,413
k309,1.0,0,1445
k170,1.0,0,224
k804,0.3494,0,90
k1419,0.9437,0,760
k1073,1.0,0,824
k1205,1.0,0,1662
k384,1.0,0,580
k1416,0.3945,0,703
k965,1.0,0,1805
k1843,1.0,0,418
k159,1.0,0,1238
k1923,1.0,0,1907
k241,1.0,0,111
k833,1.0,0,1440
k1731,1.0,0,1667
k1645,1.0,0,1019
k1237,1.0,0,1207
k1505,1.0,0,1229
k576,0.9999,0,432
k896,1.0,0,1181
k1308,1.0,0,417
k1103,1.0,0,918
k1436,1.0,0,1821
k444,1.0,0,1697
k1708,1.0,0,712
k887,1.0,0,752
k556,1.0,0,1308
k1765,1.0,0,1076
k1725,1.0,0,1432
k1191,1.0,0,1876
k1029,0.9848,0,420
k1551,0.9966,0,1136
k524,1.0,0,770
k1577,1.0,0,253
k810,0.9995,0,416
k1631,1.0,0,856
k259,1.0,0,685
k577,1.0,0,397
k815,1.0,0,178
k1119,1.0,0,319
k1153,1.0,0,1524
k655,1.0,0,1765
k1050,1.0,0,730
k934,1.0,0,676
k803,1.0,0,296
k1685,1.0,0,1296
k935,1.0,0,49
k1610,1.0,0,1269
k830,1.0,0,156
k5,1.0,0,450
k101,1.0,0,907
k446,1.0,0,219
k626,1.0,0,235
k44,1.0,0,1888
k43,1.0,0,1324
k441,1.0,0,1260
k284,1.0,0,983
k39,1.0,0,1241
k1327,1.0,0,1259
k155,1.0,0,1555
k160,1.0,0,369
k1831,1.0,0,825
k459,1.0,0,812
k1735,1.0,0,708
k211,1.0,0,172
k495,1.0,0,471
k7,1.0,0,880
k668,1.0,0,1471
k938,1.0,0,814
k458,1.0,0,391
k1034,1.0,0,1675
k1261,1.0,0,294
k383,1.0,0,1180
k1753,1.0,0,41
k683,1.0,0,1007
k929,1.0,0,1734
k273,1.0,0,134
k175,1.0,0,331
k1001,1.0,0,1315
k337,1.0,0,593
k1871,1.0,0,1132
k149,1.0,0,349
k581,1.0,0,745
k57,1.0,0,1011
k1377,1.0,0,94
k952,1.0,0,1769
k1751,1.0,0,1052
k933,1.0,0,816
k1696,1.0,0,618
k1277,1.0,0,661
k621,1.0,0,251
k837,1.0,0,1013
k1212,1.0,0,101
k696,1.0,0,1177
k1560,1.0,0,1513
k1892,1.0,0,1221
k1854,1.0,0,1487
k1537,1.0,0,158
k708,1.0,0,376
k1939,1.0,0,46
k455,1.0,0,1017
k161,1.0,0,1258
k1779,1.0,0,586
k1715,1.0,0,8
k1447,1.0,0,536
k402,1.0,0,1789
k1345,1.0,0,67
k1242,1.0,0,386
k1707,1.0,0,288
k157,1.0,0,1228
k310,1.0,0,613
k1304,1.0,0,321
k1609,1.0,0,954
k1179,1.0,0,728
k1402,1.0,0,205
k1346,0.9491,0,57
k1477,0.8223,0,1322
k1412,1.0,0,638
k633,1.0,0,823
k1861,1.0,0,1831
k443,1.0,0,1610
k1366,1.0,0,840
k400,1.0,0,95
k146,0.3012,0,96
k344,1.0,0,801
k1527,1.0,0,24
k1248,1.0,0,1764
k1774,1.0,0,929
k490,1.0,0,1085
k416,1.0,0,19
k603,1.0,0,1490
k1769,1.0,0,357
k1776,1.0,0,965
k1520,1.0,0,1588
k1297,1.0,0,1759
k42,1.0,0,1297
k1483,1.0,0,927
k413,1.0,0,1148
k1425,1.0,0,1450
k1784,1.0,0,1893
k1655,1.0,0,1306
k1884,1.0,0,1929
k486,1.0,0,1834
k85,1.0,0,878
k1010,1.0,0,313
k1760,1.0,0,650
k1215,1.0,0,815
k1724,1.0,0,1390
k1912,1.0,0,29
k852,0.8848,0,837
k1081,1.0,0,913
k1481,1.0,0,1539
k723,1.0,0,1312
k1702,0.7966,0,1410
k144,0.8082,0,1318
k886,1.0,0,1722
k1502,1.0,0,1779
k313,1.0,0,997
k1606,1.0,0,481
k550,1.0,0,1082
k1336,1.0,0,164
k510,1.0,0,1461
k116,1.0,0,456
k1303,1.0,0,765
k1699,1.0,0,1005
k386,1.0,0,557
k1821,1.0,0,293
k56,1.0,0,1356
k1802,1.0,0,131
k721,1.0,0,663
k1813,1.0,0,1685
k1490,1.0,0,304
k614,1.0,0,1800
k1112,1.0,0,898
k761,1.0,0,1375
k903,1.0,0,1034
k1665,1.0,0,378
k322,1.0,0,469
k72,1.0,0,1506
k1052,1.0,0,988
k672,1.0,0,1344
k750,1.0,0,1377
k154,1.0,0,27
k360,1.0,0,871
k928,1.0,0,256
k1786,1.0,0,1129
k1661,1.0,0,715
k757,1.0,0,626
k1558,1.0,0,186
k900,1.0,0,1541
k1374,1.0,0,1109
k1408,1.0,0,1287
k465,1.0,0,1683
k525,1.0,0,734
k600,1.0,0,684
k1057,1.0,0,1303
k817,1.0,0,1223
k595,1.0,0,1289
k1413,1.0,0,872
k1432,1.0,0,1300
k1193,1.0,0,1135
k987,1.0,0,1460
k1783,1.0,0,1627
k397,0.119,0,1288
k549,1.0,0,809
k1845,1.0,0,1058
k806,1.0,0,546
k318,1.0,0,788
k1611,1.0,0,1661
k1221,1.0,0,1756
k1450,1.0,0,640
k1240,1.0,0,50
k230,1.0,0,977
k1720,1.0,0,116
k127,1.0,0,1753
k1839,1.0,0,246
k1659,1.0,0,1309
k1137,1.0,0,1593
k1651,1.0,0,592
k608,1.0,0,1099
k330,1.0,0,151
k1535,1.0,0,647
k1570,1.0,0,1031
k1049,1.0,0,841
k638,1.0,0,1226
k959,1.0,0,509
k798,1.0,0,1908
k1511,1.0,0,1350
k398,1.0,0,278
k165,1.0,0,570
k1263,1.0,0,1868
k189,1.0,0,1470
k763,1.0,0,1920
k995,1.0,0,795
k1701,1.0,0,1489
k882,1.0,0,579
k1443,0.119,0,655
k1898,1.0,0,549
k1275,1.0,0,305
k921,1.0,0,1281
k1155,1.0,0,1525
k1818,1.0,0,811
k722,1.0,0,1105
k447,1.0,0,227
k969,1.0,0,1272
k62,1.0,0,1340
k1579,1.0,0,262
k1819,1.0,0,388
k619,1.0,0,492
k436,1.0,0,118
k391,1.0,0,1562
k296,1.0,0,1249
k545,1.0,0,1933
k115,1.0,0,1544
k1061,1.0,0,1068
k1825,1.0,0,892
k1039,1.0,0,962
k1185,1.0,0,1428
k1777,1.0,0,482
k261,1.0,0,990
k482,1.0,0,944
k704,1.0,0,862
k521,1.0,0,89
k867,1.0,0,1676
k1136,1.0,0,307
k1349,1.0,0,203
k730,0.8183,0,877
k16,1.0,0,1934
k1628,1.0,0,1700
k748,1.0,0,1878
k1668,0.761,0,1875
k1489,1.0,0,955
k1042,1.0,0,1144
k883,1.0,0,530
k412,1.0,0,740
k420,1.0,0,1176
k561,1.0,0,1545
k466,1.0,0,1603
k1524,1.0,0,535
k147,0.5378,0,932
k173,1.0,0,1839
k823,1.0,0,1714
k227,1.0,0,943
k1714,1.0,0,466
k468,1.0,0,1721
k1857,1.0,0,664
k579,1.0,0,556
k905,1.0,0,544
k1885,1.0,0,606
k1023,1.0,0,1431
k850,1.0,0,1690
k864,1.0,0,1822
k66,1.0,0,571
k1300,1.0,0,225
k1876,1.0,0,1075
k1881,1.0,0,1695
k382,1.0,0,1889
k428,1.0,0,1170
k26,1.0,0,457
k1719,1.0,0,1575
k1344,1.0,0,777
k198,1.0,0,261
k679,1.0,0,1015
k70,1.0,0,514
k1398,1.0,0,1560
k1390,1.0,0,1158
k1109,1.0,0,987
k1358,1.0,0,1358
k838,1.0,0,1219
k17,1.0,0,605
k1660,1.0,0,65
k125,1.0,0,1687
k252,1.0,0,1522
k697,1.0,0,132
k589,1.0,0,1244
k629,1.0,0,185
k676,1.0,0,258
k1887,1.0,0,162
k1250,1.0,0,279
k578,1.0,0,59
k1759,0.633,0,844
k408,0.2998,0,1905
k1749,0.1384,0,767
k1848,0.2253,0,1762
k628,0.1773,0,109
k783,0.1322,0,1930
k297,0.1417,0,966
k627,0.1292,0,697
k1222,0.1353,0,849
k700,0.1292,0,1451
k1018,0.1361,0,1190
k742,0.1322,0,1543
k910,0.1376,0,97
k773,0.1307,0,1061
k1392,0.133,0,273
k483,0.1307,0,1573
k1868,0.2061,0,326
k423,0.1417,0,1047
k1763,0.1322,0,1814
k982,0.1284,0,851
k1105,0.1361,0,114
k1074,0.1353,0,758
k351,0.1292,0,754
k1833,0.1284,0,651
k1580,0.1262,0,1210
k1563,0.1262,0,230
k1140,0.1262,0,1050
k1219,0.124,0,947
k1141,0.1262,0,896
k961,0.1292,0,474
k180,0.1417,0,72
k1598,0.1384,0,6
k1054,0.1715,0,737
k802,0.1384,0,265
k899,0.3977,0,1494
k878,0.1353,0,139
k226,0.1384,0,426
k433,0.1483,0,10
k1733,0.1569,0,1864
k254,0.1384,0,1235
k1863,0.14,0,1150
k789,0.1322,0,295
k631,0.1322,0,1263
k1782,0.1449,0,612
k1000,0.1322,0,339
k790,0.1449,0,1712
k121,0.14,0,1729
k303,0.1353,0,739
k642,0.1449,0,1305
k826,0.1441,0,1631
k971,0.14,0,1939
k1787,0.1892,0,382
k1650,0.1322,0,1414
k824,0.14,0,960
k1403,0.14,0,528
k728,0.1417,0,1738
k321,0.14,0,1199
k1608,0.1483,0,1618
k2,0.2018,0,1874
k779,0.1384,0,1866
k782,0.1499,0,1273
k251,0.1483,0,1529
k1134,0.1384,0,1818
k759,0.1322,0,949
k1730,0.1353,0,1473
k1082,0.14,0,1429
k377,0.1659,0,615
k1160,0.1696,0,698
k376,0.1622,0,817
k373,0.1483,0,1896
k682,0.1441,0,199
k586,0.1322,0,1649
k267,0.14,0,1856
k1075,0.7065,1,1437
k1144,0.9755,1,372
k1405,0.8861,1,7
k1747,0.5805,1,3
k1032,0.9806,1,746
k13,0.9998,1,1141
k1531,0.9915,1,1897
k731,0.3601,1,761
k1469,0.2998,1,216
k124,0.4057,1,611
k962,0.4399,1,707
k1294,0.3819,1,211
k1118,0.2288,1,1520
k1305,0.2532,1,37
k809,0.1954,1,1057
k744,0.215,1,17
k661,0.2984,1,1742
k1514,0.2288,1,1735
k1607,0.215,1,1016
k1177,0.4763,1,993
k939,0.2195,1,808
k1864,0.3725,1,462
k1099,0.215,1,671
k1636,0.1852,1,1245
k434,0.2173,1,1371
k670,0.2253,1,1682
k1844,1.0,1,1590
k984,0.2699,1,473
k1156,0.3154,1,1892
k623,0.9792,1,704
k151,0.9961,1,524
k1162,0.9869,1,883
k216,0.9999,1,1033
k1574,1.0,1,1276
k1634,0.9971,1,1707
k1902,1.0,1,648
k1094,0.7281,1,1060
k378,0.9964,1,995
k153,0.9891,1,276
k1712,0.9451,1,1394
k1028,1.0,1,311
k637,0.998,1,861
k1142,0.9999,1,1813
k819,0.9919,1,215
k1445,0.9998,1,784
k1465,0.9977,1,298
k1575,0.2739,1,821
k1463,0.2712,1,177
k342,0.2359,1,233
k1260,0.2116,1,82
k131,0.3241,1,1295
k1235,0.3725,1,149
k1571,0.2195,1,1621
k1669,0.2288,1,459
k1341,0.266,1,727
k135,0.2432,0,325
k88,1.0,0,846
k1330,0.1822,0,581
k1499,0.9774,0,1119
k594,0.2432,0,859
k1653,0.9987,0,126
k568,0.3097,0,1623
k712,0.5757,0,513
k991,0.3068,0,560
k1869,0.7955,0,810
k1890,0.4317,0,1155
k675,0.3329,0,1727
k399,0.4284,0,361
k776,0.3012,0,1127
k922,0.3241,0,937
k152,0.5461,0,1003
k1619,0.2901,0,120
k1874,0.5428,0,88
k504,0.4089,0,396
k78,0.991,0,772
k1493,0.4465,0,1028
k690,0.43,0,280
k1411,0.6574,0,1420
k472,0.3725,0,346
k554,0.3285,0,540
k136,0.1852,0,582
k1688,0.2445,0,1538
k117,0.1551,0,657
k1911,0.1622,0,1008
k1,0.1773,0,1559
k1163,0.1622,0,565
k1428,0.215,0,22
k432,0.156,0,354
k1282,0.1773,0,489
k365,0.1622,0,735
k1909,0.1954,0,900
k132,0.2061,0,853
k1554,0.33,0,1572
k1545,0.3285,0,1684
k1227,0.2051,0,1262
k1323,0.2359,0,384
k1334,0.9917,0,867
k438,0.257,0,674
k1306,0.2061,0,868
k616,0.1954,0,1788
k1846,0.4465,0,584
k275,0.2061,0,137
k607,0.2173,0,915
k1121,0.2408,0,281
k319,0.1773,0,910
k688,0.463,0,1563
k648,0.4366,0,1614
k702,0.2819,0,1736
k317,0.4729,0,1104
k1507,0.2583,0,1468
k1147,0.7955,0,1178
k1092,0.1773,0,1708
k955,0.3068,0,1389
k1775,0.2288,0,725
k734,0.2173,0,1550
k94,0.1892,0,769
k1522,0.9844,0,1882
k1168,0.2173,0,1517
k780,0.4763,0,1118
k320,0.9929,0,1880
k174,0.5212,0,1307
k1053,0.1934,0,461
k685,0.2739,0,1112
k46,0.2288,0,1220
k1913,0.3509,0,1706
k1012,0.2288,0,141
k1309,0.3419,0,1476
k715,0.2195,0,1743
k280,0.2359,0,1747
k1090,0.4089,0,54
k405,0.5378,0,602
k946,0.2195,0,845
k1487,0.1954,0,1898
k375,0.2432,0,792
k531,0.2288,0,1732
k925,0.1862,0,239
k237,0.1954,0,1906
k669,0.9998,0,529
k816,0.1954,0,433
k9,0.2288,0,1480
k1534,0.215,0,683
k1459,1.0,0,1413
k1422,1.0,0,541
k1385,0.2051,0,404
k293,0.1954,0,1457
k1741,0.6422,0,138
k943,0.1934,0,1348
k1718,0.1773,0,140
k1791,0.2061,0,444
k548,0.5296,0,1192
k1271,0.1696,0,183
k1264,0.2173,0,1909
k988,0.1696,0,744
k894,0.2532,0,623
k646,0.7955,0,742
k120,0.2051,0,1361
k615,0.3329,0,394
k437,0.2116,0,1746
k1785,1.0,0,1439
k1431,0.1773,0,694
k860,0.2901,0,123
k3,0.1753,0,1083
k931,0.2359,0,964
k1216,0.1753,0,1775
k1683,0.2195,0,454
k1441,0.2195,0,904
k1738,0.2984,0,486
k218,0.2051,0,899
k1697,0.1773,0,292
k206,0.266,0,385
k364,0.2051,0,1100
k1254,0.2532,0,1846
k111,0.2432,0,1
k1519,0.1852,0,1904
k591,0.6173,0,1872
k993,0.1753,0,1925
k866,0.4963,0,889
k82,0.5708,0,520
k1896,0.2359,0,946
k1557,0.3241,0,1433
k114,0.2408,0,1808
k1546,0.2699,0,254
k294,0.3329,0,191
k737,0.2942,0,1160
k418,0.1965,0,1937
k1888,0.223,0,1891
k640,0.1773,0,1054
k667,0.6189,0,721
k572,0.2901,0,847
k105,1.0,0,1406
k1241,0.1773,0,969
k192,0.7147,0,1659
k1771,0.1773,0,1172
k585,0.2469,0,117
k51,0.6514,0,1653
k1703,0.7512,0,1655
k1184,0.463,0,519
k300,0.8749,0,505
k1418,0.2914,0,347
k1548,0.8355,0,1761
k1895,0.2583,0,1274
k1270,0.2699,0,1045
k79,0.2901,0,1609
k1717,0.1954,0,488
k1700,0.1934,0,1639
k367,0.3509,0,1395
k1556,0.5708,0,1463
k256,0.2173,0,600
k563,0.257,0,713
k1797,0.3479,0,1887
k435,0.2792,0,247
k680,0.4399,0,1477
k1921,0.2253,0,1760
k1362,0.204,0,1895
k327,0.23,0,1730
k1826,0.2469,0,348
k221,0.2061,0,430
k1036,0.8355,0,1014
k915,0.2288,0,306
k949,0.2288,0,1806
k835,0.1822,0,1801
k1379,0.2928,0,855
k573,0.1773,0,1402
k1045,0.1659,0,1065
k630,0.2583,0,1090
k858,0.2712,0,1279
k609,0.266,0,1422
k285,0.286,0,434
k1211,0.1622,0,1488
k1355,0.1551,0,1329
k129,0.1449,0,351
k658,0.1687,0,1227
k1071,0.7254,0,1169
k1130,0.1862,0,43
k450,0.2432,0,300
k1793,0.2914,0,1237
k1387,0.3882,0,1106
k333,0.1773,0,1032
k1664,0.2173,0,934
k1386,0.2061,0,533
k426,0.2739,0,1935
k1640,0.1773,0,223
k1157,0.2173,0,1089
k1279,0.2061,0,1424
k168,0.257,0,1275
k1187,0.3097,0,408
k527,0.1934,0,1512
k343,0.1822,0,566
k897,0.2914,0,1254
k339,0.1852,0,1334
k1438,0.9954,0,1717
k1329,0.2105,0,604
k1630,0.1696,0,1796
k1602,0.2432,0,829
k302,0.215,0,355
k1924,0.2482,0,970
k1302,0.2173,0,1596
k602,0.1773,0,668
k47,0.2288,0,411
k1572,0.3068,0,314
k1832,0.1862,0,757
k738,0.2432,0,1452
k479,0.1954,0,1498
k916,0.1862,0,290
k1657,0.2288,0,1681
k61,0.2901,0,1261
k370,0.3168,0,1568
k1667,0.2116,0,145
k233,0.1499,0,1849
k1283,0.2173,0,804
k507,0.6574,0,627
k1565,0.9999,0,1799
k25,1.0,0,1458
k671,0.3882,0,956
k551,0.1753,0,1128
k282,0.556,0,1493
k203,0.1954,0,711
k1058,0.8061,0,332
k1873,0.1892,0,1380
k1762,0.215,0,1251
k292,0.2432,0,1855
k1009,0.23,0,909
k1918,0.3977,0,789
k839,0.5789,0,1617
k1772,0.997,0,1693
k1641,0.9996,0,1332
k1373,0.997,0,828
k1795,1.0,0,1095
k1022,0.8612,0,1646
k350,0.2195,0,1335
k28,0.1753,0,1224
k200,0.23,0,1343
k902,0.5951,0,287
k460,0.7462,0,555
k1284,0.2482,0,1156
k718,0.7933,0,1066
k1599,0.2408,0,1268
k352,0.1892,0,1504
k1908,0.6422,0,1278
k957,0.976,0,1417
k1359,0.417,0,1699
k191,0.556,0,768
