Key_0_0,V16,V20,Key_1_3
k1855,0.2929,1.0,k1128
k246,0.2926,1.0,k94
k83,0.3125,1.0,k1588
k1010,0.3462,1.0,k314
k586,0.4375,1.0,k193
k332,0.2222,1.0,k1883
k1937,0.3776,1.0,k1859
k25,0.246,1.0,k1733
k1791,0.4938,1.0,k182
k436,0.4167,1.0,k1797
k18,0.375,1.0,k1609
k310,0.2857,1.0,k484
k1543,0.2509,1.0,k1260
k542,0.2464,1.0,k1368
k748,0.4121,0.986,k1870
k1211,0.4012,0.9901,k1505
k970,0.6708,0.8973,k1328
k1764,0.2427,1.0,k607
k1182,0.2857,1.0,k368
k598,0.4103,0.9884,k1552
k1772,0.2969,1.0,k1054
k1857,0.2083,0.9412,k1939
k1408,0.4143,1.0,k1412
k933,0.2839,1.0,k948
k1729,0.2702,1.0,k241
k770,0.465,1.0,k1409
k555,0.3535,1.0,k1669
k1829,0.3529,1.0,k118
k1733,0.2227,1.0,k1520
k431,0.2622,1.0,k1143
k979,0.1746,1.0,k890
k1926,0.3077,1.0,k713
k395,0.351,1.0,k254
k1813,0.3987,1.0,k342
k502,0.2829,1.0,k1353
k1149,0.2031,1.0,k1058
k1533,0.3929,1.0,k25
k360,0.3619,1.0,k1664
k958,0.3214,1.0,k691
k312,0.2152,1.0,k622
k1313,0.305,1.0,k370
k170,0.2267,1.0,k1746
k1851,0.3981,1.0,k825
k1799,0.3104,1.0,k1763
k463,0.4271,0.9231,k918
k1685,0.268,1.0,k121
k1715,0.4091,1.0,k661
k358,0.2593,1.0,k1093
k124,0.3373,1.0,k273
k934,0.3056,1.0,k306
k798,0.2877,1.0,k515
k21,0.2878,1.0,k24
k253,0.3333,1.0,k1596
k1374,0.2982,1.0,k109
k1378,0.3278,1.0,k1739
k116,0.4024,0.9884,k611
k716,0.3724,1.0,k1448
k1650,0.4303,1.0,k972
k1939,0.3333,1.0,k1191
k181,0.2667,1.0,k839
k245,0.3796,1.0,k1724
k794,0.5507,0.9857,k936
k1478,0.4296,1.0,k1616
k404,0.4089,1.0,k1202
k1399,0.3941,0.9903,k737
k1021,0.1864,1.0,k557
k1912,0.3157,0.9778,k1044
k1165,0.5187,1.0,k681
k353,0.3291,1.0,k440
k44,0.4063,1.0,k1405
k1153,0.3478,1.0,k460
k1546,0.3889,0.9977,k1217
k1135,0.2222,1.0,k363
k980,0.2308,1.0,k926
k266,0.3281,1.0,k653
k1117,0.3083,1.0,k785
k158,0.4573,0.9916,k1577
k1695,0.292,1.0,k1745
k84,0.3519,1.0,k1501
k1452,0.2431,1.0,k585
k1682,0.2571,1.0,k1631
k1602,0.4189,1.0,k907
k1559,0.2729,1.0,k490
k1503,0.3217,1.0,k1915
k875,0.3383,1.0,k229
k982,0.3065,1.0,k217
k1932,0.25,1.0,k679
k1014,0.2842,1.0,k1740
k63,0.4915,1.0,k353
k154,0.2441,1.0,k1056
k1522,0.4647,0.9821,k828
k1590,0.4531,1.0,k1343
k1600,0.2222,1.0,k327
k1504,0.2328,1.0,k1714
k1821,0.5376,0.8235,k1274
k477,0.2222,1.0,k802
k1540,0.435,0.8065,k883
k416,0.3512,1.0,k843
k637,0.3636,1.0,k468
k79,0.625,0.8,k1736
k61,0.552,0.9826,k998
k1769,0.6213,0.9068,k677
k1766,0.6764,0.8518,k591
k1830,0.4475,0.9322,k787
k22,0.5847,0.8929,k1569
k350,0.5119,0.9722,k658
k568,0.3864,0.8696,k1164
k1278,0.4167,1.0,k1299
k1151,0.3173,1.0,k7
k538,0.4815,0.9474,k449
k926,0.5714,0.9333,k979
k1719,0.3808,0.8095,k748
k1707,0.4306,0.8571,k422
k391,0.5071,1.0,k399
k133,0.525,0.5714,k230
k219,0.4803,1.0,k1603
k1192,0.6042,1.0,k1832
k554,0.2525,1.0,k542
k1028,0.5536,1.0,k1418
k947,0.5888,0.9255,k1011
k1588,0.7566,0.3796,k210
k1109,0.5204,0.8,k433
k1295,0.3854,1.0,k167
k1373,0.5256,0.9231,k331
k1619,0.3452,1.0,k483
k190,0.5006,0.9464,k1080
k1570,0.4115,0.6875,k464
k1564,0.3554,0.9167,k522
k636,0.3823,1.0,k1484
k10,0.4551,0.96,k1169
k1744,0.4833,1.0,k4
k1248,0.4177,0.7041,k220
k738,0.4852,1.0,k456
k1435,0.5067,1.0,k920
k1294,0.5333,0.9412,k277
k818,0.2828,0.9,k1493
k928,0.45,1.0,k278
k588,0.5167,1.0,k552
k909,0.5551,0.9855,k957
k1342,0.5436,0.932,k137
k68,0.6461,0.9552,k1373
k750,0.6322,0.7979,k858
k1,0.8648,0.8,k1482
k1488,0.5084,0.9778,k1648
k1345,0.4265,0.9107,k1108
k1093,0.496,0.7295,k1594
k247,0.5391,0.8627,k237
k938,0.4005,0.9394,k777
k1096,0.4974,0.9194,k1166
k1563,0.4457,0.8261,k113
k1466,0.3095,0.9612,k511
k661,0.4422,0.7455,k1532
k902,0.3247,0.9043,k867
k1194,0.557,0.813,k1523
k1601,0.4875,0.5974,k487
k1390,0.398,0.9857,k1120
k1781,0.5876,0.9623,k744
k1256,0.4417,0.9231,k67
k1159,0.4441,0.97,k1180
k465,0.5546,0.875,k1223
k1596,0.4202,0.875,k1387
k1307,0.6189,1.0,k1602
k1732,0.4714,1.0,k905
k971,0.5386,0.5151,k717
k422,0.3544,1.0,k1381
k706,0.5,0.7778,k804
k1881,0.5571,1.0,k151
k1758,0.3407,0.875,k178
k1291,0.45,0.7143,k1369
k1856,0.4926,0.5429,k1742
k1163,0.4066,1.0,k421
k147,0.4483,0.9667,k301
k343,0.3929,1.0,k643
k397,0.3776,1.0,k935
k305,0.4938,0.8072,k1637
k418,0.3958,0.8947,k846
k198,0.3434,0.9167,k1751
k1498,0.4812,0.9048,k1157
k761,0.5914,0.8125,k1142
k82,0.3854,1.0,k356
k187,0.4337,0.9655,k709
k991,0.4297,0.7273,k1829
k419,0.6635,0.7576,k0
k1820,0.2778,1.0,k166
k1179,0.5702,0.8461,k954
k346,0.3636,1.0,k1917
k1348,0.4455,0.9091,k160
k663,0.513,0.875,k307
k619,0.567,0.9737,k596
k1938,0.6245,0.5143,k1256
k514,0.5152,0.8461,k705
k1865,0.5454,0.88,k1270
k1767,0.3978,0.9546,k1445
k225,0.4221,1.0,k287
k1814,0.4259,1.0,k1240
k510,0.3342,0.9891,k463
k1425,0.6667,0.9546,k485
k51,0.4772,0.9024,k1229
k1929,0.5893,0.6316,k698
k1823,0.3921,0.8261,k1874
k184,0.6168,0.75,k250
k879,0.5408,0.9273,k688
k169,0.3951,0.8182,k902
k1894,0.4107,0.9231,k665
k1704,0.6181,0.9412,k1857
k899,0.7306,0.45,k374
k1129,0.4667,0.9231,k1198
k699,0.5385,0.9091,k1322
k1054,0.5804,0.6111,k199
k128,0.7437,0.7,k1586
k655,0.6039,1.0,k90
k760,0.3546,0.5385,k1475
k1150,0.4515,0.4833,k938
k354,0.3462,0.9524,k457
k1273,0.4091,0.6,k1619
k306,0.4077,1.0,k803
k1371,0.497,0.9167,k190
k1784,0.3222,0.9,k942
k1636,0.5294,1.0,k732
k536,0.49,1.0,k1449
k1463,0.4476,0.7143,k1315
k423,0.4727,1.0,k1413
k1286,0.4737,0.52,k1084
k336,0.35,0.8571,k1059
k1606,0.2878,0.9773,k1086
k263,0.4421,0.9091,k1924
k1162,0.4818,0.875,k770
k781,0.4636,0.9091,k386
k171,0.4491,1.0,k707
k55,0.3333,1.0,k1212
k1527,0.2717,0.92,k1352
k988,0.4177,0.5882,k219
k577,0.4788,0.931,k577
k634,0.1875,1.0,k1281
k471,0.5617,0.931,k614
k1350,0.3939,1.0,k1424
k1511,0.4872,1.0,k337
k218,0.404,0.5882,k509
k1794,0.3905,1.0,k597
k241,0.5156,0.9412,k1366
k145,0.4363,0.7059,k1070
k1519,0.3563,1.0,k1040
k968,0.455,1.0,k1782
k860,0.4954,0.9931,k383
k1428,0.2667,1.0,k45
k1843,0.5582,0.8714,k654
k741,0.5611,1.0,k39
k1186,0.3287,0.9231,k1333
k1229,0.2679,0.9524,k1045
k1874,0.3333,1.0,k1536
k417,0.4383,0.9565,k1558
k1625,0.5069,0.75,k1365
k1897,0.5699,0.7059,k1386
k1587,0.4111,1.0,k1359
k843,0.4396,1.0,k1317
k1933,0.5125,0.5882,k1554
k1796,0.5392,0.75,k1015
k607,0.3886,0.9535,k1375
k1473,0.4219,0.5714,k110
k236,0.5695,0.8477,k1297
k1166,0.4074,1.0,k727
k1314,0.3667,1.0,k1
k808,0.382,1.0,k424
k371,0.2198,1.0,k629
k1582,0.3235,0.9444,k751
k1002,0.381,0.9231,k1318
k1623,0.3543,0.6,k1608
k973,0.4833,0.6522,k1438
k24,0.4447,0.3559,k1691
k1462,0.3772,0.8,k324
k1889,0.6849,0.5254,k226
k1076,0.5298,0.5333,k927
k1426,0.5667,0.7059,k1103
k603,0.7551,0.5417,k224
k965,0.3706,0.963,k613
k1190,0.3875,0.9677,k652
k1200,0.6725,1.0,k53
k1718,0.5489,0.9744,k593
k95,0.5663,0.9858,k1526
k891,0.38,0.9524,k1762
k1930,0.5182,0.95,k963
k569,0.4222,0.9615,k1565
k1175,0.5235,0.9723,k204
k790,0.5211,1.0,k1645
k1026,0.3455,0.9167,k454
k369,0.25,1.0,k570
k1837,0.4352,1.0,k1253
k351,0.1477,1.0,k1913
k533,0.5307,0.9833,k736
k1071,0.1556,1.0,k419
k309,0.2308,1.0,k19
k1526,0.5397,0.9808,k1764
k1036,0.4518,0.8182,k1557
k1052,0.3131,1.0,k1680
k1652,0.3609,0.7647,k674
k257,0.2292,1.0,k191
k1105,0.35,1.0,k1187
k90,0.2159,1.0,k1323
k5,0.3878,1.0,k1654
k1561,0.1169,1.0,k1476
k687,0.0278,1.0,k1216
k1542,0.2222,1.0,k1468
k771,0.2222,1.0,k31
k194,0.2448,1.0,k811
k754,0.1795,1.0,k478
k615,0.19,1.0,k719
k804,0.2273,1.0,k1503
k89,0.2083,0.8182,k952
k87,0.2424,1.0,k285
k641,0.2,1.0,k1190
k685,0.1852,0.9231,k251
k1468,0.2571,1.0,k576
k1077,0.2121,1.0,k1055
k64,0.0972,1.0,k1497
k256,0.3636,1.0,k962
k135,0.0818,1.0,k549
k766,0.303,1.0,k1585
k882,0.1719,1.0,k1051
k1696,0.4398,0.6832,k1898
k1639,0.2957,0.6721,k523
k1927,0.0992,1.0,k1454
k1594,0.2007,1.0,k434
k1413,0.2392,1.0,k455
k797,0.2159,1.0,k812
k1047,0.2915,1.0,k1464
k1343,0.3794,0.9796,k1794
k964,0.1973,0.9714,k1544
k734,0.9439,0.9994,k1397
k1566,0.4732,0.3525,k1926
k917,0.5273,0.34,k452
k1801,0.4583,0.3616,k1357
k1414,0.7612,0.3441,k58
k534,0.5289,0.2781,k1634
k271,0.8767,0.2863,k1627
k381,0.5403,0.3669,k51
k425,0.5214,0.3012,k83
k1181,0.7499,0.3737,k215
k1160,0.4854,0.4249,k1341
k1169,0.4907,0.3801,k172
k1712,0.8429,0.3371,k891
k1086,0.5179,0.4576,k242
k60,0.6342,0.3247,k467
k452,0.5347,0.397,k1765
k415,0.7906,0.3416,k1428
k868,0.8817,0.3401,k1071
k1397,0.5443,0.3911,k1132
k1496,0.5019,0.3633,k293
k1477,0.4678,0.3794,k212
k433,0.4386,0.355,k240
k557,0.4373,0.3803,k1885
k1216,0.5027,0.4167,k1860
k347,0.5398,0.4404,k1098
k550,0.4881,0.4108,k1296
k1806,0.4094,0.3049,k1873
k705,0.894,0.3151,k1403
k659,0.509,0.4276,k1679
k258,0.5215,0.6875,k1232
k834,0.5117,0.617,k1279
k865,0.365,0.3482,k17
k1376,0.4025,0.3218,k1177
k94,0.4924,0.3689,k247
k292,0.4622,0.5185,k743
k1415,0.476,0.3775,k1612
k49,0.5,0.3654,k8
k1518,0.5223,0.3309,k992
k1755,0.5345,0.381,k225
k563,0.409,0.4135,k767
k1040,0.4957,0.3795,k1712
k375,0.494,0.3439,k1008
k955,0.5799,0.3678,k11
k1237,0.4841,0.3529,k949
k1139,0.5479,0.387,k1653
k1379,0.4762,0.5204,k870
k37,0.4844,0.3288,k1410
k1713,0.5432,0.3866,k546
k490,0.529,0.3912,k1049
k65,0.5249,0.3878,k152
k805,0.8268,0.3952,k493
k382,0.5249,0.3844,k1443
k19,0.518,0.3232,k1744
k1044,0.5916,0.4724,k1251
k855,0.6009,0.4444,k1009
k172,0.5981,0.4141,k1774
k922,0.6021,0.4435,k1385
k136,0.4192,0.5079,k1561
k1127,0.4139,0.443,k641
k1923,0.5876,0.4389,k1498
k1620,0.6156,0.3914,k671
k547,0.4451,0.5824,k760
k1236,0.5824,0.3612,k548
k616,0.529,0.4102,k1161
k583,0.4831,0.3717,k1398
k1318,0.512,0.4465,k87
k71,0.505,0.4512,k832
k823,0.4701,0.4236,k496
k1048,0.4084,0.4903,k649
k1924,0.5488,0.4505,k1127
k1483,0.5172,0.4051,k1469
k15,0.4898,0.4363,k1508
k14,0.4892,0.4233,k1105
k1099,0.4647,0.4351,k1252
k667,0.4171,0.3884,k848
k189,0.5176,0.3829,k298
k1849,0.4953,0.4269,k830
k1224,0.4562,0.4706,k991
k141,0.438,0.4471,k885
k1537,0.4634,0.454,k520
k1387,0.4563,0.4377,k502
k1147,0.4568,0.4744,k1434
k475,0.5101,0.4492,k1550
k213,0.497,0.4124,k1204
k165,0.5411,0.4856,k899
k1909,0.4382,0.4356,k813
k866,0.5047,0.4011,k79
k1500,0.5942,0.4615,k1921
k1069,0.5822,0.4639,k1849
k606,0.5282,0.3857,k1489
k1019,0.5493,0.4578,k982
k854,0.5048,0.4587,k61
k1009,0.5084,0.3925,k1282
k161,0.5391,0.4108,k768
k1064,0.5676,0.4157,k411
k1416,0.5647,0.4961,k1213
k1240,0.5581,0.3896,k84
k167,0.4717,0.4005,k612
k367,0.495,0.345,k1072
k424,0.4512,0.4157,k1421
k1642,0.8473,0.5078,k910
k1173,0.5596,0.4402,k227
k809,0.5058,0.3421,k1458
k1234,0.562,0.3857,k297
k1381,0.5815,0.4226,k1170
k939,0.5849,0.3634,k881
k1429,0.6119,0.4264,k1500
k704,0.5908,0.39,k859
k1901,0.5907,0.3947,k663
k0,0.5253,0.4335,k180
k635,0.3404,0.4545,k1031
k681,0.5838,0.4058,k1938
k1332,0.5758,0.3739,k1731
k595,0.4014,0.4516,k499
k1433,0.3431,0.4746,k50
k1576,0.6278,0.3642,k631
k1753,0.4843,0.4578,k943
k1899,0.4618,0.4671,k354
k384,0.5876,0.4089,k532
k113,0.6469,0.4789,k459
k476,0.6246,0.3744,k1047
k1868,0.6144,0.4033,k1378
k1394,0.6434,0.4073,k540
k379,0.6288,0.5426,k1687
k140,0.379,0.4286,k1730
k1392,0.6637,0.5155,k1778
k322,0.4768,0.5489,k521
k1928,0.2981,0.5889,k1840
k767,0.3379,0.3906,k975
k948,0.5526,0.3944,k1801
k1078,0.35,0.5327,k1907
k1628,0.4946,0.4355,k271
k1499,0.5601,0.56,k1660
k1152,0.6502,0.4879,k1327
k1351,0.4668,0.5301,k795
k361,0.5793,0.4379,k359
k1859,0.6448,0.4723,k1004
k1032,0.416,0.5714,k1655
k1227,0.4915,0.3935,k1817
k1292,0.3822,0.3399,k32
k102,0.5016,0.5662,k1696
k1785,0.4957,0.5345,k112
k941,0.4818,0.4524,k96
k1395,0.4812,0.7308,k1773
k647,0.3638,0.4537,k929
k807,0.4088,0.5341,k1122
k56,0.3931,0.5904,k329
k1818,0.4079,0.4522,k738
k1366,0.614,0.6548,k159
k376,0.4938,0.5619,k1321
k222,0.4261,0.381,k1847
k1740,0.4206,0.551,k158
k1013,0.4065,0.431,k1271
k1507,0.3508,0.4528,k587
k211,0.4155,0.5529,k753
k632,0.4024,0.5104,k1239
k1438,0.3818,0.5402,k970
k1686,0.4501,0.5,k500
k949,0.3542,0.5,k340
k864,0.4144,0.5054,k565
k1293,0.4022,0.5402,k864
k506,0.3545,0.5281,k1408
k1916,0.3855,0.5732,k9
k80,0.3404,0.5222,k1183
k556,0.3916,0.5897,k551
k103,0.3819,0.4537,k1185
k228,0.4032,0.5313,k1102
k1694,0.3564,0.4848,k1189
k959,0.3669,0.451,k1451
k196,0.3987,0.5098,k133
k1841,0.3995,0.5454,k1491
k1328,0.3535,0.5824,k1457
k1191,0.3752,0.5909,k1697
k1846,0.3912,0.5285,k49
k835,0.455,0.5401,k1661
k1362,0.4568,0.5923,k584
k320,0.6234,0.5161,k1460
k1708,0.3884,0.5636,k1459
k1246,0.3514,0.4958,k80
k134,0.3333,0.4872,k1591
k1056,0.5917,0.5652,k1041
k1514,0.6139,0.4667,k446
k1714,0.3622,0.5085,k1527
k200,0.3697,0.4493,k1422
k898,0.3789,0.5294,k536
k1501,0.4018,0.5849,k775
k1189,0.3443,0.5128,k391
k85,0.3849,0.5963,k1302
k544,0.3514,0.5268,k200
k6,0.4029,0.5484,k198
k731,0.3191,0.5043,k1492
k294,0.397,0.4961,k1432
k1451,0.4072,0.5929,k988
k1456,0.3906,0.5385,k657
k73,0.6186,0.494,k1685
k1203,0.436,0.4853,k1790
k1208,0.5898,0.4695,k626
k96,0.358,0.458,k12
k1220,0.6149,0.5352,k223
k618,0.667,0.554,k1533
k316,0.3996,0.4769,k1153
k842,0.3855,0.4485,k1800
k1063,0.6823,0.4565,k1649
k742,0.4433,0.5116,k1770
k785,0.4556,0.544,k1319
k1838,0.4225,0.5313,k1571
k1655,0.4089,0.4118,k798
k1459,0.4577,0.5565,k495
k486,0.4083,0.4295,k1230
k1418,0.4176,0.3678,k1511
k267,0.413,0.4894,k1879
k872,0.4332,0.4621,k1188
k1783,0.4816,0.4545,k93
k1075,0.4233,0.4962,k1018
k1908,0.7061,0.6094,k906
k101,0.4403,0.536,k186
k1443,0.4654,0.4314,k27
k42,0.435,0.5417,k414
k1195,0.4748,0.4685,k1722
k368,0.4627,0.5354,k1200
k1710,0.4877,0.4545,k1301
k553,0.4498,0.4388,k1785
k1747,0.4362,0.5,k1453
k801,0.4008,0.5391,k494
k1921,0.5404,0.5461,k1415
k1132,0.4603,0.4927,k724
k1228,0.4871,0.4465,k1583
k356,0.4368,0.4295,k57
k483,0.4527,0.3931,k1495
k729,0.4393,0.4,k432
k1869,0.0,1.0,k253
k270,0.4086,0.4718,k436
k858,0.4544,0.4187,k1767
k485,0.4306,0.5113,k1307
k1161,0.4557,0.5379,k1781
k1703,0.4081,0.5114,k1123
k1280,0.5599,0.537,k262
k1305,0.4285,0.4925,k1304
k467,0.4604,0.4503,k1339
k1934,0.4438,0.5841,k796
k656,0.4486,0.5983,k274
k1896,0.526,0.6353,k1377
k1775,0.4627,0.5224,k814
k1059,0.4277,0.45,k194
k148,0.4286,0.5313,k1517
k856,0.4441,0.5191,k1845
k1098,0.3973,0.4667,k344
k777,0.3975,0.4962,k987
k123,0.4162,0.5529,k1205
k287,0.4237,0.4855,k901
k201,0.4417,0.6302,k1676
k91,0.4668,0.5245,k1514
k1735,0.387,0.5664,k311
k657,0.646,0.4912,k123
k1029,0.4293,0.528,k1082
k244,0.4294,0.4891,k841
k1041,0.4709,0.4615,k450
k1055,0.4716,0.5303,k916
k1375,0.4272,0.625,k1671
k521,0.4401,0.5185,k932
k784,0.3901,0.4172,k851
k1805,0.4063,0.4014,k120
k591,0.4707,0.4558,k407
k1676,0.0,1.0,k771
k571,0.5007,0.5529,k1273
k682,0.4319,0.3533,k1843
k692,0.4657,0.4963,k1136
k1213,0.4562,0.5,k646
k1573,0.4636,0.4503,k642
k1288,0.4594,0.5177,k75
k11,0.4508,0.4643,k1305
k325,0.4654,0.4114,k1534
k1326,0.4893,0.4897,k1854
k348,0.4932,0.4125,k1884
k1469,0.4422,0.4497,k547
k1356,0.5883,0.5772,k819
k1221,0.5003,0.4259,k1814
k1482,0.464,0.5349,k1779
k491,0.4111,0.4437,k1429
k178,0.4405,0.4667,k1210
k1116,0.4934,0.4025,k1605
k206,0.4331,0.4545,k769
k1752,0.4325,0.52,k1005
k335,0.4336,0.4733,k1052
k334,0.4182,0.488,k1036
k72,0.5314,0.6139,k604
k231,0.468,0.4786,k909
k658,0.4771,0.4186,k1030
k1262,0.4235,0.4189,k1351
k743,0.41,0.4552,k889
k911,0.473,0.4497,k1250
k1832,0.5253,0.4301,k1564
k1339,0.4644,0.3641,k427
k1575,0.5246,0.64,k1407
k885,0.4595,0.4615,k197
k429,0.4926,0.4416,k1106
k1919,0.4495,0.4027,k850
k604,0.5399,0.6667,k826
k1337,0.4678,0.5149,k56
k212,0.4516,0.4963,k689
k1795,0.5008,0.5105,k820
k1538,0.5054,0.4171,k1151
k1380,0.4565,0.471,k1311
k1547,0.4121,0.4604,k852
k1763,0.413,0.5114,k644
k330,0.4569,0.4516,k1461
k689,0.4769,0.9286,k470
k832,0.42,0.5,k142
k447,0.451,0.4823,k844
k580,0.4975,0.4897,k477
k1207,0.4858,0.425,k739
k1187,0.4369,0.4151,k645
k795,0.4291,0.413,k258
k1898,0.4322,0.3742,k801
k377,0.388,0.4097,k308
k1008,0.4572,0.4026,k1674
k581,0.4663,0.3846,k984
k763,0.4317,0.4525,k1148
k1515,0.4724,0.4114,k749
k1403,0.3965,0.5714,k694
k146,0.3669,0.7105,k1816
k921,0.4818,0.4044,k518
k1680,0.3961,0.5955,k960
k1101,0.4201,0.5454,k893
k992,0.3394,0.573,k1614
k180,0.3685,0.4949,k1371
k676,0.4075,0.5698,k1249
k406,0.399,0.53,k44
k1421,0.4587,0.537,k221
k791,0.4759,0.5053,k1804
k765,0.3952,0.5778,k471
k562,0.4571,0.5,k505
k889,0.8487,0.2901,k1747
k1802,0.4692,0.3375,k1035
k602,0.5232,0.3511,k1480
k1604,0.489,0.2282,k1818
k1702,0.8856,0.3094,k947
k446,0.5204,0.5747,k447
k1531,0.4331,0.4386,k648
k209,0.3787,0.5161,k150
k1081,0.395,0.48,k1886
k1862,0.4951,0.5093,k290
k1876,0.4556,0.5506,k1264
k1212,0.5601,0.5736,k1474
k1717,0.5734,0.5423,k1901
k434,0.572,0.4744,k807
k697,0.4347,0.8798,k526
k1610,0.3151,0.9412,k1896
k1727,0.6457,0.7778,k563
k625,0.2143,1.0,k29
k197,0.265,1.0,k1927
k192,0.4167,0.8571,k1499
k203,0.15,1.0,k1522
k138,0.4375,0.8,k1244
k1618,0.25,1.0,k1400
k311,0.5,1.0,k1681
k1555,0.25,1.0,k1663
k683,0.52,1.0,k810
k1156,0.4,1.0,k1775
k1709,0.4815,0.75,k54
k23,0.3333,1.0,k683
k1591,0.2857,1.0,k974
k1265,0.3333,1.0,k1388
k1880,0.35,1.0,k716
k437,0.625,1.0,k609
k278,0.4,1.0,k1062
k758,0.2667,1.0,k71
k291,0.32,1.0,k1079
k1364,0.375,1.0,k260
k1688,0.25,1.0,k38
k1844,0.4,0.75,k1290
k702,0.3333,1.0,k336
k1244,0.3333,1.0,k403
k54,0.25,0.75,k601
k816,0.3333,1.0,k1165
k1495,0.5,1.0,k81
k1506,0.375,0.8,k268
k1579,0.5,1.0,k1361
k1792,0.3929,1.0,k514
k337,0.5758,0.8571,k977
k978,0.4286,1.0,k437
k1529,0.7208,0.9231,k332
k1341,0.3333,1.0,k1834
k837,0.3571,1.0,k534
k457,0.575,1.0,k684
k1617,0.48,0.7143,k21
k703,0.3571,0.8,k668
k728,0.4333,0.8333,k529
k574,0.2,1.0,k1842
k1309,0.15,1.0,k1667
k317,0.5556,0.75,k880
k1716,0.15,1.0,k1293
k1183,0.5,1.0,k1272
k1354,0.4,1.0,k1795
k543,0.25,1.0,k1002
k1222,0.5278,0.8571,k946
k1780,0.5429,1.0,k126
k1024,0.4667,1.0,k318
k1593,0.6191,0.75,k155
k539,0.2,1.0,k320
k631,0.4667,1.0,k36
k1253,0.4667,1.0,k243
k324,0.3438,0.8,k299
k1235,0.4333,1.0,k1791
k345,0.45,1.0,k1283
k243,0.4896,0.6667,k1275
k1648,0.4286,1.0,k1046
k1458,0.5952,0.8571,k1436
k1649,0.55,0.625,k594
k164,0.4286,1.0,k99
k1070,0.2,1.0,k1813
k1931,0.2917,1.0,k1502
k1626,0.3667,0.8333,k1580
k488,0.65,0.8571,k745
k857,0.5938,1.0,k408
k1066,0.5357,1.0,k406
k355,0.525,0.5714,k1363
k717,0.5143,0.8333,k1477
k1751,0.2,1.0,k1025
k77,0.4667,0.8333,k398
k940,0.3825,1.0,k420
k1697,0.5673,0.9194,k1852
k99,0.459,1.0,k618
k695,0.4103,1.0,k1300
k1410,0.3333,1.0,k1016
k522,0.6281,0.8222,k708
k1097,0.2244,1.0,k73
k896,0.3287,1.0,k1509
k323,0.4457,1.0,k1690
k1331,0.4326,1.0,k319
k1146,0.3421,1.0,k156
k769,0.3739,0.9787,k101
k115,0.3917,1.0,k886
k1329,0.3643,1.0,k20
k1110,0.2,1.0,k1081
k622,0.4074,0.9474,k349
k1061,0.3391,1.0,k1285
k1196,0.5167,1.0,k1206
k1850,0.4444,0.9474,k125
k679,0.5347,0.6154,k1325
k1738,0.5357,0.875,k650
k881,0.4509,0.6154,k1666
k1486,0.25,0.4444,k1000
k1045,0.3,0.6667,k364
k930,0.3818,0.5556,k1848
k1079,0.3248,0.8182,k1771
k1090,0.4199,0.9682,k1638
k517,0.4902,1.0,k1179
k478,0.3172,1.0,k1909
k132,0.3864,1.0,k1940
k451,0.3681,1.0,k1750
k1552,0.399,1.0,k1838
k1267,0.3442,1.0,k261
k408,0.5317,1.0,k105
k1807,0.5947,1.0,k1821
k125,0.6445,0.9829,k1360
k81,0.2911,1.0,k519
k1205,0.4886,0.9905,k1769
k1599,0.4944,0.9889,k592
k1296,0.3251,0.9759,k1713
