Key_0_0,V10,V21,Key_1_1
k1473,70,0.0,k36
k236,126,1.0,k1880
k1166,118,1.0,k1146
k1314,86,1.0,k710
k808,110,1.0,k1767
k371,108,1.0,k492
k1582,118,1.0,k884
k1002,125,1.0,k455
k1623,135,0.0,k1095
k973,134,0.0,k1612
k24,135,0.0,k247
k1462,133,0.0,k87
k1889,142,0.0,k140
k1076,140,0.0,k1232
k1426,140,0.0,k1313
k603,141,0.0,k1308
k965,111,1.0,k613
k1190,133,1.0,k1821
k1200,133,1.0,k900
k1718,135,1.0,k1933
k95,135,1.0,k233
k891,126,1.0,k1131
k1930,127,1.0,k433
k569,126,1.0,k1042
k1175,127,1.0,k807
k790,126,1.0,k1882
k1026,198,1.0,k125
k369,207,1.0,k1910
k1837,189,1.0,k1785
k351,206,1.0,k810
k533,221,1.0,k1451
k1071,213,0.0,k59
k309,212,1.0,k1742
k1526,236,1.0,k1043
k1036,210,0.0,k1681
k1052,207,0.0,k850
k1652,212,0.5,k163
k257,188,1.0,k13
k1105,207,1.0,k509
k90,205,1.0,k660
k5,198,1.0,k12
k1561,191,1.0,k1102
k687,174,1.0,k32
k1542,189,1.0,k396
k771,174,1.0,k1221
k194,181,1.0,k637
k754,164,1.0,k1864
k615,182,0.5,k631
k804,181,0.0,k1838
k89,183,1.0,k141
k87,180,1.0,k623
k641,183,0.0,k857
k685,182,1.0,k1369
k1468,182,1.0,k1559
k1077,181,1.0,k872
k64,182,1.0,k1203
k256,180,1.0,k1873
k135,182,1.0,k132
k766,175,1.0,k153
k882,181,0.5,k648
k1696,124,1.0,k1700
k1639,119,0.0,k849
k1927,127,1.0,k1693
k1594,127,0.5,k661
k1413,124,1.0,k1019
k797,129,1.0,k1112
k1047,126,1.0,k991
k1343,103,1.0,k197
k964,93,1.0,k432
k734,156,1.0,k1227
k1566,148,0.0,k461
k917,148,0.0,k1608
k1801,148,0.0,k1648
k1414,143,0.0,k947
k534,143,0.0,k329
k271,143,0.0,k307
k381,150,1.0,k114
k425,143,0.0,k1919
k1181,143,0.0,k1535
k1160,143,1.0,k1477
k1169,143,1.0,k353
k1712,143,0.0,k1360
k1086,143,1.0,k1163
k60,150,1.0,k1357
k452,143,1.0,k33
k415,150,0.0,k1235
k868,149,0.0,k394
k1397,148,1.0,k82
k1496,148,1.0,k297
k1477,143,1.0,k920
k433,142,0.0,k794
k557,141,0.0,k760
k1216,143,1.0,k357
k347,142,1.0,k1660
k550,143,1.0,k1496
k1806,142,0.0,k340
k705,143,0.0,k1518
k659,142,1.0,k1645
k258,140,0.0,k306
k834,134,1.0,k359
k865,141,0.0,k1740
k1376,141,0.0,k1642
k94,143,0.0,k1326
k292,134,0.0,k1440
k1415,141,0.0,k83
k49,141,0.0,k1741
k1518,141,1.0,k622
k1755,141,0.0,k402
k563,143,0.0,k1424
k1040,143,1.0,k1210
k375,142,1.0,k296
k955,141,1.0,k694
k1237,141,0.0,k1379
k1139,141,1.0,k72
k1379,135,1.0,k852
k37,143,0.0,k1713
k1713,143,0.0,k1039
k490,142,1.0,k1939
k65,140,0.0,k1403
k805,141,0.0,k315
k382,141,0.0,k1497
k19,142,0.0,k484
k1044,141,0.0,k1601
k855,143,0.0,k921
k172,141,0.0,k1637
k922,141,0.0,k813
k136,135,1.0,k975
k1127,140,1.0,k26
k1923,141,0.0,k1690
k1620,141,0.0,k285
k547,140,1.0,k932
k1236,143,0.0,k1187
k616,141,0.0,k1814
k583,141,1.0,k948
k1318,143,1.0,k1541
k71,141,1.0,k1419
k823,142,1.0,k113
k1048,143,1.0,k435
k1924,143,1.0,k1353
k1483,141,1.0,k814
k15,143,1.0,k603
k14,141,1.0,k458
k1099,141,1.0,k1089
k667,141,0.0,k362
k189,141,0.0,k681
k1849,142,0.0,k387
k1224,141,1.0,k1586
k141,141,0.0,k1013
k1537,140,1.0,k762
k1387,140,1.0,k64
k1147,141,1.0,k1138
k475,141,1.0,k210
k213,143,0.0,k499
k165,135,1.0,k1166
k1909,141,1.0,k625
k866,141,0.0,k1826
k1500,140,1.0,k732
k1069,141,1.0,k620
k606,140,1.0,k239
k1019,141,1.0,k1176
k854,141,1.0,k1425
k1009,141,1.0,k1904
k161,141,1.0,k1125
k1064,141,1.0,k1327
k1416,143,1.0,k35
k1240,141,1.0,k1560
k167,141,1.0,k579
k367,141,0.0,k1446
k424,141,0.0,k1854
k1642,141,0.0,k958
k1173,141,1.0,k1324
k809,142,0.0,k355
k1234,141,1.0,k162
k1381,140,1.0,k1547
k939,140,1.0,k1045
k1429,140,1.0,k1096
k704,140,1.0,k1084
k1901,140,1.0,k691
k0,135,0.0,k566
k635,127,0.0,k1758
k681,141,1.0,k901
k1332,142,1.0,k1456
k595,127,0.0,k1646
k1433,127,0.0,k308
k1576,141,1.0,k1817
k1753,135,0.0,k181
k1899,135,0.0,k444
k384,140,1.0,k988
k113,141,1.0,k237
k476,141,0.0,k257
k1868,140,1.0,k14
k1394,141,1.0,k248
k379,141,0.0,k1316
k140,127,0.0,k111
k1392,141,1.0,k528
k322,135,0.0,k1271
k1928,134,0.0,k1502
k767,127,0.0,k1472
k948,141,1.0,k1691
k1078,127,0.0,k1206
k1628,135,0.0,k1883
k1499,140,1.0,k1350
k1152,140,1.0,k310
k1351,135,0.0,k1674
k361,141,1.0,k1168
k1859,140,1.0,k1189
k1032,135,0.0,k868
k1227,141,0.0,k842
k1292,124,0.0,k464
k102,133,0.0,k1340
k1785,135,0.0,k1820
k941,135,0.0,k767
k1395,135,0.0,k1001
k647,127,0.0,k1634
k807,127,0.0,k1625
k56,127,0.0,k828
k1818,126,0.0,k188
k1366,140,1.0,k129
k376,135,0.0,k1499
k222,135,0.0,k493
k1740,132,0.0,k582
k1013,126,0.0,k60
k1507,127,0.0,k1487
k211,125,0.0,k1579
k632,125,0.0,k592
k1438,127,0.0,k655
k1686,126,0.0,k95
k949,126,0.0,k1469
k864,124,0.0,k686
k1293,125,0.0,k294
k506,124,0.0,k486
k1916,126,0.0,k1679
k80,126,0.0,k856
k556,125,0.0,k1376
k103,126,0.0,k1116
k228,126,0.0,k1184
k1694,126,0.0,k1638
k959,125,0.0,k332
k196,125,0.0,k1160
k1841,125,0.0,k1070
k1328,126,0.0,k1234
k1191,127,0.0,k1763
k1846,124,0.0,k1819
k835,134,0.0,k398
k1362,133,0.0,k806
k320,135,0.0,k1044
k1708,126,0.0,k216
k1246,126,0.0,k971
k134,126,0.0,k146
k1056,134,0.0,k779
k1514,134,0.0,k1808
k1714,125,0.0,k567
k200,126,0.0,k1915
k898,125,0.0,k483
k1501,124,0.0,k1023
k1189,126,0.0,k341
k85,125,0.0,k1157
k544,125,0.0,k1380
k6,124,0.0,k217
k731,124,0.0,k1599
k294,125,0.0,k881
k1451,127,0.0,k835
k1456,127,0.0,k1358
k73,140,1.0,k1526
k1203,126,0.0,k1086
k1208,135,1.0,k1720
k96,124,0.0,k1285
k1220,135,1.0,k558
k618,140,1.0,k820
k316,132,0.0,k251
k842,127,0.0,k893
k1063,135,1.0,k1765
k742,124,0.0,k463
k785,124,0.0,k1268
k1838,125,0.0,k390
k1655,125,0.0,k870
k1459,119,0.0,k754
k486,125,0.0,k657
k1418,127,0.0,k366
k267,119,0.0,k963
k872,127,0.0,k1167
k1783,126,0.0,k1273
k1075,133,0.0,k406
k1908,135,0.0,k1202
k101,125,0.0,k1653
k1443,124,0.0,k938
k42,125,0.0,k1907
k1195,119,0.0,k374
k368,126,0.0,k968
k1710,119,0.0,k1772
k553,124,0.0,k1259
k1747,127,0.0,k1546
k801,125,0.0,k542
k1921,127,0.0,k1909
k1132,126,0.0,k821
k1228,124,0.0,k1488
k356,124,0.0,k74
k483,124,0.0,k548
k729,124,0.0,k1244
k1869,133,0.0,k133
k270,124,0.0,k256
k858,125,0.0,k1715
k485,124,0.0,k809
k1161,124,0.0,k1813
k1703,124,0.0,k845
k1280,126,0.0,k949
k1305,124,0.0,k830
k467,126,0.0,k831
k1934,126,0.0,k1506
k656,126,0.0,k658
k1896,135,0.0,k1748
k1775,124,0.0,k1077
k1059,124,0.0,k1686
k148,126,0.0,k383
k856,124,0.0,k862
k1098,125,0.0,k1845
k777,126,0.0,k490
k123,125,0.0,k1680
k287,127,0.0,k1850
k201,126,0.0,k1934
k91,124,0.0,k11
k1735,124,0.0,k1331
k657,140,0.0,k737
k1029,124,0.0,k1275
k244,125,0.0,k1302
k1041,124,0.0,k1060
k1055,126,0.0,k70
k1375,127,0.0,k1480
k521,127,0.0,k1282
k784,124,0.0,k1798
k1805,124,0.0,k733
k591,126,0.0,k151
k1676,130,0.0,k1220
k571,126,0.0,k1154
k682,125,0.0,k1938
k692,124,0.0,k52
k1213,126,0.0,k238
k1573,125,0.0,k1851
k1288,124,0.0,k1544
k11,124,0.0,k40
k325,119,0.0,k1553
k1326,127,0.0,k472
k348,125,0.0,k886
k1469,126,0.0,k280
k1356,135,1.0,k1214
k1221,124,0.0,k1392
k1482,124,0.0,k1605
k491,127,0.0,k1747
k178,124,0.0,k1705
k1116,125,0.0,k1913
k206,127,0.0,k1192
k1752,124,0.0,k226
k335,127,0.0,k1644
k334,126,0.0,k692
k72,135,1.0,k213
k231,127,0.0,k1708
k658,124,0.0,k1397
k1262,126,0.0,k703
k743,126,0.0,k372
k911,125,0.0,k1468
k1832,134,0.0,k1415
k1339,124,0.0,k302
k1575,132,0.0,k267
k885,126,0.0,k1306
k429,126,0.0,k480
k1919,127,0.0,k1423
k604,134,0.0,k1436
k1337,119,0.0,k475
k212,124,0.0,k555
k1795,119,0.0,k1921
k1538,134,0.0,k1573
k1380,124,0.0,k384
k1547,126,0.0,k544
k1763,124,0.0,k1061
k330,124,0.0,k282
k689,132,0.0,k1769
k832,127,0.0,k744
k447,119,0.0,k535
k580,125,0.0,k1721
k1207,124,0.0,k1517
k1187,126,0.0,k1780
k795,125,0.0,k1778
k1898,126,0.0,k1719
k377,127,0.0,k1008
k1008,125,0.0,k1381
k581,126,0.0,k1082
k763,127,0.0,k300
k1515,125,0.0,k536
k1403,127,0.0,k1030
k146,127,0.0,k15
k921,127,0.0,k1641
k1680,127,0.0,k47
k1101,127,0.0,k0
k992,127,0.0,k575
k180,127,0.0,k191
k676,127,0.0,k1602
k406,127,0.0,k954
k1421,132,0.0,k473
k791,127,0.0,k1842
k765,127,0.0,k1085
k562,127,0.0,k1462
k889,124,0.0,k1486
k1802,126,0.0,k1676
k602,124,0.0,k27
k1604,140,0.0,k1566
k1702,143,0.0,k142
k446,95,0.0,k46
k1531,103,0.0,k1172
k209,103,0.0,k160
k1081,108,0.0,k4
k1862,118,1.0,k254
k1876,103,0.0,k1478
k1212,134,0.0,k241
k1717,135,1.0,k295
k434,140,1.0,k421
k697,143,1.0,k22
k1610,134,0.0,k959
k1727,132,0.0,k756
k625,148,0.0,k1555
k197,125,1.0,k130
k192,140,0.0,k1698
k203,149,0.0,k980
k138,141,0.0,k269
k1618,149,0.5,k1318
k311,143,1.0,k1604
k1555,140,0.5,k1123
k683,141,0.5,k1500
k1156,140,0.0,k521
k1709,136,0.0,k951
k23,142,0.0,k1470
k1591,141,0.0,k1609
k1265,141,0.0,k1663
k1880,126,0.5,k698
k437,143,0.0,k1936
k278,141,0.0,k671
k758,135,0.0,k342
k291,132,0.5,k1319
k1364,118,0.0,k231
k1688,127,0.5,k1196
k1844,126,0.0,k48
k702,135,1.0,k1409
k1244,127,0.0,k1665
k54,132,0.0,k1283
k816,140,0.5,k955
k1495,136,0.0,k865
k1506,132,0.5,k323
k1579,148,0.0,k344
k1792,135,0.0,k108
k337,135,0.0,k489
k978,140,0.0,k1616
k1529,132,0.0,k808
k1341,140,0.0,k1253
k837,140,0.0,k899
k457,140,0.0,k1199
k1617,140,0.0,k1207
k703,141,0.0,k523
k728,142,0.0,k1745
k574,141,0.0,k41
k1309,142,0.0,k1898
k317,140,0.5,k699
k1716,141,0.0,k1580
k1183,141,0.5,k644
k1354,140,0.0,k1175
k543,148,0.0,k585
k1222,142,0.5,k1923
k1780,133,0.0,k1412
k1024,132,1.0,k861
k1593,143,0.0,k1246
k539,141,0.0,k1422
k631,134,0.0,k356
k1253,142,0.0,k182
k324,134,0.0,k1121
k1235,143,0.0,k298
k345,140,0.0,k1519
k243,135,0.0,k1021
k1648,141,0.0,k607
k1458,149,0.0,k1491
k1649,135,0.0,k1059
k164,140,0.0,k1158
k1070,149,0.0,k1727
k1931,144,0.0,k1414
k1626,140,0.0,k1418
k488,141,0.0,k185
k857,141,0.5,k1505
k1066,143,0.0,k266
k355,134,0.0,k1846
k717,150,0.0,k859
k1751,143,0.0,k1733
k77,141,0.0,k1228
k940,124,1.0,k1098
k1697,119,1.0,k1905
k99,119,1.0,k999
k695,124,1.0,k1752
k1410,125,1.0,k487
k522,132,1.0,k61
k1097,125,1.0,k1569
k896,127,1.0,k1217
k323,133,1.0,k503
k1331,132,1.0,k349
k1146,133,1.0,k659
k769,132,1.0,k474
k115,127,1.0,k977
k1329,134,1.0,k1565
k1110,132,1.0,k1055
k622,126,1.0,k10
k1061,135,1.0,k573
k1196,141,1.0,k50
k1850,127,1.0,k116
k679,143,0.0,k1618
k1738,143,0.0,k1329
k881,141,0.0,k1889
k1486,141,0.0,k1417
k1045,140,0.0,k86
k930,143,0.0,k1433
k1079,140,0.0,k1871
k1090,140,1.0,k879
k517,157,1.0,k1893
k478,125,1.0,k534
k132,127,1.0,k1513
k451,134,1.0,k135
k1552,135,1.0,k1807
k1267,132,1.0,k415
k408,143,1.0,k1755
k1807,132,1.0,k1481
k125,141,1.0,k642
k81,133,1.0,k976
k1205,133,1.0,k115
k1599,143,1.0,k1006
k1296,133,1.0,k823
k260,141,1.0,k1694
k1184,127,1.0,k500
k1383,140,1.0,k477
k1904,127,1.0,k1100
k918,126,1.0,k527
k1180,134,1.0,k265
k1613,127,1.0,k1498
k1890,125,1.0,k1764
k800,126,1.0,k995
k313,127,1.0,k457
k204,127,1.0,k1284
k713,134,1.0,k605
k1475,133,1.0,k1759
k1654,127,1.0,k1903
k223,127,1.0,k701
k1484,130,1.0,k448
k259,132,0.0,k883
k1382,123,1.0,k1307
k1252,135,1.0,k1584
k299,134,1.0,k1626
k214,127,1.0,k262
k363,134,1.0,k587
k428,126,1.0,k1847
k997,109,1.0,k65
k1427,117,1.0,k1003
k1115,122,1.0,k1635
k1232,119,0.0,k713
k1684,127,1.0,k526
k1657,126,1.0,k645
k1471,125,1.0,k1887
k1638,124,1.0,k485
k519,125,1.0,k131
k1168,119,0.0,k1375
k1630,135,1.0,k7
k677,139,0.0,k1810
k1330,129,0.0,k1509
k1777,130,1.0,k301
k1074,135,1.0,k8
k191,134,0.0,k1237
k1774,135,1.0,k924
k1460,127,1.0,k1252
k97,125,1.0,k409
k327,119,0.0,k1768
k1645,133,0.0,k389
k877,132,1.0,k171
k1106,132,1.0,k418
k1607,127,0.0,k926
k362,134,0.5,k768
k449,125,0.0,k1056
k513,110,1.0,k158
k1346,134,0.0,k727
k1833,145,0.5,k77
k722,118,0.5,k1383
k1935,127,0.0,k1688
k469,109,1.0,k1884
k996,135,1.0,k1538
k119,135,1.0,k1080
k649,119,0.0,k1391
k1083,109,0.5,k1400
k1361,119,1.0,k1582
k1809,132,1.0,k1673
k1095,135,0.5,k824
k1299,127,1.0,k339
k474,133,0.0,k9
k35,133,0.0,k1574
k1641,109,1.0,k174
k1448,127,1.0,k388
k1411,124,1.0,k738
k226,124,1.0,k234
k1126,132,0.5,k1649
k924,127,0.0,k677
k688,118,1.0,k871
k163,135,1.0,k1109
k48,109,1.0,k1371
k575,132,1.0,k106
k453,132,1.0,k990
k1615,132,1.0,k1577
k283,131,0.0,k1128
k273,133,1.0,k601
k1627,126,0.0,k1262
k1312,127,1.0,k1337
k994,133,1.0,k1448
k75,119,0.0,k259
k799,133,0.0,k927
k869,119,1.0,k1659
k1571,135,1.0,k429
k1586,134,1.0,k1631
k342,111,1.0,k1866
k1243,109,1.0,k1359
k608,133,1.0,k936
k605,124,0.0,k1173
k1398,110,1.0,k338
k1084,118,0.0,k715
k86,133,0.0,k909
k1210,127,0.0,k1537
k1440,124,0.5,k740
k952,132,1.0,k1540
k1445,101,1.0,k1344
k880,82,1.0,k1802
k998,93,1.0,k1058
k937,86,1.0,k1365
k12,103,1.0,k330
k1864,111,1.0,k1706
k364,109,1.0,k1656
k1119,132,1.0,k1445
k1409,109,1.0,k1295
k504,132,0.0,k225
k1204,127,0.0,k666
k905,134,0.5,k599
k205,124,1.0,k1516
k1568,125,0.5,k352
k1670,117,0.0,k547
k1556,142,0.5,k417
k1085,132,1.0,k45
k1283,132,1.0,k1334
k764,125,1.0,k1859
k609,133,1.0,k321
k1776,135,1.0,k851
k45,134,0.0,k1611
k199,126,1.0,k511
k1257,132,1.0,k504
k1675,134,1.0,k1139
k359,132,1.0,k351
k660,124,1.0,k1696
k954,127,1.0,k1671
k1910,132,1.0,k1878
k1572,127,1.0,k957
k1030,134,1.0,k17
k315,124,0.0,k761
k650,125,1.0,k753
k530,132,1.0,k1216
k9,119,1.0,k1900
k374,127,1.0,k1035
k1485,141,0.0,k1774
k730,148,0.0,k187
k651,159,0.0,k942
k1635,111,1.0,k424
k1798,124,1.0,k309
k1171,133,1.0,k279
k528,127,1.0,k1097
k304,127,1.0,k1208
k1467,134,0.0,k431
k1060,140,0.0,k598
k1883,150,0.0,k697
k852,141,0.0,k1717
k1439,151,0.0,k705
k1705,134,1.0,k815
k1037,135,1.0,k1550
k961,149,1.0,k934
k430,141,1.0,k640
k318,103,0.0,k663
k487,124,0.0,k452
k630,124,0.0,k967
k295,143,0.0,k232
k946,126,1.0,k67
k1167,126,1.0,k30
k1405,124,1.0,k471
k1761,125,1.0,k780
k626,132,0.5,k572
k109,124,1.0,k138
k1553,124,0.5,k264
k573,134,1.0,k1390
k1826,126,1.0,k1373
k1401,126,1.0,k913
k1913,116,1.0,k1454
k935,124,1.0,k1548
k427,118,1.0,k1699
k720,118,1.0,k1795
k560,128,1.0,k1343
k137,132,1.0,k1278
k1042,94,1.0,k770
k945,103,1.0,k788
k1779,112,1.0,k215
k1560,127,1.0,k1858
k1268,118,0.5,k515
k1134,124,1.0,k905
k1317,132,0.5,k897
k1102,134,0.0,k1062
k1810,133,1.0,k748
k999,127,0.0,k1031
k878,127,1.0,k1716
k1370,135,1.0,k1914
k92,136,0.0,k1812
k1080,95,1.0,k278
k1827,103,0.0,k195
k1423,134,1.0,k224
k680,149,1.0,k1567
k548,141,0.0,k367
k1062,119,0.0,k1824
k272,133,1.0,k785
k1871,133,0.5,k1088
k1585,126,0.0,k996
k508,130,1.0,k1621
k1073,124,0.5,k979
k1279,134,1.0,k1022
k230,128,0.5,k981
k43,117,1.0,k1731
k1692,119,1.0,k505
k1711,132,0.0,k1853
k468,124,0.5,k1251
k518,110,0.0,k29
k623,133,1.0,k1672
k1808,131,0.0,k407
k106,135,0.5,k183
k1786,132,1.0,k885
k990,127,1.0,k1666
k107,121,0.0,k152
k412,126,0.0,k802
k1701,126,0.5,k1841
k1629,134,0.0,k1922
k1012,134,1.0,k1346
k17,123,1.0,k1523
k202,122,0.5,k1047
k974,134,0.0,k571
k1679,150,1.0,k144
k1852,150,0.0,k919
k392,156,1.0,k1286
k639,124,0.0,k1443
k229,125,0.0,k1209
k673,124,1.0,k2
k1303,133,0.5,k1335
k1321,140,0.0,k324
k1902,132,1.0,k325
k492,127,0.5,k84
